"","B.Code","A.Level.Name","diet_intake_kg","Source"
"2801","JS0324.2","Faidherbia albida 3 Bundle2",3,"sum_ingredients"
"2802","JS0326","Calliandra 1",8e-04,"sum_ingredients"
"2803","JS0326","Calliandra 2",0.0016,"sum_ingredients"
"2804","JS0341","Deep Litter System + LP",0.1,"sum_ingredients"
"2805","JS0341","Deep Litter System+ GP",0.1,"sum_ingredients"
"2806","JS0342","0% BSC",4.074e-05,"sum_ingredients"
"2807","JS0344","Con",3.00054,"sum_ingredients"
"2808","JS0344","Rumen 1",3.000615,"sum_ingredients"
"2809","JS0344","Rumen 2",3.000645,"sum_ingredients"
"2810","JS0344","Rumen 3",3.00066,"sum_ingredients"
"2811","JS0345","Natural (NP)",0.07504,"sum_ingredients"
"2812","JS0345","Pasture + Supplementation(PS)",0.17604,"sum_ingredients"
"2813","JS0393","Protein Supp. Dorper",0.1,"sum_ingredients"
"2814","JS0393","Protein Supp. Merino",0.1,"sum_ingredients"
"2815","JS0393","Salt/Phosphate Supp. Dorper",0.1,"sum_ingredients"
"2816","JS0393","Salt/Phosphate Supp. Merino",0.1,"sum_ingredients"
"2817","JS0418","Brewers DG1 Bundle1",0.024,"sum_ingredients"
"2818","JS0418","Brewers DG2 Bundle1",0.039,"sum_ingredients"
"2819","JS0418","Brewers DG3 Bundle1",0.054,"sum_ingredients"
"2820","JS0418","Brewers DG4 Bundle 2",0.069,"sum_ingredients"
"2821","JS0418","Brewers DG4 Bundle1",0.069,"sum_ingredients"
"2822","JS0418","Brewers DG5 Bundle 3",0.084,"sum_ingredients"
"2823","JS0418","Brewers DG5 Bundle1",0.084,"sum_ingredients"
"2824","JS0418","Brewers DG6 Bundle2",0.0705,"sum_ingredients"
"2825","JS0418","Brewers DG7 Bundle 3",0.0855,"sum_ingredients"
"2826","JS0418","Diet Con Bundle1",0.009,"sum_ingredients"
"2827","JS0421","Lupin One",0,"sum_ingredients"
"2828","JS0421","Lupin Three",0,"sum_ingredients"
"2829","JS0421","Lupin Two",0,"sum_ingredients"
"2830","JS0423","D no Phosphorus",1.00002,"sum_ingredients"
"2831","JS0423","D1 0.1 % Phosphorus",1,"sum_ingredients"
"2832","JS0423","D10 1% Phosphorus",1,"sum_ingredients"
"2833","JS0423","D2 0.2% Phosphorus",1,"sum_ingredients"
"2834","JS0423","D3 0.3% Phosphorus",1,"sum_ingredients"
"2835","JS0423","D4 0.4% Phosphorus",1,"sum_ingredients"
"2836","JS0423","D5 0.5% Phosphorus",1,"sum_ingredients"
"2837","JS0423","D6 0.6% Phosphorus",1,"sum_ingredients"
"2838","JS0423","D7 0.7% Phosphorus",1,"sum_ingredients"
"2839","JS0423","D8 0.8% Phosphorus",1,"sum_ingredients"
"2840","JS0423","D9 0.9% Phosphorus",1,"sum_ingredients"
"2841","JS0424","Cassava leaf CLM",0.182766,"sum_ingredients"
"2842","LM0016","Con Diet1",3.0399,"sum_ingredients"
"2843","LM0016","Diet2",3.034338,"sum_ingredients"
"2844","LM0016","Diet3",3.031518,"sum_ingredients"
"2845","LM0016","Diet4",3.029544,"sum_ingredients"
"2846","LM0019","0.5kg CSM",0.156,"sum_ingredients"
"2847","LM0019","1kg CSM",0.156,"sum_ingredients"
"2848","LM0020","Supplementation",0.6,"sum_ingredients"
"2849","LM0024.1","Supplementation",1.6,"sum_ingredients"
"2850","LM0047","CSM2",0.3,"sum_ingredients"
"2851","LM0047","CSM3",0.3,"sum_ingredients"
"2852","LM0047","CSM4",0.3,"sum_ingredients"
"2853","LM0047","CSM5",0.3,"sum_ingredients"
"2854","LM0047","GNC1",0.27,"sum_ingredients"
"2855","LM0048","CSB",0.5005,"sum_ingredients"
"2856","LM0048","RSB",0.5005,"sum_ingredients"
"2857","LM0048","SBM",0.5005,"sum_ingredients"
"2858","LM0100","Diet Con",0.1,"sum_ingredients"
"2859","LM0100","Diet GHP 1",0.1,"sum_ingredients"
"2860","LM0100","Diet GHP 2",0.1,"sum_ingredients"
"2861","LM0100","Diet GHP 3",0.1,"sum_ingredients"
"2862","LM0100","Diet GHP 4",0.1,"sum_ingredients"
"2863","LM0101","T1 Sorghum treated B1",1.05,"sum_ingredients"
"2864","LM0101","T1 Sorghum treated B2",1,"sum_ingredients"
"2865","LM0101","T2 Poultry L B2",1.5,"sum_ingredients"
"2866","LM0101","T2 Poultry L B3",1.5,"sum_ingredients"
"2867","LM0101","T3 Untreated sorghum B1",0.0011,"sum_ingredients"
"2868","LM0101","T3 Untreated sorghum B3",0.0011,"sum_ingredients"
"2869","LM0104","0% A. sieberiana",0.6,"sum_ingredients"
"2870","LM0104","15% A. sieberiana",0.73,"sum_ingredients"
"2871","LM0104","30% A. sieberiana",0.876,"sum_ingredients"
"2872","LM0104","45% A. sieberiana",1.063,"sum_ingredients"
"2873","LM0104","60% A. sieberiana",1.142,"sum_ingredients"
"2874","LM0115","Diet 2",0.30003,"sum_ingredients"
"2875","LM0115","Diet 3",0.30135,"sum_ingredients"
"2876","LM0115","Diet 4",0.30045,"sum_ingredients"
"2877","LM0115","Diet Con",0.3,"sum_ingredients"
"2878","LM0116","100 g/d CSM",0.105589142857143,"sum_ingredients"
"2879","LM0116","100 g/d CSM Sub 1",0.105589142857143,"sum_ingredients"
"2880","LM0116","100 g/d Maize Diet",0.105575142857143,"sum_ingredients"
"2881","LM0116","100 g/d Maize Diet Sub 1",0.105493428571429,"sum_ingredients"
"2882","LM0116","200 g/d CSM",0.205599714285714,"sum_ingredients"
"2883","LM0116","200 g/d CSM Sub 2",0.205599714285714,"sum_ingredients"
"2884","LM0116","200 g/d Maize Diet",0.205493428571429,"sum_ingredients"
"2885","LM0116","200 g/d Maize Diet Sub 2",0.205493428571429,"sum_ingredients"
"2886","LM0121","Diet 0",0.1,"sum_ingredients"
"2887","LM0121","Diet 20",0.10001,"sum_ingredients"
"2888","LM0121","Diet 40",0.10001,"sum_ingredients"
"2889","LM0121","Diet 60",0.1,"sum_ingredients"
"2890","LM0121","Diet 80",0.1,"sum_ingredients"
"2891","LM0122","Fish Meal Diet",0.1,"sum_ingredients"
"2892","LM0122","Mix Diet",0.1,"sum_ingredients"
"2893","LM0122","Soy-1 Diet",0.1,"sum_ingredients"
"2894","LM0122","Soy-2 Diet",0.1,"sum_ingredients"
"2895","LM0122","Tomato Diet",0.1,"sum_ingredients"
"2896","LM0122","Yeast Diet",0.1,"sum_ingredients"
"2897","LM0123","1",12.995,"sum_ingredients"
"2898","LM0123","2",12.995,"sum_ingredients"
"2899","LM0123","3",12.995,"sum_ingredients"
"2900","LM0123","4",12.995,"sum_ingredients"
"2901","LM0123","5",12.995,"sum_ingredients"
"2902","LM0124","Control",0.1,"sum_ingredients"
"2903","LM0124","High Fish Meal",0.09905,"sum_ingredients"
"2904","LM0124","Low Fish Meal",0.1,"sum_ingredients"
"2905","LM0125","Diet Con",19.0069,"sum_ingredients"
"2906","LM0125","Diet High FM",18.9488,"sum_ingredients"
"2907","LM0125","Diet Low FM",19.0078,"sum_ingredients"
"2908","LM0126","A. karroo Diet",1.8,"sum_ingredients"
"2909","LM0126","Sunflower Cake Diet",0.65,"sum_ingredients"
"2910","LM0127","HC",0.6,"sum_ingredients"
"2911","LM0127","LC",0.6,"sum_ingredients"
"2912","LM0127","MC",0.6,"sum_ingredients"
"2913","LM0128","100 mg (H100)",0,"sum_ingredients"
"2914","LM0128","200 mg (H200)",0,"sum_ingredients"
"2915","LM0128","300 mg (H300)",0,"sum_ingredients"
"2916","LM0128","400 mg (H400)",0,"sum_ingredients"
"2917","LM0128","500 mg (H500)",0,"sum_ingredients"
"2918","LM0128","H300D12",0,"sum_ingredients"
"2919","LM0128","H300D6",0,"sum_ingredients"
"2920","LM0129","HPS  Con Bundle2",0.0195,"sum_ingredients"
"2921","LM0129","HPS Bundle1",0.0195,"sum_ingredients"
"2922","LM0129","HPS+FM Bundle1",0.01950195,"sum_ingredients"
"2923","LM0129","HPS+FM Bundle2",0.01950195,"sum_ingredients"
"2924","LM0129","MP+FM Con Bundle1",0.0195,"sum_ingredients"
"2925","LM0129","MP+HPS Bundle1",0.0195,"sum_ingredients"
"2926","LM0129","MP+HPS Bundle2",0.0195,"sum_ingredients"
"2927","LM0136.2","14% Crude Protein",0.1012,"sum_ingredients"
"2928","LM0136.2","16% Crude Protein",0.1012,"sum_ingredients"
"2929","LM0136.2","18% Crude Protein",0.10121,"sum_ingredients"
"2930","LM0136.2","20% Crude Protein",0.1012,"sum_ingredients"
"2931","LM0139","No Opuntia ficus-indica",1,"sum_ingredients"
"2932","LM0150","15 g Gliricidia",7e-04,"sum_ingredients"
"2933","LM0150","22.5 g Gliricidia",0.0011,"sum_ingredients"
"2934","LM0150","30 g Gliricidia",0.0015,"sum_ingredients"
"2935","LM0150","7.5 g Gliricidia",4e-04,"sum_ingredients"
"2936","LM0228.1","Copra Cake (CC)",3.66,"sum_ingredients"
"2937","LM0228.1","Fishmeal (FM)",3.66,"sum_ingredients"
"2938","LM0248","HGB2",0.100474,"sum_ingredients"
"2939","LM0260","Calliandra",85,"sum_ingredients"
"2940","LM0294","Base",0,"sum_ingredients"
"2941","LM0299","150g Concentrate Mix",0.4,"sum_ingredients"
"2942","LM0299","350g Concentrate Mix",0.9332,"sum_ingredients"
"2943","LM0311","MRB 25",1.025,"sum_ingredients"
"2944","LM0311","MRB 50",1.05,"sum_ingredients"
"2945","LM0315","Control",0.995,"sum_ingredients"
"2946","LM0315","Diet 1",0.995,"sum_ingredients"
"2947","LM0315","Diet 2",0.995,"sum_ingredients"
"2948","LM0315","Diet 3",0.995,"sum_ingredients"
"2949","LM0315","Diet 4",1.99,"sum_ingredients"
"2950","LM0315","Diet 5",0.995,"sum_ingredients"
"2951","LM0315","Diet 6",0.6378,"sum_ingredients"
"2952","LM0320","D 10",0.01,"sum_ingredients"
"2953","LM0320","D 20",0.02,"sum_ingredients"
"2954","LM0320","D 30",0,"sum_ingredients"
"2955","LM0320","D Con",0,"sum_ingredients"
"2956","NJ0016","Beef survival meal Y1",1.04285714285714,"sum_ingredients"
"2957","NJ0016","Beef survival meal Y2",1.04285714285714,"sum_ingredients"
"2958","NJ0016","Beef survival meal Y3",1.04285714285714,"sum_ingredients"
"2959","NJ0016","Leucaena leucocephala Y1",1.04285714285714,"sum_ingredients"
"2960","NJ0016","Leucaena leucocephala Y2",1.04285714285714,"sum_ingredients"
"2961","NJ0016","Leucaena leucocephala Y3",1.04285714285714,"sum_ingredients"
"2962","NJ0016","Mixed forage meal Y1",0.142847142857143,"sum_ingredients"
"2963","NJ0016","Mixed forage meal Y2",0.142847142857143,"sum_ingredients"
"2964","NJ0016","Mixed forage meal Y3",0.142847142857143,"sum_ingredients"
"2965","NJ0016","Urea-treated Maize strover Y1",1.04285714285714,"sum_ingredients"
"2966","NJ0016","Urea-treated Maize strover Y2",1.04285714285714,"sum_ingredients"
"2967","NJ0016","Urea-treated Maize strover Y3",1.04285714285714,"sum_ingredients"
"2968","NJ0025","Beef survival meal",1.01,"sum_ingredients"
"2969","NJ0025","Leucaena leucocephala",0.1,"sum_ingredients"
"2970","NJ0025","Mixed forage meal",0.1,"sum_ingredients"
"2971","NJ0025","Urea-treated Maize strover",0.1,"sum_ingredients"
"2972","NN0005","0 M",3,"sum_ingredients"
"2973","NN0005","20 M",3,"sum_ingredients"
"2974","NN0005","40 M",3,"sum_ingredients"
"2975","NN0005","60 M",3,"sum_ingredients"
"2976","NN0022","150g/day",0.15,"sum_ingredients"
"2977","NN0022","300g/day",0.3,"sum_ingredients"
"2978","NN0022","450g/day",0.45,"sum_ingredients"
"2979","NN0092.1","Cac-FL",0.4,"sum_ingredients"
"2980","NN0092.2","C130",0.6,"sum_ingredients"
"2981","NN0092.2","C260",0.3,"sum_ingredients"
"2982","NN0108","Envoy PKM",0.00686666666666667,"sum_ingredients"
"2983","NN0109.1","C-0",0.99,"sum_ingredients"
"2984","NN0109.1","C-15",0.99,"sum_ingredients"
"2985","NN0109.1","C-30",0.99,"sum_ingredients"
"2986","NN0109.1","C-45",0.99,"sum_ingredients"
"2987","NN0109.2","P-25",1,"sum_ingredients"
"2988","NN0109.2","P-30",1,"sum_ingredients"
"2989","NN0109.2","P-35",1,"sum_ingredients"
"2990","NN0109.2","P-40",1,"sum_ingredients"
"2991","NN0110.1","FM",0.98,"sum_ingredients"
"2992","NN0110.1","S80",0.98,"sum_ingredients"
"2993","NN0110.1","W20",0.98,"sum_ingredients"
"2994","NN0110.1","W40",0.98,"sum_ingredients"
"2995","NN0110.1","W60",0.98,"sum_ingredients"
"2996","NN0110.1","W80",0.98,"sum_ingredients"
"2997","NN0110.2","Diet 1",1,"sum_ingredients"
"2998","NN0110.2","Diet 2",1,"sum_ingredients"
"2999","NN0110.2","Diet 3",1,"sum_ingredients"
"3000","NN0110.2","Diet 4",1,"sum_ingredients"
"3001","NN0110.2","Diet 5",1,"sum_ingredients"
"3002","NN0112","RQ 20",1,"sum_ingredients"
"3003","NN0112","RQ 40",1,"sum_ingredients"
"3004","NN0112","RQ 60",1,"sum_ingredients"
"3005","NN0112","SB 60",1,"sum_ingredients"
"3006","NN0113","T1",0.097,"sum_ingredients"
"3007","NN0113","T2",0.097,"sum_ingredients"
"3008","NN0113","T3",0.194,"sum_ingredients"
"3009","NN0113","T4",0.097,"sum_ingredients"
"3010","NN0117","CON 0 POM",0.1,"sum_ingredients"
"3011","NN0117","POM 30%",0.10005,"sum_ingredients"
"3012","NN0117","POM 60%",0.1,"sum_ingredients"
"3013","NN0117","POM 90%",0.10003,"sum_ingredients"
"3014","NN0137.3","DGSM 1.5 Grower",0.100035,"sum_ingredients"
"3015","NN0154","Lupins Supplimentation",0.00107142857142857,"sum_ingredients"
"3016","NN0180.1","PW 0",0.1,"sum_ingredients"
"3017","NN0189","150g Dual purpose",0.0056,"sum_ingredients"
"3018","NN0189","150g Forage type",0.005629,"sum_ingredients"
"3019","NN0189","300g CC",0.884398,"sum_ingredients"
"3020","NN0189","300g Forage type",0.005739,"sum_ingredients"
"3021","NN0207.1","25g Chopped Sorghum Stover",0.113693333333333,"sum_ingredients"
"3022","NN0207.1","25g Unchopped Sorghum Stover",0.11366,"sum_ingredients"
"3023","NN0207.1","50g Chopped Sorghum Stover",0.113866666666667,"sum_ingredients"
"3024","NN0207.1","50g Unchopped Sorghum Stover",0.113746666666667,"sum_ingredients"
"3025","NN0207.2","25g Chopped Sorghum Stover",0.7636,"sum_ingredients"
"3026","NN0207.2","25g Unchopped Sorghum Stover",0.7637,"sum_ingredients"
"3027","NN0207.2","50g Chopped Sorghum Stover",0.7639,"sum_ingredients"
"3028","NN0207.2","50g Unchopped Sorghum Stover",0.7647,"sum_ingredients"
"3029","NN0214","Acacia albida Treatment",0.000595,"sum_ingredients"
"3030","NN0214","Acacia nilotica Treatment",0.000551,"sum_ingredients"
"3031","NN0214","Acacia sieberiana Treatment",0.000531,"sum_ingredients"
"3032","NN0214","Acacia tortilis Treatment",0.000636,"sum_ingredients"
"3033","NN0214","Noug Meal Treatment",0.000563,"sum_ingredients"
"3034","NN0216","supplemented",10,"sum_ingredients"
"3035","NN0229","Dry Khat Farm",0.000288,"sum_ingredients"
"3036","NN0229","Fresh Khat Farm",0.0002745,"sum_ingredients"
"3037","NN0229","Silage Khat Farm",0.0002835,"sum_ingredients"
"3038","NN0234","T 1 CON",0.0008427,"sum_ingredients"
"3039","NN0244.1","NG + MB + L",0.006,"sum_ingredients"
"3040","NN0244.1","NG+ MB",0.006,"sum_ingredients"
"3041","NN0244.2","Bundle 1 Chopped Grass (CG)",16.6666666666667,"sum_ingredients"
"3042","NN0244.2","Bundle 1 Ground Grass (GG)",16.6666666666667,"sum_ingredients"
"3043","NN0244.2","Bundle 1 Whole Grass (WG)",16.6666666666667,"sum_ingredients"
"3044","NN0244.2","Bundle 2 WG + Maize  Bran (MB)",16.6666667536667,"sum_ingredients"
"3045","NN0244.2","Bundle 2 Whole Grass (WG)",16.6666666666667,"sum_ingredients"
"3046","NN0244.2","Bundle 3  CG + MB",16.6666667455167,"sum_ingredients"
"3047","NN0244.2","Bundle 3 Chopped Grass (CG)",16.6666666666667,"sum_ingredients"
"3048","NN0253","Control",0,"sum_ingredients"
"3049","NN0253","UMB",0.00055,"sum_ingredients"
"3050","NN0276.1","BP",0.000356,"sum_ingredients"
"3051","NN0276.1","CSC",0.000336,"sum_ingredients"
"3052","NN0276.1","LL",0.000335,"sum_ingredients"
"3053","NN0276.1","MB",0.000311,"sum_ingredients"
"3054","NN0276.2","Banana peels T3",0.000656,"sum_ingredients"
"3055","NN0276.2","Cottonseed cake T4",0.000585,"sum_ingredients"
"3056","NN0276.2","Leucana leaves T2",0.000411,"sum_ingredients"
"3057","NN0276.2","Maize bran T2",0.000651,"sum_ingredients"
"3058","NN0293","Intensive System (IS)",0,"sum_ingredients"
"3059","NN0293","Semi-intensive system",0,"sum_ingredients"
"3060","NN0299","Control",0.03,"sum_ingredients"
"3061","NN0299","T1",0.32488,"sum_ingredients"
"3062","NN0299","T2",0.61928,"sum_ingredients"
"3063","NN0299","T3",0.91738,"sum_ingredients"
"3064","NN0315","C2",0.1,"sum_ingredients"
"3065","NN0315","GS2",0.1,"sum_ingredients"
"3066","NN0315","L2",0.1,"sum_ingredients"
"3067","NN0315","M2",0.1,"sum_ingredients"
"3068","NN0315","PL2",0.1,"sum_ingredients"
"3069","NN0331","T1 A",0.2,"sum_ingredients"
"3070","NN0331","T2 B",0.2,"sum_ingredients"
"3071","NN0331","T3 C",0.2,"sum_ingredients"
"3072","NN0331","T4 D",0.2,"sum_ingredients"
"3073","NN0331","T5 E",0.2,"sum_ingredients"
"3074","NN0339.1","NC Con",1,"sum_ingredients"
"3075","NN0339.1","NC+Silage oil",1,"sum_ingredients"
"3076","NN0341","C",1,"sum_ingredients"
"3077","NN0341","HCH",1,"sum_ingredients"
"3078","NN0341","HCL",1,"sum_ingredients"
"3079","NN0341","HPH",1,"sum_ingredients"
"3080","NN0341","HPL",1,"sum_ingredients"
"3081","NN0341","SH",1,"sum_ingredients"
"3082","NN0341","SL",1,"sum_ingredients"
"3083","NN0342","C",1,"sum_ingredients"
"3084","NN0342","SO",1,"sum_ingredients"
"3085","NN0356","improved",14.862,"sum_ingredients"
"3086","NN0361","Control",1,"sum_ingredients"
"3087","NN0361","Fresh",0.85,"sum_ingredients"
"3088","NN0361","Hay",0.85,"sum_ingredients"
"3089","NN0361","Silage",0.9,"sum_ingredients"
"3090","NN0365","F-group",0.05,"sum_ingredients"
"3091","NN0365","M-group",0.14,"sum_ingredients"
"3092","NN0369","D-0",0.995,"sum_ingredients"
"3093","NN0369","D-100",0.7862605,"sum_ingredients"
"3094","NN0369","D-25",0.9430605,"sum_ingredients"
"3095","NN0369","D-50",0.8906605,"sum_ingredients"
"3096","NN0369","D-75",0.8384605,"sum_ingredients"
"3097","NN0370","Con",1.6,"sum_ingredients"
"3098","NN0370","Urea1",1.6,"sum_ingredients"
"3099","NN0370","Urea2",1.6,"sum_ingredients"
"3100","NN0371","Base",0,"sum_ingredients"
"3101","NN0374","High 450",0.459,"sum_ingredients"
"3102","NN0374","Low 150",0.153,"sum_ingredients"
"3103","NN0374","Med 300",0.306,"sum_ingredients"
"3104","NN0383","0 percent",1,"sum_ingredients"
"3105","NN0383","1 percent",1,"sum_ingredients"
"3106","NN0383","2 percent",1,"sum_ingredients"
"3107","NN0383","3 percent",1,"sum_ingredients"
"3108","NN0384","1% inclusion",1,"sum_ingredients"
"3109","NN0384","2% inclusion",1,"sum_ingredients"
"3110","NN0384","5% inclusion",1,"sum_ingredients"
"3111","NN0384","8% inclusion",1,"sum_ingredients"
"3112","NN0384","Control",1,"sum_ingredients"
