"","B.Code","A.Level.Name","D.Unit.Amount","Total_Amount"
"1286","JO1093","MSK50","g",1784
"1287","JO1094","Diet 1","g",1057.68
"1288","JO1094","Diet 2","g",1077.68
"1289","JO1094","Diet 3","g",1123.89
"1290","JO1095","Diet 1","g",666.88
"1291","JO1095","Diet 2","g",809.26
"1292","JO1095","Diet 3","g",806.42
"1293","JO1095","Diet 4","g",844.66
"1294","JO1095","Diet 5","g",868.96
"1295","JO1096","ABD Diet","g",1300
"1296","JO1096","CF Diet","g",1120
"1297","JO1097","Diet 1","g",13690
"1298","JO1097","Diet 2","g",13730
"1299","JO1097","Diet 3","g",13720
"1300","JO1097","Diet 4","g",14230
"1301","JO1098","Ration 1","g",1300
"1302","JO1098","Ration 2","g",1350
"1303","JO1098","Ration 3","g",1385
"1304","JO1100","Diet 1","g",371.79
"1305","JO1100","Diet 2","g",359.42
"1306","JO1100","Diet 3","g",244.19
"1307","JO1100","Diet 4","g",247.96
"1308","JS0046","A. africana Diet","g",648
"1309","JS0046","Cotton seed Cake Diet","g",616
"1310","JS0046","K. senegalensis Diet","g",539
"1311","JS0046","P. erinaceus Diet","g",571
"1312","JS0048","A. S. pods","g",939
"1313","JS0048","P.L leaves","g",796
"1314","JS0048","P.L pods","g",743
"1315","JS0048","T Con","g",660
"1316","JS0060","Base","g",5730
"1317","JS0076","BFM1","g",72
"1318","JS0076","BFM2","g",71.6363636363636
"1319","JS0076","BFM3","g",69.0909090909091
"1320","JS0076","Diet Con","g",73.4545454545455
"1321","JS0079.1","Con","g",90
"1322","JS0079.1","SDBM1","g",96
"1323","JS0079.1","SDBM2","g",88
"1324","JS0079.1","SDBM3","g",86
"1325","JS0079.2","Con","g",106.9
"1326","JS0079.2","SDBM1","g",109.1
"1327","JS0079.2","SDBM2","g",111.2
"1328","JS0079.2","SDBM3","g",111.4
"1329","JS0080","25 SDBM","g",106.285714285714
"1330","JS0080","50 SDBM","g",107.428571428571
"1331","JS0080","75 SDBM","g",106.857142857143
"1332","JS0080","No SDBM","g",107.428571428571
"1333","JS0081","T1 55% Maize","g",123.75
"1334","JS0081","T2 45% Maize","g",138.75
"1335","JS0081","T3 35% Maize","g",135
"1336","JS0093","Diet Con","g",80.1818181818182
"1337","JS0093","PKC1","g",87.0909090909091
"1338","JS0093","PKC2","g",80.3636363636364
"1339","JS0093","PKC3","g",84.5454545454545
"1340","JS0093","PKC4","g",86.1818181818182
"1341","JS0093","PKC5","g",86.5454545454545
"1342","JS0119","100% Cull Date","g",735
"1343","JS0119","50% Cull Date","g",629.84
"1344","JS0119","75% Cull Date","g",665
"1345","JS0119","No Cull Date","g",715.66
"1346","JS0123","Diet Con","g",149.98
"1347","JS0123","JCSM1","g",141.37
"1348","JS0123","JCSM2","g",100
"1349","JS0123","JCSM3","g",93.01
"1350","JS0123","JCSM4","g",90
"1351","JS0124","Spirulina1","g",0.208333333333333
"1352","JS0124","Spirulina2","g",0.216666666666667
"1353","JS0124","Spirulina3","g",0.219047619047619
"1354","JS0124","Spirulina4","g",0.201190476190476
"1355","JS0124","Spirulina5","g",0.2
"1356","JS0125","100% PBM","g",3.02
"1357","JS0125","20% PBM","g",3.99
"1358","JS0125","40% PBM","g",3.78
"1359","JS0125","60% PBM","g",3.78
"1360","JS0125","80% PBM","g",3.52
"1361","JS0125","Control","g",3.93
"1362","JS0134","Con","g",0.225714285714286
"1363","JS0134","Okara1","g",0.231785714285714
"1364","JS0134","Okara2","g",0.221309523809524
"1365","JS0134","Okara3","g",0.23202380952381
"1366","JS0134","Okara4","g",0.212738095238095
"1367","JS0135","CSM0","g",0.874489795918367
"1368","JS0135","CSM100","g",0.773469387755102
"1369","JS0135","CSM25","g",0.821428571428571
"1370","JS0135","CSM50","g",0.816326530612245
"1371","JS0135","CSM75","g",0.860204081632653
"1372","JS0139","Con Basal","g",1.65857142857143
"1373","JS0139","FM SB Substitution1","g",1.74
"1374","JS0139","FM SB Substitution2","g",1.81714285714286
"1375","JS0139","FM SB Substitution3","g",1.78571428571429
"1376","JS0139","FM SB Substitution4","g",1.64285714285714
"1377","JS0140","PPW 0%","g",1472
"1378","JS0140","PPW 25%","g",1433
"1379","JS0140","PPW 50%","g",1415
"1380","JS0147","Diet Con","g",1250
"1381","JS0147","GM2 C","g",1450
"1382","JS0147","GM3 D","g",1200
"1383","JS0147","GM4 E","g",1160
"1384","JS0167","Broiler Litter1","g",8360
"1385","JS0167","Broiler Litter2","g",8540
"1386","JS0167","Broiler Litter3","g",8490
"1387","JS0167","Con","g",8260
"1388","JS0172","AH + CC","g",902
"1389","JS0172","DE + CC","g",848
"1390","JS0172","GS + CC","g",1196
"1391","JS0193","Trt 1","g",494.2
"1392","JS0193","Trt 3","g",663.1
"1393","JS0197","R1 0DLL","g",422.59
"1394","JS0197","R2 15DLL","g",431.49
"1395","JS0197","R3 30DLL","g",440.91
"1396","JS0197","R4 45DLL","g",435.7
"1397","JS0205","Hay Con","g",3100
"1398","JS0205","Leucaena LLM 1","g",400
"1399","JS0205","Leucaena LLM 2","g",600
"1400","JS0205","Leucaena LLM 3","g",800
"1401","JS0206","LLM","g",499.2
"1402","JS0206","NLM","g",467.1
"1403","JS0206","NPH","g",359.9
"1404","JS0206","PLM","g",477.7
"1405","JS0207","Bundle 1  Treated Straw","g",463.9
"1406","JS0207","Bundle 1 Untreated Straw","g",358
"1407","JS0207","Bundle 2 Treated Staw +Hay","g",495.9
"1408","JS0207","Bundle 2 Untreated Staw +Hay","g",427
"1409","JS0207","Bundle 2 Untreated Straw","g",358
"1410","JS0207","Bundle 3 Treated Straw","g",463.9
"1411","JS0207","Bundle 3 Treated Straw + Hay","g",495.9
"1412","JS0207","Bundle 4 Treated Straw + Hay","g",495.9
"1413","JS0207","Bundle 4 Untreated Straw + Hay","g",427
"1414","JS0208","Diet Con UTS Bundle1","g",314.6
"1415","JS0208","Diet Con UTS Bundle2","g",314.6
"1416","JS0208","UTS+Hay UTSH Bundle1","g",389.2
"1417","JS0208","WS Treated TS Bundle2","g",438.1
"1418","JS0208","WS Treated TS Bundle3","g",438.1
"1419","JS0208","WS Treated+Hay TSH Bundle1","g",442.6
"1420","JS0208","WS Treated+Hay TSH Bundle3","g",442.6
"1421","JS0209","Hay Con","g",172.6
"1422","JS0209","Marejea 1","g",235.8
"1423","JS0209","Marejea 2","g",241
"1424","JS0209","Marejea 3","g",253.5
"1425","JS0210.1","15% Marejea Hay","g",740.2
"1426","JS0210.1","30% Marejea Hay","g",737.9
"1427","JS0210.1","45% Marejea Hay","g",726.8
"1428","JS0210.1","No Marejea Hay","g",748.5
"1429","JS0210.2","15% Marejea Hay","g",312.1
"1430","JS0210.2","30% Marejea Hay","g",285
"1431","JS0210.2","45% Marejea Hay","g",271.1
"1432","JS0210.2","No Marejea Hay","g",359
"1433","JS0211","T1 0% MOOL","g",258
"1434","JS0211","T2 9% MOOL","g",251
"1435","JS0211","T3 27% MOOL","g",335
"1436","JS0211","T4 36% MOOL","g",311
"1437","JS0213.1","A CC hay+Maize bran","g",8300
"1438","JS0213.1","B WMS meal","g",9450
"1439","JS0213.1","C AT pods","g",9880
"1440","JS0213.1","D SFS cake","g",9810
"1441","JS0215.1","Bundle 1 MB + FM","g",4200
"1442","JS0215.1","Bundle 1 MO","g",3400
"1443","JS0215.1","Bundle 1 MO + FM","g",4700
"1444","JS0215.1","Bundle 1 WN","g",2400
"1445","JS0215.1","Bundle 2 MO","g",3400
"1446","JS0215.1","Bundle 2 MO + FM","g",4700
"1447","JS0215.2","Bundle 1 WN + MB + FM","g",7400
"1448","JS0215.2","Bundle 1 WN + Maize Bran","g",6300
"1449","JS0215.2","Bundle 2 WN + MO","g",7200
"1450","JS0215.2","Bundle 2 WN + MO + FM","g",8700
"1451","JS0215.2","Bundle 3 WN + MB + FM","g",7400
"1452","JS0215.2","Bundle 3 WN + MO + FM","g",8700
"1453","JS0215.2","Bundle 4 WN + MB","g",6300
"1454","JS0215.2","Bundle 4 WN + MO","g",7200
"1455","JS0226","Cenchrus ciliaris Diet","g",705.77
"1456","JS0226","Millet Forage Diet","g",670.6
"1457","JS0226","Sorghum Forage Diet","g",668.1
"1458","JS0226","Veldt Grass Diet","g",693.34
"1459","JS0230","Combretum apiculatum","g",769.9
"1460","JS0230","D Con Lucerne","g",702.2
"1461","JS0230","Euclea schimperi","g",752.5
"1462","JS0230","Terminalia serecia","g",776.6
"1463","JS0243","CSC","g",656.384693169787
"1464","JS0243","Con","g",579.308888660768
"1465","JS0243","LSC","g",673.81083546633
"1466","JS0243","NSC","g",589.146608111828
"1467","JS0249","200 g CM","g",613.6
"1468","JS0249","300 g CM","g",710.1
"1469","JS0249","400 g CM","g",749.6
"1470","JS0249","Control Diet","g",447.4
"1471","JS0262","Con hay","g",540.5
"1472","JS0262","T2 Wheat Bran","g",788
"1473","JS0262","T3 2Wheat bran:1 NSM","g",699.7
"1474","JS0262","T4 1Wheatbran:2NSM","g",696.5
"1475","JS0262","T5 Noug Seed Meal","g",665.8
"1476","JS0263","Con","g",516
"1477","JS0263","Leucaena 1","g",660
"1478","JS0263","Leucaena 2","g",700
"1479","JS0263","Leucaena 3","g",698
"1480","JS0263","Sesbania S 1","g",663
"1481","JS0263","Sesbania S 2","g",665
"1482","JS0263","Sesbania S 3","g",763
"1483","JS0265","Bundle 2 Dried Leucaena","g",774
"1484","JS0265","Bundle 2 Fresh Leucaena","g",707
"1485","JS0265","Cotton Seed Cake Diet Bundle 1","g",761
"1486","JS0265","Dry Leucaena Diet Bundle 1","g",774
"1487","JS0265","Dry Sesbania  Diet Bundle 1","g",753
"1488","JS0265","Fresh Leucaena Diet Bundle 1","g",707
"1489","JS0265","Teff Straw Diet Bundle 1","g",734
"1490","JS0269.1","D1 Access to Native Hay","g",624
"1491","JS0269.1","D2 Native Hay and 345g Alfafa Hay","g",725
"1492","JS0269.1","D3 Native Hay and 387g Cowpea Hay","g",739
"1493","JS0269.1","D4 Native Hay and 302 g  A. brevispica Leaves","g",701
"1494","JS0269.1","D5 Native Hay and 365 g A. tortilis Fruits","g",691
"1495","JS0271","Con","g",627
"1496","JS0271","Leucaena 1","g",1066
"1497","JS0271","Leucaena 2","g",1077
"1498","JS0271","Leucaena 3","g",1175
"1499","JS0271","Mixture C","g",893
"1500","JS0272","CSC Diet","g",792.72
"1501","JS0272","NSC Diet","g",671.76
"1502","JS0272","PNC Diet","g",771.12
"1503","JS0272","Teff Straw + Cactus Diet","g",628.32
"1504","JS0273","T1 Hay","g",569.9
"1505","JS0273","T2 Hay and 150 g DM","g",577
"1506","JS0273","T3 Hay and 250 g DM","g",685.7
"1507","JS0273","T4 Hay and 350 g DM","g",744.2
"1508","JS0276","Diet Con","g",360
"1509","JS0281","Diet Con","g",403.248544975157
"1510","JS0281","Diet1","g",432.687742655856
"1511","JS0281","Diet2","g",479.242752941613
"1512","JS0281","Diet3","g",384.078834857493
"1513","JS0285","Control Diet","g",518.7
"1514","JS0285","High Conc.","g",731
"1515","JS0285","Medium Conc.","g",752.1
"1516","JS0289.1","Teff + 150 g Wheat Bran","g",642.212829950926
"1517","JS0289.1","Teff + 200 g L. pallida","g",696.089745215265
"1518","JS0289.1","Teff + 200g S. Sesban","g",682.027293778718
"1519","JS0289.1","Teff + 400 g L. pallida","g",815.696497102099
"1520","JS0289.1","Teff + 400 g S. Sesban","g",763.714190457322
"1521","JS0289.2","Teff + 150 g Wheat Bran","g",489.192854280533
"1522","JS0289.2","Teff + 200 g L. pallida","g",532.157502886592
"1523","JS0289.2","Teff + 200g S. Sesban","g",529.865009703234
"1524","JS0289.2","Teff + 400 g L. pallida","g",648.36038223578
"1525","JS0289.2","Teff + 400 g S. Sesban","g",622.067638500238
"1526","JS0290","Diet Con","g",536
"1527","JS0290","Goetzei","g",745
"1528","JS0290","Lablab","g",698
"1529","JS0290","Leucaena","g",703
"1530","JS0290","Sesban1","g",673
"1531","JS0290","Sesban2","g",692
"1532","JS0290","Sesban3","g",707
"1533","JS0290","Sesban4","g",742
"1534","JS0290","Sesban5","g",731
"1535","JS0290","Sesban6","g",738
"1536","JS0290","Tagasaste","g",722
"1537","JS0291","Con Teff","g",520.090456929648
"1538","JS0291","Leucocephala 1","g",558.008232026637
"1539","JS0291","Leucocephala 2","g",590.679849571471
"1540","JS0291","Leucocephala 3","g",615.232808369693
"1541","JS0291","Leucocephala 4","g",607.318718573485
"1542","JS0291","Pallida 1","g",533.760799929482
"1543","JS0291","Pallida 2","g",577.412459936688
"1544","JS0291","Pallida 3","g",585.538313848079
"1545","JS0291","Pallida 4","g",557.699725234066
"1546","JS0291","Palmensis 1","g",552.78020351133
"1547","JS0291","Palmensis 2","g",610.593043600691
"1548","JS0291","Palmensis 3","g",668.956928297192
"1549","JS0291","Palmensis 4","g",680.344865860098
"1550","JS0291","Sesban 1","g",579.224884044524
"1551","JS0291","Sesban 2","g",586.057941515357
"1552","JS0291","Sesban 3","g",622.656432000096
"1553","JS0291","Sesban 4","g",655.134785383112
"1554","JS0292","DIET 1","g",372.09
"1555","JS0292","Diet 2","g",409.59
"1556","JS0292","Diet 3","g",432.14
"1557","JS0292","Diet 4","g",458.73
"1558","JS0292","Standard Diet","g",356.19
"1559","JS0293","D1 100% FSF","g",1290.8
"1560","JS0293","D2 67% FSF","g",1315.3
"1561","JS0293","D3 33% FSF","g",1335.5
"1562","JS0293","D4 0% FSF","g",1350.7
"1563","JS0295","Diet Con","g",0.431428571428571
"1564","JS0295","RCP 1","g",0.432857142857143
"1565","JS0295","RCP 2","g",0.424285714285714
"1566","JS0295","RCP 3","g",0.412857142857143
"1567","JS0295","RCP 4","g",0.397142857142857
"1568","JS0296","Con","g",1.32
"1569","JS0296","Maize G 1","g",1.17
"1570","JS0296","Maize G 2","g",0.98
"1571","JS0296","Maize G 3","g",0.55
"1572","JS0301","100% FTL","g",829.82
"1573","JS0301","25% FTL","g",700.48
"1574","JS0301","50% FTL","g",746.78
"1575","JS0301","75% FTL","g",774.27
"1576","JS0301","No FTL","g",668.27
"1577","JS0305","Con Maize","g",8440
"1578","JS0305","Sugar BP 1","g",8540
"1579","JS0305","Sugar BP 2","g",8580
"1580","JS0305","Sugar BP 3","g",8610
"1581","JS0306","0% MOC","g",1540
"1582","JS0306","10% MOC","g",1390
"1583","JS0306","15% MOC","g",1510
"1584","JS0306","20% MOC","g",1590
"1585","JS0306","5% MOC","g",1540
"1586","JS0309","Base","g",43.2857142857143
"1587","JS0314","Acacia AC15","g",1040.8
"1588","JS0314","Atriplex AT15","g",1053
"1589","JS0314","Atriplex and Acacia TC30","g",890.2
"1590","JS0314","Con Berseem","g",1030.4
"1591","JS0316","Con Hay Bundle1","g",611
"1592","JS0316","Con Mix Bundle2","g",800
"1593","JS0316","Mixture Bundle1","g",800
"1594","JS0316","Sesban Bundle1","g",818
"1595","JS0316","Sesbania 1 Bundle2","g",815
"1596","JS0316","Sesbania 2 Bundle2","g",821
"1597","JS0316","Sesbania 3 Bundle2","g",818
"1598","JS0340","MSP0 Enzyme","g",205
"1599","JS0340","MSP0 Enzyme...MSP0 Yeast","g",205
"1600","JS0340","MSP0 Yeast","g",205.185
"1601","JS0340","MSP100 Enzyme","g",156.666
"1602","JS0340","MSP100 Enzyme...MSP100 Yeast","g",169.926
"1603","JS0340","MSP100 Yeast","g",182.963
"1604","JS0340","MSP50 Enzyme","g",169.333
"1605","JS0340","MSP50 Yeast","g",189.444
"1606","JS0342","100% BSC","g",86.4
"1607","JS0342","25% BSC","g",108.7
"1608","JS0342","75% BSC","g",100.8
"1609","JS0343","Con","g",199.7
"1610","JS0343","PE1","g",277.6
"1611","JS0343","PE2","g",280
"1612","JS0343","PE3","g",281.9
"1613","JS0343","PE4","g",197.1
"1614","JS0349","Control Diet","g",1145
"1615","JS0349","Rosemary E. Oil Diet","g",1085
"1616","JS0349","Rosemary Leaves Diet","g",1075
"1617","JS0350","Diet Con Bundle1","g",1081
"1618","JS0350","Diet Con Bundle2","g",926
"1619","JS0350","T2 Rosemay Oil Bundle1","g",1032
"1620","JS0350","T2 Rosemay Oil Bundle2","g",1096
"1621","JS0370","FishMeal Con","g",0.102142857142857
"1622","JS0370","Spirulina One","g",0.111071428571429
"1623","JS0370","Spirulina Three","g",0.114285714285714
"1624","JS0370","Spirulina Two","g",0.13875
"1625","JS0371","Control","g",49.3
"1626","JS0371","Jatropha 12","g",26.4
"1627","JS0371","Jatropha 4","g",40
"1628","JS0371","Jatropha 8","g",31.8
"1629","JS0419","T1 BS Con Bundle1","g",770
"1630","JS0419","T1 BS Con Bundle2","g",770
"1631","JS0419","T1 BS Con Bundle3","g",770
"1632","JS0419","T2 BA Bundle1","g",955
"1633","JS0419","T2 BA Con  Bundle4","g",955
"1634","JS0419","T3 CS Bundle2","g",995
"1635","JS0419","T3 CS Con Bundle5","g",995
"1636","JS0419","T4 CA Bundle3","g",1062
"1637","JS0419","T4 CA Bundle4","g",1062
"1638","JS0419","T4 CA Bundle5","g",1062
"1639","JS0424","Diet Con Lablab LLB","g",783
"1640","JS0424","Sunflower SFM","g",705
"1641","JS0424","Sweet potato SPV","g",855
"1642","LM0018","CPV diet","g",877
"1643","LM0018","CSC diet","g",829
"1644","LM0018","Control","g",736
"1645","LM0018","GH diet","g",896
"1646","LM0024.2","Control","g",788.29
"1647","LM0024.2","Supplemented feed","g",788.29
"1648","LM0103","1","g",350.067634763268
"1649","LM0103","2","g",359.371757946344
"1650","LM0103","3","g",346.578588569614
"1651","LM0103","4","g",345.415573171729
"1652","LM0103","5","g",304.710034245768
"1653","LM0103","6","g",369.838896527306
"1654","LM0113.1","1","g",2197
"1655","LM0113.1","2","g",2192
"1656","LM0113.1","3","g",2261
"1657","LM0113.1","4","g",2068
"1658","LM0113.2","1","g",2130
"1659","LM0113.2","2","g",2279
"1660","LM0113.2","3","g",2290
"1661","LM0113.2","4","g",2222
"1662","LM0114","Bundle 1 0 WS","g",1521
"1663","LM0114","Bundle 1 13 WS","g",1339
"1664","LM0114","Bundle 1 19.5 WS","g",1263
"1665","LM0114","Bundle 1 26 WS","g",1201
"1666","LM0114","Bundle 1 6.5 WS","g",1426
"1667","LM0114","Bundle 2 26 AWS","g",1152
"1668","LM0114","Bundle 2 26 WS","g",1201
"1669","LM0117.1","Group 1 Feed Addition","g",4210
"1670","LM0117.1","Group 2 Feed Addition","g",5180
"1671","LM0117.1","Group 2 Feed Substitution","g",5180
"1672","LM0117.1","Group 3 Feed Addition","g",6510
"1673","LM0117.1","Group 4 Feed Addition","g",5570
"1674","LM0117.1","Group 4 Feed Substitution","g",5570
"1675","LM0117.2","Group 1","g",3710
"1676","LM0117.2","Group 2","g",4430
"1677","LM0117.2","Group 3","g",4430
"1678","LM0117.2","Group 4","g",4470
"1679","LM0117.3","Group 1","g",7220
"1680","LM0117.3","Group 2","g",6920
"1681","LM0117.3","Group 3","g",6890
"1682","LM0117.3","Group 4","g",5300
"1683","LM0120","Cabbage Diet","g",7.872
"1684","LM0120","Duckweed Diet","g",8.4
"1685","LM0120","Fish Meal Pelletes Diet","g",1.792
"1686","LM0120","Kikuyu Grass Diet","g",4.228
"1687","LM0120","Vallisneria Diet","g",6.68
"1688","LM0136.1","14% Crude Protein","g",1800
"1689","LM0136.1","16% Crude Protein","g",1900
"1690","LM0136.1","18% Crude Protein","g",1800
"1691","LM0136.1","20% Crude Protein","g",1800
"1692","LM0138","Fish Meal Con","g",113.78
"1693","LM0138","Hatchery Waste Meal1","g",118.25
"1694","LM0138","Hatchery Waste Meal2","g",108.17
"1695","LM0138","Hatchery Waste Meal3","g",103.97
"1696","LM0139","240g/kg of Opuntia ficus-indica","g",1345
"1697","LM0139","360g/kg of Opuntia ficus-indica","g",1317
"1698","LM0150","15 g Leucaena","g",6200
"1699","LM0150","22.5 g Leucaena","g",6600
"1700","LM0150","30 g Leucaena","g",6700
"1701","LM0150","7.5 g Leucaena","g",5800
"1702","LM0150","Control Diet 0 Gliricidia","g",5200
"1703","LM0150","Control Diet 0 Leucaena","g",5200
"1704","LM0151.1","Gliricidia1","g",3000
"1705","LM0151.1","Gliricidia2","g",3300
"1706","LM0151.1","Gliricidia3","g",3500
"1707","LM0151.1","Gliricidia4","g",3500
"1708","LM0151.1","Stover Con","g",3000
"1709","LM0151.2","Gliricidia1","g",4100
"1710","LM0151.2","Gliricidia2","g",4600
"1711","LM0151.2","Leucaena1","g",4300
"1712","LM0151.2","Leucaena2","g",4600
"1713","LM0151.2","Stover Con","g",3200
"1714","LM0163","MT D1","g",2349.18
"1715","LM0163","MT D2","g",2722.32
"1716","LM0163","MT D3","g",3213.36
"1717","LM0163","MT D4","g",3856.5
"1718","LM0163","Napier Con","g",2179.17
"1719","LM0164","D1 Napier Grass alone","g",6000
"1720","LM0164","D2 Napier/Desmodium","g",7000
"1721","LM0164","D3 Napier + Desmodium hay","g",7400
"1722","LM0164","D4 Napier + Lucerne Hay","g",6700
"1723","LM0227.1","MNG + PLBC","g",15700
"1724","LM0227.1","MNG + SFBC","g",15800
"1725","LM0227.1","ONG +PLBC","g",14800
"1726","LM0227.1","ONP + SFBC","g",14900
"1727","LM0227.2","MNG","g",13600
"1728","LM0227.2","MNG + 3.65 PLBC","g",15200
"1729","LM0227.2","MNG + 6.35 PLBC","g",16400
"1730","LM0227.2","MNG +0.91 PLBC","g",14200
"1731","LM0228.2","Copra Cake","g",6800
"1732","LM0228.2","Leuacaena","g",7000
"1733","LM0228.2","Napier Con","g",5500
"1734","LM0229","(LH) 2 kg leucaena","g",7900
"1735","LM0229","(LHM) 2 kg leucaena,1kg Maize Bran","g",8700
"1736","LM0229","(LL) 1 kg leucaena","g",7600
"1737","LM0229","Napier Grass Diet","g",6300
"1738","LM0238","Commercial D Meal","g",13400
"1739","LM0238","Lablab hay","g",12300
"1740","LM0238","Mucuna hay","g",11800
"1741","LM0238","Napier Con","g",9800
"1742","LM0248","HB","g",545
"1743","LM0248","HB2","g",545
"1744","LM0248","HG","g",604
"1745","LM0248","HG1","g",604
"1746","LM0248","HGB","g",565
"1747","LM0248","HGB1","g",565
"1748","LM0261","10% Calliandra Trial","g",151
"1749","LM0261","5% Calliandra Trial","g",127
"1750","LM0261","7.5% Calliandra Trial","g",139
"1751","LM0261","No Calliandra Trial","g",129
"1752","LM0266","Con","g",752.1
"1753","LM0266","brevispica4","g",861.2
"1754","LM0266","brownii5","g",720.5
"1755","LM0266","discolor6","g",784
"1756","LM0266","nilotica3","g",801.9
"1757","LM0266","tortilis2","g",715.8
"1758","LM0277.1","0% Poultry Waste","g",83.2244897959184
"1759","LM0277.1","05% ODPW","g",84.4285714285714
"1760","LM0277.1","05% SDPW","g",87.0612244897959
"1761","LM0277.1","10% ODPW","g",83.8163265306122
"1762","LM0277.1","10% SDPW","g",85.265306122449
"1763","LM0277.1","15% ODPW","g",87.734693877551
"1764","LM0277.1","15% SDPW","g",85.1224489795918
"1765","LM0277.1","20% ODPW","g",87.5918367346939
"1766","LM0277.1","20% SDPW","g",91.0408163265306
"1767","LM0280","CC Diet","g",1331
"1768","LM0280","GBC Diet","g",1385
"1769","LM0280","LBC Diet","g",1343
"1770","LM0289","Control","g",527
"1771","LM0289","MP","g",669
"1772","LM0289","MP + MSK","g",617
"1773","LM0289","MP + MSK + UB","g",741
"1774","LM0289","MSK","g",567
"1775","LM0295","1CSM:2Pjp","g",730.7
"1776","LM0295","2CSM:1Pjp","g",747.7
"1777","LM0295","CSM","g",783.1
"1778","LM0295","Hay Con","g",587.3
"1779","LM0295","Pjp","g",684.1
"1780","LM0297","15% DM Leucaena","g",609.86
"1781","LM0297","30% DM Leucaena","g",635.43
"1782","LM0297","45% DM Leucaena","g",657.64
"1783","LM0297","Control (No Leucaena)","g",593.62
"1784","LM0298","RGH Con","g",414
"1785","LM0298","WLG1","g",500
"1786","LM0298","WLG2","g",515
"1787","LM0298","WLG3","g",557
"1788","LM0298","WLG4","g",514
"1789","LM0310","FM Con","g",35.6
"1790","LM0310","FS 100","g",32.67
"1791","LM0310","FS 25","g",36.27
"1792","LM0310","FS 50","g",36.59
"1793","LM0310","FS 75","g",36.03
"1794","LM0312","Con","g",0.1525
"1795","LM0312","MBM1","g",0.156964285714286
"1796","LM0312","MBM2","g",0.176071428571429
"1797","LM0312","MBM3","g",0.201607142857143
"1798","LM0322","MOLM0","g",259.3
"1799","LM0322","MOLM100","g",249.7
"1800","LM0322","MOLM50","g",266.9
"1801","LM0329","Con","g",1372
"1802","LM0329","Seca1","g",1402
"1803","LM0329","Seca2","g",1330
"1804","LM0334","Control","g",1.58
"1805","LM0334","KM100","g",1.23
"1806","LM0334","KM25","g",1.48
"1807","LM0334","KM50","g",1.34
"1808","LM0334","KM75","g",1.28
"1809","LM0334","MM100","g",1.14
"1810","LM0334","MM25","g",1.3
"1811","LM0334","MM50","g",1.24
"1812","LM0334","MM75","g",1.25
"1813","LM0335","MOLM0","g",76.4571428571429
"1814","LM0335","MOLM100","g",76.6714285714286
"1815","LM0335","MOLM25","g",80.8428571428571
"1816","LM0335","MOLM50","g",77.9571428571429
"1817","LM0336","CM0","g",1170
"1818","LM0336","CM100","g",1150
"1819","LM0336","CM25","g",1210
"1820","LM0336","CM50","g",1190
"1821","LM0336","CM75","g",1150
"1822","LM0339","20% silage","g",1570
"1823","LM0339","50% silage","g",1110
"1824","LM0339","70% silage","g",910
"1825","LM0339","Control","g",1370
"1826","LM0347","DBL0","g",9230
"1827","LM0347","DBL100","g",9480
"1828","LM0347","DBL150","g",9920
"1829","LM0347","DBL200","g",10020
"1830","LM0347","DBL50","g",9590
"1831","LM0349","CACT-AA","g",599.840383080606
"1832","LM0349","CACT-LL","g",640.96834264432
"1833","LM0349","CACT-MA","g",592.17877094972
"1834","LM0349","Commercial Sheep Meal Diet","g",654.748603351955
"1835","LM0351","Diet CAAS","g",771.1
"1836","LM0351","Diet CCCS","g",803.4
"1837","LM0351","Diet CLLS","g",805.9
"1838","LM0351","Diet CMAS","g",722.2
"1839","LM0351","PP Con","g",491.9
"1840","LM0354","0% BYS","g",12.66
"1841","LM0354","100% BYS","g",6.75
"1842","LM0354","25% BYS","g",9.92
"1843","LM0354","50% BYS","g",9.26
"1844","LM0354","75% BYS","g",7.72
"1845","NJ0003","0 g/kg CBLE","g",0.655952380952381
"1846","NJ0003","10 g/kg CBLE","g",0.858333333333333
"1847","NJ0003","15 g/kg CBLE","g",0.848809523809524
"1848","NJ0003","5 g/kg CBLE","g",0.736904761904762
"1849","NJ0008","100% DGH","g",728
"1850","NJ0008","100% NPH","g",650
"1851","NJ0008","25% NPH +75% DGH","g",716
"1852","NJ0008","50% NPH + 50% DGH","g",682
"1853","NJ0008","75% NPH +25% DGH","g",675
"1854","NJ0013","Group C","g",491
"1855","NJ0013","Group GH","g",589
"1856","NJ0013","Group OL","g",619
"1857","NJ0027","CM","g",104.07
"1858","NJ0027","CMEnz","g",105.64
"1859","NJ0027","CMEnzPh","g",106.25
"1860","NJ0027","CMPh","g",105.13
"1861","NJ0027","Control","g",105.28
"1862","NJ0032","SB-0","g",595.5
"1863","NJ0032","SB-10","g",596.38
"1864","NJ0032","SB-15","g",598.88
"1865","NJ0032","SB-20","g",589.88
"1866","NJ0032","SB-5","g",592.97
"1867","NJ0044","Control","g",505.1
"1868","NJ0044","T2","g",688.4
"1869","NJ0044","T3","g",844.1
"1870","NJ0044","T4","g",966.9
"1871","NJ0047","T1","g",109.395348837209
"1872","NJ0047","T2","g",119.488372093023
"1873","NJ0047","T3","g",99.3023255813953
"1874","NJ0047","T4","g",96.3720930232558
"1875","NJ0052","CON","g",1400
"1876","NJ0052","HMC","g",1300
"1877","NJ0052","LMC","g",1400
"1878","NN0007","WS + Alfalfa hay","g",674.463027978721
