"","B.Code","A.Level.Name","GE_MJ_kg","GEI_MJ_d","GE_source","P.Product","Purpose","any_na","total_diet","total_forage_strict","total_forage_broad","n_ingredients","D.Type.first","forage_prop_strict","forage_prop_broad","forage_prop","BW_kg","DE_MJ_kg","ME_MJ_kg","DEI_MJ_d","MEI_MJ_d","For_percent","DMI_kg_d","DMI_source","eq_dairy_niu_DMI_C","eq_beef_DMI_C_HF","eq_beef_Animal_C_HF","eq_beef_DMI_C_LF","eq_beef_Animal_C_INT","eq_beef_Diet_C_INT","eq_sheep_GEI_linear","eq_sheep_MEI_nonlinear","eq_goat_GEI_linear","eq_goat_DEI_linear","eq_goat_MEI_nonlinear","CH4_dairy_niu","CH4_beef_Animal_C_HF","CH4_beef_DMI_C_HF","CH4_beef_Animal_C_INT","CH4_beef_Diet_C_INT","CH4_beef_DMI_C_LF","EME_sheep_linear","CH4_sheep_linear","EME_sheep_nonlinear","CH4_sheep_nonlinear","EME_goat_linear","CH4_goat_linear","EME_goat_DEI","CH4_goat_DEI","EME_goat_nonlinear","CH4_goat_nonlinear","CH4_g_d","CH4_equation_used","beef_forage_category","CH4_kg_yr","X","Out.Code.Joined","ED.Intake.Item","ED.Intake.Item.Raw","ED.Mean.T","ED.Error","Out.Subind","Out.Unit","Out.WG.Start","Out.WG.Unit","is_entire_diet","is_group","T.Animals","T.Name","Country","Source","D.Item.Root.Comp.Proc_Major","ED.Intake.Item.is_entire_diet","n_ing","n_tar","Out.Unit_raw","Product","facet"
"31","BO1029","T1 (50CH:50DBV)",17.0807616,15.54007690368,"diet_level","Goat","Dairy",FALSE,0.9098,0.22745,0.22745,8,"Supplement",0.25,0.25,0.25,40.88,NA,NA,NA,NA,25,0.9098,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.782484560892544,14.0608187042685,NA,NA,NA,NA,14.0608187042685,"Goat_GEI_linear",NA,5.13219882705802,182,NA,"T1",NA,1.1,0.846,"Milk Yield","kg/individual/day",NA,NA,FALSE,NA,"6","T1","Egypt","camel",NA,FALSE,NA,NA,"g/individual/day","Milk","Goat – Milk"
"32","BO1029","T2 (25CH:75DBV)",17.11498672,15.578060912544,"diet_level","Goat","Dairy",FALSE,0.9102,0.113775,0.113775,8,"Other Ingredients",0.125,0.125,0.125,42.63,NA,NA,NA,NA,12.5,0.9102,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.783749428387715,14.083547679923,NA,NA,NA,NA,14.083547679923,"Goat_GEI_linear",NA,5.1404949031719,183,NA,"T2",NA,1.199,0.846,"Milk Yield","kg/individual/day",NA,NA,FALSE,NA,"6","T2","Egypt","camel",NA,FALSE,NA,NA,"g/individual/day","Milk","Goat – Milk"
"33","BO1029","T3 (100DBV)",17.26243088,15.719169559328,"diet_level","Goat","Dairy",FALSE,0.9106,0,0,7,"Crop Byproduct",0,0,0,40.38,NA,NA,NA,NA,0,0.9106,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.788448346325622,14.1679846599393,NA,NA,NA,NA,14.1679846599393,"Goat_GEI_linear",NA,5.17131440087785,184,NA,"T3",NA,0.963,0.846,"Milk Yield","kg/individual/day",NA,NA,FALSE,NA,"6","T3","Egypt","camel",NA,FALSE,NA,NA,"g/individual/day","Milk","Goat – Milk"
"34","BO1031","Diet 1",17.4922176,14.6759705664,"ingredient_weighted","Sheep","Meat",FALSE,0.1,0,0,1,"Crop Byproduct",0,0,0,17.8,NA,NA,NA,NA,0,0.839,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0.9271225577536,16.659884236363,NA,NA,NA,NA,NA,NA,NA,NA,16.659884236363,"Sheep_GEI_linear",NA,6.08085774627249,185,NA,"T1",NA,19.3,0.36,"Empty Carcass Meat Yield","kg/individual/day",17.8,"kg",FALSE,NA,"6","T1","Ethiopia","camel",NA,FALSE,NA,NA,"kg/individual","Meat","Sheep – Meat"
"35","BO1031","Diet 1",17.4922176,14.6759705664,"ingredient_weighted","Sheep","Meat",FALSE,0.1,0,0,1,"Crop Byproduct",0,0,0,17.8,NA,NA,NA,NA,0,0.839,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0.9271225577536,16.659884236363,NA,NA,NA,NA,NA,NA,NA,NA,16.659884236363,"Sheep_GEI_linear",NA,6.08085774627249,187,NA,"T1",NA,10.6,0.32,"Hot Carcass Meat Yield","kg/individual/day",17.8,"kg",FALSE,NA,"6","T1","Ethiopia","camel",NA,FALSE,NA,NA,"kg/individual","Meat","Sheep – Meat"
"36","BO1031","Diet 1",17.4922176,14.6759705664,"ingredient_weighted","Sheep","Meat",FALSE,0.1,0,0,1,"Crop Byproduct",0,0,0,17.8,NA,NA,NA,NA,0,0.839,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0.9271225577536,16.659884236363,NA,NA,NA,NA,NA,NA,NA,NA,16.659884236363,"Sheep_GEI_linear",NA,6.08085774627249,188,NA,"T1",NA,23,0.39,"Slaughter Body Meat Yield","kg/individual/day",17.8,"kg",FALSE,NA,"6","T1","Ethiopia","camel",NA,FALSE,NA,NA,"kg/individual","Meat","Sheep – Meat"
"37","BO1037","0% cabbage carrot waste",18.382404,5.62299355956,"diet_level","Goat","Meat",FALSE,0.30589,0.183534,0.183534,7,"Forage Plants",0.6,0.6,0.6,9.99,NA,NA,NA,NA,60,0.30589,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.452245685533348,8.12660710751748,NA,NA,NA,NA,8.12660710751748,"Goat_GEI_linear",NA,2.96621159424388,249,NA,"TD1",NA,4.96,0.09,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,FALSE,NA,"2","TD1",NA,"camel",NA,FALSE,NA,NA,"kg/individual","Meat","Goat – Meat"
"38","BO1037","0% cabbage carrot waste",18.382404,5.62299355956,"diet_level","Goat","Meat",FALSE,0.30589,0.183534,0.183534,7,"Forage Plants",0.6,0.6,0.6,9.99,NA,NA,NA,NA,60,0.30589,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.452245685533348,8.12660710751748,NA,NA,NA,NA,8.12660710751748,"Goat_GEI_linear",NA,2.96621159424388,250,NA,"TD1",NA,12.79,0.14,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,FALSE,NA,"2","TD1",NA,"camel",NA,FALSE,NA,NA,"kg/individual","Meat","Goat – Meat"
"39","BO1037","10% cabbage waste",18.28767824,5.4819144292224,"diet_level","Goat","Meat",FALSE,0.29976,0.14988,0.14988,8,"Crop Byproduct",0.5,0.5,0.5,9.89,NA,NA,NA,NA,50,0.29976,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.447547750493106,8.04218778963353,NA,NA,NA,NA,8.04218778963353,"Goat_GEI_linear",NA,2.93539854321624,252,NA,"TD2",NA,6.73,0.09,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,FALSE,NA,"2","TD2",NA,"camel",NA,FALSE,NA,NA,"kg/individual","Meat","Goat – Meat"
"40","BO1037","10% cabbage waste",18.28767824,5.4819144292224,"diet_level","Goat","Meat",FALSE,0.29976,0.14988,0.14988,8,"Crop Byproduct",0.5,0.5,0.5,9.89,NA,NA,NA,NA,50,0.29976,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.447547750493106,8.04218778963353,NA,NA,NA,NA,8.04218778963353,"Goat_GEI_linear",NA,2.93539854321624,253,NA,"TD2",NA,13.36,0.14,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,FALSE,NA,"2","TD2",NA,"camel",NA,FALSE,NA,NA,"kg/individual","Meat","Goat – Meat"
"41","BO1037","10% carrot waste",18.32893248,5.9737656738816,"diet_level","Goat","Meat",FALSE,0.32592,0.16296,0.16296,8,"Crop Byproduct",0.5,0.5,0.5,9.96,NA,NA,NA,NA,50,0.32592,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.463926396940257,8.33650308967219,NA,NA,NA,NA,8.33650308967219,"Goat_GEI_linear",NA,3.04282362773035,255,NA,"TD4",NA,5.86,0.09,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,FALSE,NA,"2","TD4",NA,"camel",NA,FALSE,NA,NA,"kg/individual","Meat","Goat – Meat"
"42","BO1037","10% carrot waste",18.32893248,5.9737656738816,"diet_level","Goat","Meat",FALSE,0.32592,0.16296,0.16296,8,"Crop Byproduct",0.5,0.5,0.5,9.96,NA,NA,NA,NA,50,0.32592,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.463926396940257,8.33650308967219,NA,NA,NA,NA,8.33650308967219,"Goat_GEI_linear",NA,3.04282362773035,256,NA,"TD4",NA,12.99,0.14,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,FALSE,NA,"2","TD4",NA,"camel",NA,FALSE,NA,NA,"kg/individual","Meat","Goat – Meat"
"43","BO1037","5% carrot 5% cabbage waste",18.30859824,5.6862844413792,"diet_level","Goat","Meat",FALSE,0.31058,0.15529,0.15529,9,"Forage Plants",0.5,0.5,0.5,9.92,NA,NA,NA,NA,50,0.31058,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454353271897927,8.16447927938773,NA,NA,NA,NA,8.16447927938773,"Goat_GEI_linear",NA,2.98003493697652,258,NA,"TD3",NA,6.19,0.09,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,FALSE,NA,"2","TD3",NA,"camel",NA,FALSE,NA,NA,"kg/individual","Meat","Goat – Meat"
"44","BO1037","5% carrot 5% cabbage waste",18.30859824,5.6862844413792,"diet_level","Goat","Meat",FALSE,0.31058,0.15529,0.15529,9,"Forage Plants",0.5,0.5,0.5,9.92,NA,NA,NA,NA,50,0.31058,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454353271897927,8.16447927938773,NA,NA,NA,NA,8.16447927938773,"Goat_GEI_linear",NA,2.98003493697652,259,NA,"TD3",NA,13.11,0.14,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,FALSE,NA,"2","TD3",NA,"camel",NA,FALSE,NA,NA,"kg/individual","Meat","Goat – Meat"
"45","BO1040","Control group",NA,NA,NA,"Cattle","Dairy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.61,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,251.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.813,"Dairy_Niu_DMI_C",NA,91.911745,269,NA,"Control  group||Lactating",NA,15.19,0.31,"Milk Yield","kg/individual/day",NA,NA,FALSE,NA,NA,"Control  group||Lactating","Egypt","camel",NA,FALSE,NA,NA,"kg/day/individual","Milk","Cattle – Milk"
"46","BO1040","R-SAF",NA,NA,NA,"Cattle","Dairy",FALSE,10.03,3.4102,5.2156,9,"Crop Byproduct",0.34,0.52,0.52,500,NA,NA,NA,NA,52,10.03,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,257.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257.399,"Dairy_Niu_DMI_C",NA,93.950635,270,NA,"R-SAF||Lactating",NA,16.79,0.31,"Milk Yield","kg/individual/day",NA,NA,FALSE,NA,NA,"R-SAF||Lactating","Egypt","camel",NA,FALSE,NA,NA,"kg/day/individual","Milk","Cattle – Milk"
"47","BO1040","R-SUN",NA,NA,NA,"Cattle","Dairy",FALSE,10.18,3.4612,5.2936,9,"Crop Product",0.34,0.52,0.52,500,NA,NA,NA,NA,52,10.18,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,259.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.394,"Dairy_Niu_DMI_C",NA,94.67881,271,NA,"R-SUN||Lactating",NA,17.18,0.31,"Milk Yield","kg/individual/day",NA,NA,FALSE,NA,NA,"R-SUN||Lactating","Egypt","camel",NA,FALSE,NA,NA,"kg/day/individual","Milk","Cattle – Milk"
"48","BO1043","T1 0 SCPM 100 CPM",0,0,"ingredient_weighted","Goat","Meat",FALSE,0.34977,0,0.069954,6,"Crop Byproduct",0,0.2,0.2,8.35,NA,NA,NA,NA,20,0.34977,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265,4.76190476190476,NA,NA,NA,NA,4.76190476190476,"Goat_GEI_linear",NA,1.73809523809524,280,NA,"T1 0 SCPM 100 CPM",NA,5.85,1.57,"Meat Yield- Carcass","kg/individual/day",NA,NA,FALSE,NA,"5","T1 0 SCPM 100 CPM","Nigeria","camel",NA,FALSE,NA,NA,"kg/individual","Meat","Goat – Meat"
"49","BO1043","T1 0 SCPM 100 CPM",0,0,"ingredient_weighted","Goat","Meat",FALSE,0.34977,0,0.069954,6,"Crop Byproduct",0,0.2,0.2,8.35,NA,NA,NA,NA,20,0.34977,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265,4.76190476190476,NA,NA,NA,NA,4.76190476190476,"Goat_GEI_linear",NA,1.73809523809524,282,NA,"T1 0 SCPM 100 CPM",NA,12.6,2.62,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,FALSE,NA,"5","T1 0 SCPM 100 CPM","Nigeria","camel",NA,FALSE,NA,NA,"kg/individual","Meat","Goat – Meat"
"50","BO1043","T2 25 SCPM 75 CPM",0,0,"ingredient_weighted","Goat","Meat",FALSE,0.28074,0,0.056148,7,"Crop Byproduct",0,0.2,0.2,8.35,NA,NA,NA,NA,20,0.28074,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265,4.76190476190476,NA,NA,NA,NA,4.76190476190476,"Goat_GEI_linear",NA,1.73809523809524,283,NA,"T2 25 SCPM 75 CPM",NA,4.33,1.57,"Meat Yield- Carcass","kg/individual/day",NA,NA,FALSE,NA,"5","T2 25 SCPM 75 CPM","Nigeria","camel",NA,FALSE,NA,NA,"kg/individual","Meat","Goat – Meat"
"51","BO1043","T2 25 SCPM 75 CPM",0,0,"ingredient_weighted","Goat","Meat",FALSE,0.28074,0,0.056148,7,"Crop Byproduct",0,0.2,0.2,8.35,NA,NA,NA,NA,20,0.28074,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265,4.76190476190476,NA,NA,NA,NA,4.76190476190476,"Goat_GEI_linear",NA,1.73809523809524,285,NA,"T2 25 SCPM 75 CPM",NA,10.08,2.62,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,FALSE,NA,"5","T2 25 SCPM 75 CPM","Nigeria","camel",NA,FALSE,NA,NA,"kg/individual","Meat","Goat – Meat"
"52","BO1043","T3 50 SCPM 50 CPM",0,0,"ingredient_weighted","Goat","Meat",FALSE,0.33819,0,0.067638,7,"Crop Byproduct",0,0.2,0.2,8.35,NA,NA,NA,NA,20,0.33819,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265,4.76190476190476,NA,NA,NA,NA,4.76190476190476,"Goat_GEI_linear",NA,1.73809523809524,286,NA,"T3 50 SCPM 50 CPM",NA,5.55,1.57,"Meat Yield- Carcass","kg/individual/day",NA,NA,FALSE,NA,"5","T3 50 SCPM 50 CPM","Nigeria","camel",NA,FALSE,NA,NA,"kg/individual","Meat","Goat – Meat"
"53","BO1043","T3 50 SCPM 50 CPM",0,0,"ingredient_weighted","Goat","Meat",FALSE,0.33819,0,0.067638,7,"Crop Byproduct",0,0.2,0.2,8.35,NA,NA,NA,NA,20,0.33819,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265,4.76190476190476,NA,NA,NA,NA,4.76190476190476,"Goat_GEI_linear",NA,1.73809523809524,288,NA,"T3 50 SCPM 50 CPM",NA,11.48,2.62,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,FALSE,NA,"5","T3 50 SCPM 50 CPM","Nigeria","camel",NA,FALSE,NA,NA,"kg/individual","Meat","Goat – Meat"
"54","BO1043","T4 75 SCPM 25 CPM",0,0,"ingredient_weighted","Goat","Meat",FALSE,0.31094,0,0.062188,7,"Animal Byproduct",0,0.2,0.2,8.35,NA,NA,NA,NA,20,0.31094,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265,4.76190476190476,NA,NA,NA,NA,4.76190476190476,"Goat_GEI_linear",NA,1.73809523809524,289,NA,"T4 75 SCPM 25 CPM",NA,4.85,1.57,"Meat Yield- Carcass","kg/individual/day",NA,NA,FALSE,NA,"5","T4 75 SCPM 25 CPM","Nigeria","camel",NA,FALSE,NA,NA,"kg/individual","Meat","Goat – Meat"
"55","BO1043","T4 75 SCPM 25 CPM",0,0,"ingredient_weighted","Goat","Meat",FALSE,0.31094,0,0.062188,7,"Animal Byproduct",0,0.2,0.2,8.35,NA,NA,NA,NA,20,0.31094,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265,4.76190476190476,NA,NA,NA,NA,4.76190476190476,"Goat_GEI_linear",NA,1.73809523809524,291,NA,"T4 75 SCPM 25 CPM",NA,10.8,2.62,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,FALSE,NA,"5","T4 75 SCPM 25 CPM","Nigeria","camel",NA,FALSE,NA,NA,"kg/individual","Meat","Goat – Meat"
"56","BO1052","0% untreated WMV",17.26937632,288.398584544,"diet_level","Cattle","Dairy",FALSE,16.7,6.68,6.68,3,"Crop Product",0.4,0.4,0.4,550,NA,NA,NA,NA,40,16.7,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,346.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.11,"Dairy_Niu_DMI_C",NA,126.33015,318,NA,"0% untreated WMV",NA,18.55,1.76,"Milk Yield","kg/individual/day",NA,NA,FALSE,NA,"2","0% untreated WMV",NA,"camel",NA,FALSE,NA,NA,"kg/individual/day","Milk","Cattle – Milk"
"57","BO1052","100% treated WMV",17.20268336,280.403738768,"diet_level","Cattle","Dairy",FALSE,16.3,0,0,3,"Crop Byproduct",0,0,0,550,NA,NA,NA,NA,0,16.3,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,340.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.79,"Dairy_Niu_DMI_C",NA,124.38835,319,NA,"100% treated WMV",NA,16.8,2.64,"Milk Yield","kg/individual/day",NA,NA,FALSE,NA,"2","100% treated WMV",NA,"camel",NA,FALSE,NA,NA,"kg/individual/day","Milk","Cattle – Milk"
"58","BO1052","25% treated WMV",17.25506704,288.159619568,"diet_level","Cattle","Dairy",FALSE,16.7,5.01,5.01,4,"Forage Plants",0.3,0.3,0.3,550,NA,NA,NA,NA,30,16.7,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,346.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.11,"Dairy_Niu_DMI_C",NA,126.33015,320,NA,"25% treated WMV",NA,18.21,2.53,"Milk Yield","kg/individual/day",NA,NA,FALSE,NA,"2","25% treated WMV",NA,"camel",NA,FALSE,NA,NA,"kg/individual/day","Milk","Cattle – Milk"
"59","BO1052","50% treated WMV",17.19782992,285.483976672,"diet_level","Cattle","Dairy",FALSE,16.6,3.32,3.32,4,"Crop Byproduct",0.2,0.2,0.2,550,NA,NA,NA,NA,20,16.6,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,344.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.78,"Dairy_Niu_DMI_C",NA,125.8447,321,NA,"50% treated WMV",NA,17.67,2.21,"Milk Yield","kg/individual/day",NA,NA,FALSE,NA,"2","50% treated WMV",NA,"camel",NA,FALSE,NA,NA,"kg/individual/day","Milk","Cattle – Milk"
"60","BO1052","75% treated WMV",17.21874992,280.665623696,"diet_level","Cattle","Dairy",FALSE,16.3,1.63,1.63,4,"Crop Byproduct",0.1,0.1,0.1,550,NA,NA,NA,NA,10,16.3,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,340.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.79,"Dairy_Niu_DMI_C",NA,124.38835,322,NA,"75% treated WMV",NA,17.09,1.03,"Milk Yield","kg/individual/day",NA,NA,FALSE,NA,"2","75% treated WMV",NA,"camel",NA,FALSE,NA,NA,"kg/individual/day","Milk","Cattle – Milk"
"61","BO1053","inoculated silage buffalo",18.0886872,289.238108328,"diet_level","Cattle","Dairy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.99,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,336.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.667,"Dairy_Niu_DMI_C",NA,122.883455,323,NA,"inoculated silage buffalo",NA,11.9,NA,"Milk Yield","kg/individual/day",NA,NA,FALSE,NA,"10","inoculated silage buffalo","Egypt","camel",NA,FALSE,NA,NA,"kg/individual/day","Milk","Cattle – Milk"
"62","BO1053","inoculated silage cattle",18.0886872,283.630615296,"diet_level","Cattle","Dairy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.68,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,332.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.544,"Dairy_Niu_DMI_C",NA,121.37856,324,NA,"inoculated silage cattle",NA,27.8,NA,"Milk Yield","kg/individual/day",NA,NA,FALSE,NA,"6","inoculated silage cattle","Egypt","camel",NA,FALSE,NA,NA,"kg/individual/day","Milk","Cattle – Milk"
"63","BO1053","non-inoculated silage buffalo",17.63397008,268.2126849168,"diet_level","Cattle","Dairy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.21,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,326.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326.293,"Dairy_Niu_DMI_C",NA,119.096945,325,NA,"non-inoculated silage buffalo",NA,10.85,NA,"Milk Yield","kg/individual/day",NA,NA,FALSE,NA,"10","non-inoculated silage buffalo","Egypt","camel",NA,FALSE,NA,NA,"kg/individual/day","Milk","Cattle – Milk"
"64","BO1053","non-inoculated silage cattle",17.63397008,260.10105868,"diet_level","Cattle","Dairy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.75,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,320.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.175,"Dairy_Niu_DMI_C",NA,116.863875,326,NA,"non-inoculated silage cattle",NA,25.5,NA,"Milk Yield","kg/individual/day",NA,NA,FALSE,NA,"6","non-inoculated silage cattle","Egypt","camel",NA,FALSE,NA,NA,"kg/individual/day","Milk","Cattle – Milk"
"65","BO1055","Cassava meal D3",16.72403376,114.3923909184,"diet_level","Cattle","Meat",FALSE,5.6088,0,0,5,"Crop Byproduct",0,0,0,6.84,NA,NA,NA,NA,0,6.84,"diet_level",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,111.8536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.8536,"Beef_LF_DMI_C","Lower (≤18%)",40.826564,332,NA,"Cassava meal D3 ||Boran;Cassava meal D3 ||Iringa Red;Cassava meal D3||Singida White",NA,232.2,0.47,"Meat Yield-Empty Carcass Meat Yield","kg/individual/day",NA,NA,FALSE,NA,NA,"Cassava meal D3 ||Boran;Cassava meal D3 ||Iringa Red;Cassava meal D3||Singida White","Tanzania","camel",NA,FALSE,NA,NA,"kg/individual/day","Meat","Cattle – Meat"
