"","B.Code","Diet","GE_MJ_kg","GEI_MJ_d","GE_source","P.Product","Purpose","any_na","total_diet","total_forage_strict","total_forage_broad","n_ingredients","D.Type.first","forage_prop_strict","forage_prop_broad","forage_prop","BW_kg","DE_MJ_kg","ME_MJ_kg","DEI_MJ_d","MEI_MJ_d","For_percent","DMI_kg_d","DMI_source","eq_dairy_niu_DMI_C","eq_beef_DMI_C_HF","eq_beef_Animal_C_HF","eq_beef_DMI_C_LF","eq_beef_Animal_C_INT","eq_beef_Diet_C_INT","eq_sheep_GEI_linear","eq_sheep_MEI_nonlinear","eq_goat_GEI_linear","eq_goat_DEI_linear","eq_goat_MEI_nonlinear","CH4_dairy_niu","CH4_beef_Animal_C_HF","CH4_beef_DMI_C_HF","CH4_beef_Animal_C_INT","CH4_beef_Diet_C_INT","CH4_beef_DMI_C_LF","EME_sheep_linear","CH4_sheep_linear","EME_sheep_nonlinear","CH4_sheep_nonlinear","EME_goat_linear","CH4_goat_linear","EME_goat_DEI","CH4_goat_DEI","EME_goat_nonlinear","CH4_goat_nonlinear","CH4_g_d","CH4_equation_used","beef_forage_category","CH4_kg_yr"
"751","EM1103","Ration R3",17.5886410927934,16.5758871386704,"ingredient_weighted","Sheep","Meat",FALSE,0.62825,0,0,1,"Preformulated Feed",0,0,0,23.07,NA,NA,NA,NA,0,0.94242,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1.02021846979485,18.3327667528275,NA,NA,NA,NA,NA,NA,NA,NA,18.3327667528275,"Sheep_GEI_linear",NA,6.69145986478203
"752","EM1104","CR50",NA,NA,NA,"Sheep","Meat",FALSE,1.177,0,0,8,"Other Ingredients",0,0,0,24,NA,NA,NA,NA,0,1.177,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","EM1104","Control",NA,NA,NA,"Sheep","Meat",FALSE,1.14,0.228,0.57,9,"Forage Plants",0.2,0.5,0.5,24,NA,NA,NA,NA,50,1.14,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","EM1104","SB50",NA,NA,NA,"Sheep","Meat",FALSE,1.176,0,0,8,"Crop Product",0,0,0,24,NA,NA,NA,NA,0,1.176,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","EM1105","1 C",5.79435772363286,5.69834521615226,"ingredient_weighted","Goat","Dairy",FALSE,0.3113,0,0,7,"Crop Byproduct",0,0,0,31.13,NA,NA,NA,NA,0,0.98343,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45475489569787,8.17169623895544,NA,NA,NA,NA,8.17169623895544,"Goat_GEI_linear",NA,2.98266912721874
"756","EM1105","1.5C",5.68453594143125,5.6664591171375,"ingredient_weighted","Goat","Dairy",FALSE,0.4065,0,0,7,"Animal Byproduct",0,0,0,27.1,NA,NA,NA,NA,0,0.99682,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453693088600679,8.1526161473617,NA,NA,NA,NA,8.1526161473617,"Goat_GEI_linear",NA,2.97570489378702
"757","EM1105","2.5C",5.49791372290301,7.26967139924574,"ingredient_weighted","Goat","Dairy",FALSE,0.6825,0,0,7,"Other Ingredients",0,0,0,27.3,NA,NA,NA,NA,0,1.32226,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507080057594883,9.11195072048307,NA,NA,NA,NA,9.11195072048307,"Goat_GEI_linear",NA,3.32586201297632
"758","EM1105","2C",4.99472118791325,5.21968343021687,"ingredient_weighted","Goat","Dairy",FALSE,0.5426,0,0,7,"Crop Byproduct",0,0,0,27.13,NA,NA,NA,NA,0,1.04504,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.438815458226222,7.88527328349006,NA,NA,NA,NA,7.88527328349006,"Goat_GEI_linear",NA,2.87812474847387
"759","EM1108","Treatment T1",NA,NA,NA,"Goat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01286,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","EM1108","Treatment T2",NA,NA,NA,"Goat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01415,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","EM1108","Treatment T3",NA,NA,NA,"Goat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01544,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","EO0032","100% concentrate",NA,NA,NA,"Goat","Meat",FALSE,0.27493354109489,0,0,5,"Non-ERA Feed",0,0,0,14.5,NA,NA,NA,NA,0,0.27493354109489,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","EO0032","25%concentrate+75% leaf meal",NA,NA,NA,"Goat","Meat",FALSE,0.65354078413927,0.280088907488259,0.280088907488259,6,"Crop Product",0.428571428571429,0.428571428571429,0.428571428571429,14.6,NA,NA,NA,NA,42.8571428571429,0.373451876651012,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","EO0032","50%concentrate+50% leaf meal",NA,NA,NA,"Goat","Meat",FALSE,0.526567146077926,0.175522382025975,0.175522382025975,6,"Crop Byproduct",0.333333333333333,0.333333333333333,0.333333333333333,14.6,NA,NA,NA,NA,33.3333333333333,0.351044764051951,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","EO0032","75% concentrate+25% leaf meal",NA,NA,NA,"Goat","Meat",FALSE,0.37291358457374,0.0745827169147482,0.0745827169147482,6,"Non-ERA Feed",0.2,0.2,0.2,14.1,NA,NA,NA,NA,20,0.298330867658993,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","EO0041","PL22",NA,NA,NA,"Cattle","Dairy",FALSE,9.95,0,0,5,"Crop Byproduct",0,0,0,439,NA,NA,NA,NA,0,9.95,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,256.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.335,"Dairy_Niu_DMI_C",NA,93.562275
"767","EO0041","PL35",NA,NA,NA,"Cattle","Dairy",FALSE,9.28,0,0,5,"Crop Byproduct",0,0,0,434,NA,NA,NA,NA,0,9.28,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,247.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.424,"Dairy_Niu_DMI_C",NA,90.30976
"768","EO0041","PL45",NA,NA,NA,"Cattle","Dairy",FALSE,8.69,0,0,4,"Crop Byproduct",0,0,0,436,NA,NA,NA,NA,0,8.69,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,239.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.577,"Dairy_Niu_DMI_C",NA,87.445605
"769","EO0041","PLO",NA,NA,NA,"Cattle","Dairy",FALSE,9.72,0,0,4,"Crop Byproduct",0,0,0,433,NA,NA,NA,NA,0,9.72,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,253.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.276,"Dairy_Niu_DMI_C",NA,92.44574
"770","EO0046","0% CFL",18.15956416,5.5846107661248,"diet_level","Sheep","Meat",FALSE,0.30753,0,0.30753,1,"Crop Byproduct",0,1,1,13.17,NA,NA,NA,NA,100,0.30753,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0.481645927540115,8.65491334303891,NA,NA,NA,NA,NA,NA,NA,NA,8.65491334303891,"Sheep_GEI_linear",NA,3.1590433702092
"771","EO0046","10% CFL",19.36807072,7.1260942600096,"diet_level","Sheep","Meat",FALSE,0.36793,0,0.331137,2,"Crop Byproduct",0,0.9,0.9,12.9,NA,NA,NA,NA,90,0.36793,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0.55717861874047,10.0121944068368,NA,NA,NA,NA,NA,NA,NA,NA,10.0121944068368,"Sheep_GEI_linear",NA,3.65445095849545
"772","EO0046","20% CFL",18.76716464,8.5529476130336,"diet_level","Sheep","Meat",FALSE,0.45574,0,0.364592,2,"Crop Byproduct",0,0.8,0.8,13.5,NA,NA,NA,NA,80,0.45574,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0.627094433038646,11.2685432711347,NA,NA,NA,NA,NA,NA,NA,NA,11.2685432711347,"Sheep_GEI_linear",NA,4.11301829396417
"773","EO0046","30% CFL",18.64423872,7.1897777775936,"diet_level","Sheep","Meat",FALSE,0.38563,0,0.269941,2,"Crop Byproduct",0,0.7,0.7,13.33,NA,NA,NA,NA,70,0.38563,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0.560299111102086,10.0682679443322,NA,NA,NA,NA,NA,NA,NA,NA,10.0682679443322,"Sheep_GEI_linear",NA,3.67491779968125
"774","EO0047","PP0-0%",NA,NA,NA,"Chicken","Meat",FALSE,0.116116,0,0,13,"Crop Product",0,0,0,1.87,NA,NA,NA,NA,0,0.116,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","EO0047","PP10-10%",NA,NA,NA,"Chicken","Meat",FALSE,0.115115,0,0,14,"Non-ERA Feed",0,0,0,1.85,NA,NA,NA,NA,0,0.115,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","EO0047","PP20-20%",NA,NA,NA,"Chicken","Meat",FALSE,0.123123,0,0,14,"Animal",0,0,0,1.893,NA,NA,NA,NA,0,0.123,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","EO0047","PP30-30%",NA,NA,NA,"Chicken","Meat",FALSE,0.012012,0,0,14,"Non-ERA Feed",0,0,0,1.86,NA,NA,NA,NA,0,0.012,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","EO0074","Hay",NA,NA,NA,"Sheep","Meat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.501,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","EO0074","Hay+Concentate+Tata",NA,NA,NA,"Sheep","Meat",FALSE,0.25,0,0,2,"Other Feed",0,0,0,14.5,NA,NA,NA,NA,0,0.913,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","EO0074","Hay+Concentrate",NA,NA,NA,"Sheep","Meat",FALSE,0.2,0,0,1,"Crop Byproduct",0,0,0,14.9,NA,NA,NA,NA,0,0.911,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","EO0074","Hay+Tata",NA,NA,NA,"Sheep","Meat",FALSE,0.3,0,0,1,"Other Feed",0,0,0,14.3,NA,NA,NA,NA,0,0.864,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","EO0078","0% PJP",18.45796704,10.6011487897536,"diet_level","Goat","Meat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57434,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.618018254698795,11.1054493207331,NA,NA,NA,NA,11.1054493207331,"Goat_GEI_linear",NA,4.05348900206757
"783","EO0078","10%PJP",NA,NA,NA,"Goat","Meat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.60457,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","EO0078","20%PJP",18.3757096,10.658279082192,"diet_level","Goat","Meat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58002,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.619920693436994,11.1396351021922,NA,NA,NA,NA,11.1396351021922,"Goat_GEI_linear",NA,4.06596681230014
"785","EO0078","30%PJP",18.48984912,11.233507832856,"diet_level","Goat","Meat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.60755,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.639075810834105,11.4838420635059,NA,NA,NA,NA,11.4838420635059,"Goat_GEI_linear",NA,4.19160235317966
"786","EO0078","40%PJP",18.48106272,12.519071886528,"diet_level","Goat","Meat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6774,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.681885093821383,12.253101416377,NA,NA,NA,NA,12.253101416377,"Goat_GEI_linear",NA,4.47238201697762
"787","EO0086","0JKM1",17.2949824,2.40746155008,"diet_level","Chicken","Meat",FALSE,0.1393392,0,0,10,"Non-ERA Feed",0,0,0,1.1535,NA,NA,NA,NA,0,0.1392,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","EO0086","0JKM2",19.4698256,0.36408573872,"diet_level","Chicken","Meat",FALSE,0.0187187,0,0,10,"Non-ERA Feed",0,0,0,0.0457,NA,NA,NA,NA,0,0.0187,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","EO0086","4JKM1",17.9384816,0.99020418432,"diet_level","Chicken","Meat",FALSE,0.0552,0,0,11,"Crop Product",0,0,0,1.1321,NA,NA,NA,NA,0,0.0552,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","EO0086","8JKM1",17.6891152,0.41392529568,"diet_level","Chicken","Meat",FALSE,0.0234,0,0,11,"Crop Product",0,0,0,1.2006,NA,NA,NA,NA,0,0.0234,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","EO0086","8JKM2",19.062304,0.0590931424,"diet_level","Chicken","Meat",FALSE,0.0031031,0,0,11,"Animal",0,0,0,0.0461,NA,NA,NA,NA,0,0.0031,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","HK0005","FSS Con",NA,NA,NA,"Chicken","Meat",FALSE,0.0383,0,0,8,"Non-ERA Feed",0,0,0,NA,NA,NA,NA,NA,0,0.0383,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","HK0005","FSS1",NA,NA,NA,"Chicken","Meat",FALSE,0.0383,0,0,9,"Crop Product",0,0,0,NA,NA,NA,NA,NA,0,0.0383,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","HK0005","FSS2",NA,NA,NA,"Chicken","Meat",FALSE,0.0381,0,0,9,"Non-ERA Feed",0,0,0,NA,NA,NA,NA,NA,0,0.0381,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","HK0005","FSS3",NA,NA,NA,"Chicken","Meat",FALSE,0.0379,0,0,8,"Non-ERA Feed",0,0,0,NA,NA,NA,NA,NA,0,0.0379,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","HK0006","D1 No F.polita",NA,NA,NA,"Goat","Meat",FALSE,0.171110808578461,0.153999727720615,0.153999727720615,2,"Herbaceous Fodders",0.899999999999999,0.899999999999999,0.899999999999999,5.9,NA,NA,NA,NA,89.9999999999999,0.171110808578462,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","HK0006","D2 30 F.polita",NA,NA,NA,"Goat","Meat",FALSE,0.17156142529542,0.154405282765878,0.154405282765878,3,"Herbaceous Fodders",0.9,0.9,0.9,6.1,NA,NA,NA,NA,90,0.171561425295421,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","HK0006","D3  60 F.polita",NA,NA,NA,"Goat","Meat",FALSE,0.185117666802805,0.166605900122524,0.166605900122524,3,"Crop Byproduct",0.9,0.9,0.9,5.9,NA,NA,NA,NA,90,0.185117666802805,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","HK0006","D4 90 F.polita",NA,NA,NA,"Goat","Meat",FALSE,0.178936237694998,0.161042613925498,0.161042613925498,2,"Crop Byproduct",0.9,0.9,0.9,6.1,NA,NA,NA,NA,90,0.178936237694997,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","HK0007","Con",17.94712,1.8160690728,"diet_level","Chicken",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10119,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","HK0007","HWM1",NA,NA,NA,"Chicken",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09921,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","HK0007","HWM2",NA,NA,NA,"Chicken",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09524,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","HK0007","HWM3",NA,NA,NA,"Chicken",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10754,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","HK0008","0% Leucaena Goat",NA,NA,NA,"Sheep",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174875631096809,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","HK0008","0% Leucaena Goat",NA,NA,NA,"Goat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174875631096809,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","HK0008","0% Leucaena Sheep",NA,NA,NA,"Sheep",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.559266425571861,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","HK0008","0% Leucaena Sheep",NA,NA,NA,"Goat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.559266425571861,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","HK0008","20% Leucaena Sheep",NA,NA,NA,"Sheep",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.421626081959053,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","HK0008","20% Leucaena Sheep",NA,NA,NA,"Goat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.421626081959053,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","HK0008","40% Leucaena Goat",NA,NA,NA,"Sheep",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147362561921892,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
