"","B.Code","pair_type","A","B","Practice","Subpractice","Magnitude_pct","POS_sum","NEG_sum","added_n","removed_n","Types_added","Types_decreased","Substitution_pairs"
"170","BO1005","trt_vs_ctrl","OSCM","TMRL","Substitution","High-fat → Good forage",50,25,25,1,1,"Good forage","High-fat","High-fat → Good forage"
"171","BO1006","trt_vs_ctrl","Ration 1","Ration 2","Addition","High-starch",26.319,11.3175,15.0015,1,0,"High-starch","",""
"172","BO1006","trt_vs_ctrl","Ration 1","Ration 3","Addition","High-starch",45.273,22.635,22.638,1,0,"High-starch","",""
"173","BO1006","trt_vs_trt","Ration 2","Ration 3","No change","",20.661,12.171,8.49,0,0,"","",""
"174","BO1007","trt_vs_ctrl","HAK10","HAK15","Substitution","Poor forage → Unclassified",10,5,5,0,0,"","","Poor forage → Unclassified"
"175","BO1007","trt_vs_ctrl","HAK10","HAK20","Substitution","Poor forage → Unclassified",20,10,10,0,0,"","","Poor forage → Unclassified"
"176","BO1007","trt_vs_ctrl","HAK10","HAK30","Substitution","Poor forage → Unclassified",40,20,20,0,0,"","","Poor forage → Unclassified"
"177","BO1007","trt_vs_trt","HAK15","HAK20","Substitution","Poor forage → Unclassified",10,5,5,0,0,"","","Poor forage → Unclassified"
"178","BO1007","trt_vs_trt","HAK15","HAK30","Substitution","Poor forage → Unclassified",30,15,15,0,0,"","","Poor forage → Unclassified"
"179","BO1007","trt_vs_trt","HAK20","HAK30","Substitution","Poor forage → Unclassified",20,10,10,0,0,"","","Poor forage → Unclassified"
"180","BO1008","trt_vs_ctrl","Control","G1","Substitution","Good forage → Good forage, Poor forage",182.352941176471,50,132.352941176471,2,1,"Good forage, Poor forage","Good forage","Good forage → Good forage, Poor forage"
"181","BO1008","trt_vs_ctrl","Control","G2","Substitution","Good forage → Good forage, Poor forage, Unclassified",182.353084033614,50.0001428571429,132.352941176471,3,1,"Good forage, Poor forage, Unclassified","Good forage","Good forage → Good forage, Poor forage, Unclassified"
"182","BO1008","trt_vs_trt","G1","G2","Addition","Unclassified",0.000142857142857143,0.000142857142857143,0,1,0,"Unclassified","",""
"183","BO1009","trt_vs_ctrl","Diet 1","Diet 2","Addition","Good forage, High-starch",40,20,20,2,0,"Good forage, High-starch","",""
"184","BO1009","trt_vs_ctrl","Diet 1","Diet 3","Addition","Good forage, High-starch",80,40,40,2,0,"Good forage, High-starch","",""
"185","BO1009","trt_vs_trt","Diet 2","Diet 3","Substitution","Poor forage → Good forage; Unclassified → High-starch",40,20,20,0,0,"","","Poor forage → Good forage; Unclassified → High-starch"
"186","BO1010","trt_vs_trt","A. dilbata","A. mearnsii","Substitution","Unclassified → Unclassified",17.6,8.8,8.8,1,1,"Unclassified","Unclassified","Unclassified → Unclassified"
"187","BO1010","trt_vs_trt","A. dilbata","Protein supplement","Substitution","Unclassified → Good forage",17.6,8.8,8.8,1,1,"Good forage","Unclassified","Unclassified → Good forage"
"188","BO1010","trt_vs_trt","A. mearnsii","Protein supplement","Substitution","Unclassified → Good forage",17.6,8.8,8.8,1,1,"Good forage","Unclassified","Unclassified → Good forage"
"189","BO1010",NA,"Rangeland hay Control","A. dilbata","Addition","Unclassified",17.6,8.8,8.8,0,1,"Unclassified","",""
"190","BO1010",NA,"Rangeland hay Control","A. mearnsii","Addition","Unclassified",17.6,8.8,8.8,0,1,"Unclassified","",""
"191","BO1010",NA,"Rangeland hay Control","Protein supplement","Addition","Good forage",4.8,2.4,2.4,0,1,"Good forage","",""
"192","BO1011","trt_vs_ctrl","Control","Diet 1","Substitution","Good forage → High-starch",100,50,50,1,1,"High-starch","Good forage","Good forage → High-starch"
"193","BO1011","trt_vs_ctrl","Control","Diet 2","Substitution","Good forage → High-starch",100,50,50,1,1,"High-starch","Good forage","Good forage → High-starch"
"194","BO1011","trt_vs_ctrl","Control","Diet 3","Substitution","Good forage → High-starch",75,25,50,1,1,"High-starch","Good forage","Good forage → High-starch"
"195","BO1011","trt_vs_trt","Diet 1","Diet 2","No change","",0,0,0,0,0,"","",""
"196","BO1011",NA,"Diet 3","Diet 1","Addition","",25,25,0,0,0,"","",""
"197","BO1011",NA,"Diet 3","Diet 2","Addition","",25,25,0,0,0,"","",""
"198","BO1012","trt_vs_ctrl","DLL0","DLL10","Addition","High-starch",8.32410849306084,3.73068432671082,4.59342416635002,1,0,"High-starch","",""
"199","BO1012","trt_vs_ctrl","DLL0","DLL15","Addition","High-starch",11.5327475957397,5.72072072072072,5.81202687501901,1,0,"High-starch","",""
"200","BO1012","trt_vs_ctrl","DLL0","DLL20","Addition","High-starch",14.834979632149,7.79056386651323,7.04441576563575,1,0,"High-starch","",""
"201","BO1012","trt_vs_ctrl","DLL0","DLL5","Addition","High-starch",3.29228110184851,1.92922374429224,1.36305735755627,1,0,"High-starch","",""
"202","BO1012","trt_vs_trt","DLL10","DLL15","No change","",3.20863910267889,1.9900363940099,1.21860270866899,0,0,"","",""
"203","BO1012","trt_vs_trt","DLL10","DLL20","Addition","",6.51087113908814,4.05987953980241,2.45099159928573,0,0,"","",""
"204","BO1012","trt_vs_trt","DLL10","DLL5","Addition","",5.03182739121233,3.23036680879375,1.80146058241858,0,0,"","",""
"205","BO1012","trt_vs_trt","DLL15","DLL20","No change","",3.30223203640925,2.06984314579251,1.23238889061674,0,0,"","",""
"206","BO1012","trt_vs_trt","DLL15","DLL5","Substitution","High-starch → Good forage",8.24046649389121,4.44896951746273,3.79149697642848,0,0,"","","High-starch → Good forage"
"207","BO1012","trt_vs_trt","DLL20","DLL5","Substitution","High-starch → Good forage",11.5426985303005,5.68135840807948,5.86134012222099,0,0,"","","High-starch → Good forage"
"208","BO1013","trt_vs_trt","Diet 2","Diet 3","Substitution","Good forage → Good forage",75.7877560861913,37.6232160325065,38.1645400536848,1,1,"Good forage","Good forage","Good forage → Good forage"
"209","BO1013","trt_vs_trt","Diet 2","Diet 4","Substitution","Good forage → Good forage, High-fat, High-starch",109.778836470766,71.6142964170816,38.1645400536848,3,1,"Good forage, High-fat, High-starch","Good forage","Good forage → Good forage, High-fat, High-starch"
"210","BO1013","trt_vs_trt","Diet 3","Diet 4","Substitution","Good forage → Good forage, High-fat, High-starch",109.237512449588,71.6142964170816,37.6232160325065,3,1,"Good forage, High-fat, High-starch","Good forage","Good forage → Good forage, High-fat, High-starch"
"211","BO1014","trt_vs_ctrl","Diet 1","Diet 2","Substitution","Good forage → Good forage",53.3333333333333,20,33.3333333333333,1,1,"Good forage","Good forage","Good forage → Good forage"
"212","BO1014","trt_vs_ctrl","Diet 1","Diet 3","Substitution","Good forage → Good forage",55.5555555555555,22.2222222222222,33.3333333333333,1,1,"Good forage","Good forage","Good forage → Good forage"
"213","BO1014","trt_vs_ctrl","Diet 1","Diet 4","Substitution","Good forage → Good forage, Poor forage",73.3333333333333,40,33.3333333333333,2,1,"Good forage, Poor forage","Good forage","Good forage → Good forage, Poor forage"
"214","BO1014","trt_vs_ctrl","Diet 1","Diet 5","Substitution","Good forage → Good forage, Poor forage",73.3333333333333,40,33.3333333333333,2,1,"Good forage, Poor forage","Good forage","Good forage → Good forage, Poor forage"
"215","BO1014","trt_vs_ctrl","Diet 1","Diet 6","Substitution","Good forage → Good forage, Poor forage",73.3333333333333,40,33.3333333333333,2,1,"Good forage, Poor forage","Good forage","Good forage → Good forage, Poor forage"
"216","BO1014","trt_vs_ctrl","Diet 1","Diet 7","Substitution","Good forage → Good forage, Poor forage",73.3333333333333,40,33.3333333333333,2,1,"Good forage, Poor forage","Good forage","Good forage → Good forage, Poor forage"
"217","BO1014","trt_vs_trt","Diet 2","Diet 3","Substitution","Good forage → Good forage",42.2222222222222,22.2222222222222,20,1,1,"Good forage","Good forage","Good forage → Good forage"
"218","BO1014","trt_vs_trt","Diet 2","Diet 4","Addition","Poor forage",20,20,0,1,0,"Poor forage","",""
"219","BO1014","trt_vs_trt","Diet 2","Diet 5","Substitution","Good forage → Good forage, Poor forage",60,40,20,2,1,"Good forage, Poor forage","Good forage","Good forage → Good forage, Poor forage"
"220","BO1014","trt_vs_trt","Diet 2","Diet 6","Addition","Poor forage",40,30,10,1,0,"Poor forage","",""
"221","BO1014","trt_vs_trt","Diet 2","Diet 7","Substitution","Good forage → Good forage, Poor forage",60,40,20,2,1,"Good forage, Poor forage","Good forage","Good forage → Good forage, Poor forage"
"222","BO1014","trt_vs_trt","Diet 3","Diet 4","Substitution","Good forage → Good forage, Poor forage",62.2222222222222,40,22.2222222222222,2,1,"Good forage, Poor forage","Good forage","Good forage → Good forage, Poor forage"
"223","BO1014","trt_vs_trt","Diet 3","Diet 5","Addition","Poor forage",22.2222222222222,20,2.2222222222222,1,0,"Poor forage","",""
"224","BO1014","trt_vs_trt","Diet 3","Diet 6","Substitution","Good forage → Good forage, Poor forage",62.2222222222222,40,22.2222222222222,2,1,"Good forage, Poor forage","Good forage","Good forage → Good forage, Poor forage"
"225","BO1014","trt_vs_trt","Diet 3","Diet 7","Addition","Poor forage",42.2222222222222,30,12.2222222222222,1,0,"Poor forage","",""
"226","BO1014","trt_vs_trt","Diet 4","Diet 5","Substitution","Good forage → Good forage",40,20,20,1,1,"Good forage","Good forage","Good forage → Good forage"
"227","BO1014","trt_vs_trt","Diet 4","Diet 6","Substitution","Good forage → Poor forage",20,10,10,0,0,"","","Good forage → Poor forage"
"228","BO1014","trt_vs_trt","Diet 4","Diet 7","Substitution","Good forage → Good forage",40,20,20,1,1,"Good forage","Good forage","Good forage → Good forage"
"229","BO1014","trt_vs_trt","Diet 5","Diet 6","Substitution","Good forage → Good forage",40,20,20,1,1,"Good forage","Good forage","Good forage → Good forage"
"230","BO1014","trt_vs_trt","Diet 5","Diet 7","Substitution","Good forage → Poor forage",20,10,10,0,0,"","","Good forage → Poor forage"
"231","BO1014","trt_vs_trt","Diet 6","Diet 7","Substitution","Good forage → Good forage",20,10,10,1,1,"Good forage","Good forage","Good forage → Good forage"
"232","BO1015","trt_vs_trt","42% CFM +52% CS +6% SS (G3)","42% CFM +52% CS +6% TSS (G5)","Substitution","High-fat → High-fat",22.6595143986444,11.4041031432331,11.2554112554113,1,1,"High-fat","High-fat","High-fat → High-fat"
"233","BO1015","trt_vs_trt","42% CFM +52% CS +6% SS (G3)","46% CFM +51% CS +3% TSS (G4)","Substitution","High-fat → High-fat",31.6016983016987,5.73589743589744,25.8658008658013,1,1,"High-fat","High-fat","High-fat → High-fat"
"234","BO1015","trt_vs_trt","42% CFM +52% CS +6% TSS (G5)","46% CFM +51% CS +3% SS (G2)","Substitution","High-fat → High-fat",31.8357241761281,5.76815286624204,26.0675713098861,1,1,"High-fat","High-fat","High-fat → High-fat"
"235","BO1015","trt_vs_trt","46% CFM +51% CS +3% SS (G2)","46% CFM +51% CS +3% TSS (G4)","Substitution","High-fat → High-fat",9.95712885840248,4.98897599216044,4.96815286624204,1,1,"High-fat","High-fat","High-fat → High-fat"
"236","BO1015",NA,"46% CFM +51% CS +3% SS (G2)","42% CFM +52% CS +6% SS (G3)","Addition","",21.7507265558223,20.9507265558223,0.799999999999999,0,0,"","",""
"237","BO1015",NA,"46% CFM +51% CS +3% TSS (G4)","42% CFM +52% CS +6% TSS (G5)","Addition","",21.8785953177257,21.0785953177257,0.799999999999999,0,0,"","",""
"238","BO1015",NA,"50% CFM +50% CS (G1)","42% CFM +52% CS +6% SS (G3)","Addition","High-fat",37.5638400814872,35.9638400814872,1.6,0,1,"High-fat","",""
"239","BO1015",NA,"50% CFM +50% CS (G1)","42% CFM +52% CS +6% TSS (G5)","Addition","High-fat",37.712531969309,36.112531969309,1.6,0,1,"High-fat","",""
"240","BO1015",NA,"50% CFM +50% CS (G1)","46% CFM +51% CS +3% SS (G2)","Addition","High-fat",15.8131135256649,15.0131135256649,0.8,0,1,"High-fat","",""
"241","BO1015",NA,"50% CFM +50% CS (G1)","46% CFM +51% CS +3% TSS (G4)","Addition","High-fat",15.8339366515833,15.0339366515833,0.8,0,1,"High-fat","",""
"242","BO1016","trt_vs_ctrl","InHay","InHay +Cal","Addition","High-starch",5.71428571428571,5.71428571428571,0,1,0,"High-starch","",""
"243","BO1016","trt_vs_ctrl","InHay +Cal","InHay +Cal +PEG","Addition","Mineral/Vitamin",96.9417567823942,96.9417567823942,0,1,0,"Mineral/Vitamin","",""
"244","BO1016","trt_vs_trt","InHay","InHay +Cal +PEG","Addition","High-starch, Mineral/Vitamin",102.65604249668,102.65604249668,0,2,0,"High-starch, Mineral/Vitamin","",""
"245","BO1017","trt_vs_ctrl","BRT1","BRT2","Addition","Good forage",20,10,10,1,0,"Good forage","",""
"246","BO1017","trt_vs_ctrl","BRT1","BRT3","Addition","Good forage",40,20,20,1,0,"Good forage","",""
"247","BO1017","trt_vs_ctrl","BRT1","BRT4","Addition","Good forage",60,30,30,1,0,"Good forage","",""
"248","BO1017","trt_vs_ctrl","BRT1","BT2","Substitution","Poor forage → Good forage",100,50,50,1,1,"Good forage","Poor forage","Poor forage → Good forage"
"249","BO1017","trt_vs_ctrl","BRT1","BT3","Substitution","Poor forage → Good forage",100,50,50,1,1,"Good forage","Poor forage","Poor forage → Good forage"
"250","BO1017","trt_vs_ctrl","BRT1","RT2","Substitution","Poor forage → Good forage",100,50,50,1,1,"Good forage","Poor forage","Poor forage → Good forage"
"251","BO1017","trt_vs_ctrl","BRT1","RT3","Substitution","Poor forage → Good forage",100,50,50,1,1,"Good forage","Poor forage","Poor forage → Good forage"
"252","BO1017","trt_vs_ctrl","BRT1","RT4","Substitution","Poor forage → Good forage",100,50,50,1,1,"Good forage","Poor forage","Poor forage → Good forage"
"253","BO1017","trt_vs_trt","BRT2","BRT3","Substitution","Poor forage → Good forage",20,10,10,0,0,"","","Poor forage → Good forage"
"254","BO1017","trt_vs_trt","BRT2","BRT4","Substitution","Poor forage → Good forage",40,20,20,0,0,"","","Poor forage → Good forage"
"255","BO1017","trt_vs_trt","BRT3","BRT4","Substitution","Poor forage → Good forage",20,10,10,0,0,"","","Poor forage → Good forage"
"256","BO1017","trt_vs_trt","BT1","BT2","Addition","Good forage",20,10,10,1,0,"Good forage","",""
"257","BO1017","trt_vs_trt","BT1","BT3","Addition","Good forage",40,20,20,1,0,"Good forage","",""
"258","BO1017","trt_vs_trt","BT1","RT1","Substitution","Poor forage → Poor forage",200,100,100,1,1,"Poor forage","Poor forage","Poor forage → Poor forage"
"259","BO1017","trt_vs_trt","BT1","RT2","Substitution","Poor forage → Good forage, Poor forage",200,100,100,2,1,"Good forage, Poor forage","Poor forage","Poor forage → Good forage, Poor forage"
"260","BO1017","trt_vs_trt","BT1","RT3","Substitution","Poor forage → Good forage, Poor forage",200,100,100,2,1,"Good forage, Poor forage","Poor forage","Poor forage → Good forage, Poor forage"
"261","BO1017","trt_vs_trt","BT1","RT4","Substitution","Poor forage → Good forage, Poor forage",200,100,100,2,1,"Good forage, Poor forage","Poor forage","Poor forage → Good forage, Poor forage"
"262","BO1017","trt_vs_trt","BT2","BT3","Substitution","Poor forage → Good forage",20,10,10,0,0,"","","Poor forage → Good forage"
"263","BO1017","trt_vs_trt","BT2","RT1","Substitution","Good forage, Poor forage → Poor forage",200,100,100,1,2,"Poor forage","Good forage, Poor forage","Good forage, Poor forage → Poor forage"
"264","BO1017","trt_vs_trt","BT2","RT2","Substitution","Poor forage → Poor forage",180,90,90,1,1,"Poor forage","Poor forage","Poor forage → Poor forage"
"265","BO1017","trt_vs_trt","BT2","RT3","Substitution","Poor forage → Poor forage",180,90,90,1,1,"Poor forage","Poor forage","Poor forage → Poor forage"
"266","BO1017","trt_vs_trt","BT2","RT4","Substitution","Poor forage → Poor forage",180,90,90,1,1,"Poor forage","Poor forage","Poor forage → Poor forage"
"267","BO1017","trt_vs_trt","BT3","RT1","Substitution","Good forage, Poor forage → Poor forage",200,100,100,1,2,"Poor forage","Good forage, Poor forage","Good forage, Poor forage → Poor forage"
"268","BO1017","trt_vs_trt","BT3","RT2","Substitution","Poor forage → Poor forage",180,90,90,1,1,"Poor forage","Poor forage","Poor forage → Poor forage"
"269","BO1017","trt_vs_trt","BT3","RT3","Substitution","Poor forage → Poor forage",160,80,80,1,1,"Poor forage","Poor forage","Poor forage → Poor forage"
"270","BO1017","trt_vs_trt","BT3","RT4","Substitution","Poor forage → Poor forage",160,80,80,1,1,"Poor forage","Poor forage","Poor forage → Poor forage"
"271","BO1017","trt_vs_trt","BT4","RT1","Substitution","Poor forage → Poor forage",170,100,70,1,1,"Poor forage","Poor forage","Poor forage → Poor forage"
"272","BO1017","trt_vs_trt","BT4","RT2","Substitution","Poor forage → Good forage, Poor forage",170,100,70,2,1,"Good forage, Poor forage","Poor forage","Poor forage → Good forage, Poor forage"
"273","BO1017","trt_vs_trt","BT4","RT3","Substitution","Poor forage → Good forage, Poor forage",170,100,70,2,1,"Good forage, Poor forage","Poor forage","Poor forage → Good forage, Poor forage"
"274","BO1017","trt_vs_trt","BT4","RT4","Substitution","Poor forage → Good forage, Poor forage",170,100,70,2,1,"Good forage, Poor forage","Poor forage","Poor forage → Good forage, Poor forage"
"275","BO1017","trt_vs_trt","RT1","RT2","Addition","Good forage",20,10,10,1,0,"Good forage","",""
"276","BO1017","trt_vs_trt","RT1","RT3","Addition","Good forage",40,20,20,1,0,"Good forage","",""
"277","BO1017","trt_vs_trt","RT1","RT4","Addition","Good forage",60,30,30,1,0,"Good forage","",""
"278","BO1017","trt_vs_trt","RT2","RT3","Substitution","Poor forage → Good forage",20,10,10,0,0,"","","Poor forage → Good forage"
"279","BO1017","trt_vs_trt","RT2","RT4","Substitution","Poor forage → Good forage",40,20,20,0,0,"","","Poor forage → Good forage"
"280","BO1017","trt_vs_trt","RT3","RT4","Substitution","Poor forage → Good forage",20,10,10,0,0,"","","Poor forage → Good forage"
"281","BO1017",NA,"BT1","BRT1","Addition","Poor forage",100,50,50,0,1,"Poor forage","",""
"282","BO1017",NA,"BT1","BRT2","Addition","Good forage, Poor forage",110,55,55,0,2,"Good forage, Poor forage","",""
