"","B.Code","A.Level.Name","Out.Code.Joined","ED.Intake.Item","ED.Intake.Item.Raw","ED.Mean.T","ED.Error","Out.Subind","Out.Unit","Out.WG.Start","Out.WG.Unit","P.Product","is_entire_diet","is_group","T.Animals","T.Name","Country","Source","D.Item.Root.Comp.Proc_Major","ED.Intake.Item.is_entire_diet","n_ing","n_tar"
"446","BO1080","Diet 1",NA,"Diet 1",NA,246.1,4.81,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","Diet 1","Ethiopia","camel",NA,FALSE,NA,NA
"447","BO1080","Diet 1",NA,"Diet 1",NA,132.75,8.63,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"5","Diet 1","Ethiopia","camel",NA,FALSE,NA,NA
"448","BO1080","Diet 1",NA,"Diet 1",NA,253.25,10.36,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"5","Diet 1","Ethiopia","camel",NA,FALSE,NA,NA
"449","BO1080","Diet 2",NA,"Diet 2",NA,254.4,4.81,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","Diet 2","Ethiopia","camel",NA,FALSE,NA,NA
"450","BO1080","Diet 2",NA,"Diet 2",NA,136.25,8.63,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"5","Diet 2","Ethiopia","camel",NA,FALSE,NA,NA
"451","BO1080","Diet 2",NA,"Diet 2",NA,252.25,10.36,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"5","Diet 2","Ethiopia","camel",NA,FALSE,NA,NA
"452","BO1080","Diet 3",NA,"Diet 3",NA,262.8,4.81,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","Diet 3","Ethiopia","camel",NA,FALSE,NA,NA
"453","BO1080","Diet 3",NA,"Diet 3",NA,142,8.63,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"5","Diet 3","Ethiopia","camel",NA,FALSE,NA,NA
"454","BO1080","Diet 3",NA,"Diet 3",NA,268.75,10.36,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"5","Diet 3","Ethiopia","camel",NA,FALSE,NA,NA
"455","BO1080","Diet 4",NA,"Diet 4",NA,240.6,4.81,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","Diet 4","Ethiopia","camel",NA,FALSE,NA,NA
"456","BO1080","Diet 4",NA,"Diet 4",NA,133.75,8.63,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"5","Diet 4","Ethiopia","camel",NA,FALSE,NA,NA
"457","BO1080","Diet 4",NA,"Diet 4",NA,242.88,10.36,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"5","Diet 4","Ethiopia","camel",NA,FALSE,NA,NA
"458","BO1081","0% YPM",NA,"0% YPM",NA,19.6,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"2","0% YPM","Nigeria","camel",NA,FALSE,NA,NA
"459","BO1081","20% YPM",NA,"20% YPM",NA,18.3,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"2","20% YPM","Nigeria","camel",NA,FALSE,NA,NA
"460","BO1081","40% YPM",NA,"40% YPM",NA,19.8,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"2","40% YPM","Nigeria","camel",NA,FALSE,NA,NA
"461","BO1081","60% YPM",NA,"60% YPM",NA,19,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"2","60% YPM","Nigeria","camel",NA,FALSE,NA,NA
"462","BO1082","R1 (0% soybean pulp)",NA,"R1 (0% soybean pulp)",NA,17.3,1.16,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"10","R1 (0% soybean pulp)","Benin","camel",NA,FALSE,NA,NA
"463","BO1082","R2 (10% soybean pulp)",NA,"R2 (10% soybean pulp)",NA,17,0.77,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"10","R2 (10% soybean pulp)","Benin","camel",NA,FALSE,NA,NA
"464","BO1082","R3 (20% soybean pulp)",NA,"R3 (20% soybean pulp)",NA,16.7,0.66,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"10","R3 (20% soybean pulp)","Benin","camel",NA,FALSE,NA,NA
"465","BO1083","0 CPLM",NA,"0 CPLM",NA,5.51,0.21,"Meat Yield-Empty Carcass Meat Yield","kg/individual/day",NA,NA,NA,FALSE,NA,"3","0 CPLM","Nigeria","camel",NA,FALSE,NA,NA
"466","BO1083","0 CPLM",NA,"0 CPLM",NA,3.71,0.37,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"3","0 CPLM","Nigeria","camel",NA,FALSE,NA,NA
"467","BO1083","0 CPLM",NA,"0 CPLM",NA,9.34,0.27,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"3","0 CPLM","Nigeria","camel",NA,FALSE,NA,NA
"468","BO1083","10 CPLM",NA,"10 CPLM",NA,8.02,0.21,"Meat Yield-Empty Carcass Meat Yield","kg/individual/day",NA,NA,NA,FALSE,NA,"3","10 CPLM","Nigeria","camel",NA,FALSE,NA,NA
"469","BO1083","10 CPLM",NA,"10 CPLM",NA,4.66,0.37,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"3","10 CPLM","Nigeria","camel",NA,FALSE,NA,NA
"470","BO1083","10 CPLM",NA,"10 CPLM",NA,10.12,0.27,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"3","10 CPLM","Nigeria","camel",NA,FALSE,NA,NA
"471","BO1083","20 CPLM",NA,"20 CPLM",NA,8.21,0.21,"Meat Yield-Empty Carcass Meat Yield","kg/individual/day",NA,NA,NA,FALSE,NA,"3","20 CPLM","Nigeria","camel",NA,FALSE,NA,NA
"472","BO1083","20 CPLM",NA,"20 CPLM",NA,5.11,0.37,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"3","20 CPLM","Nigeria","camel",NA,FALSE,NA,NA
"473","BO1083","20 CPLM",NA,"20 CPLM",NA,10.51,0.27,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"3","20 CPLM","Nigeria","camel",NA,FALSE,NA,NA
"474","BO1083","30 CPLM",NA,"30 CPLM",NA,8.71,0.21,"Meat Yield-Empty Carcass Meat Yield","kg/individual/day",NA,NA,NA,FALSE,NA,"3","30 CPLM","Nigeria","camel",NA,FALSE,NA,NA
"475","BO1083","30 CPLM",NA,"30 CPLM",NA,6.34,0.37,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"3","30 CPLM","Nigeria","camel",NA,FALSE,NA,NA
"476","BO1083","30 CPLM",NA,"30 CPLM",NA,11.65,0.27,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"3","30 CPLM","Nigeria","camel",NA,FALSE,NA,NA
"477","BO1084","Elephant grass ensiled alone",NA,"Diet 1",NA,23.52,0.46,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","Diet 1","Ethiopia","camel",NA,FALSE,NA,NA
"478","BO1084","Elephant grass ensiled with 10% Dolichos lablab",NA,"Diet 2",NA,24.96,0.46,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","Diet 2","Ethiopia","camel",NA,FALSE,NA,NA
"479","BO1084","Elephant grass ensiled with 20% Dolichos lablab",NA,"Diet 3",NA,26.08,0.46,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","Diet 3","Ethiopia","camel",NA,FALSE,NA,NA
"480","BO1084","Elephant grass ensiled with 30% Dolichos lablab",NA,"Diet 4",NA,28.04,0.46,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","Diet 4","Ethiopia","camel",NA,FALSE,NA,NA
"481","BO1085","Control Diet",NA,"Control Diet",NA,49.31,0.53,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"7","Control Diet","Egypt","camel",NA,FALSE,NA,NA
"482","BO1085","Diet 1",NA,"Diet 1",NA,48.8,0.53,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"7","Diet 1","Egypt","camel",NA,FALSE,NA,NA
"483","BO1085","Diet 2",NA,"Diet 2",NA,48.55,0.53,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"7","Diet 2","Egypt","camel",NA,FALSE,NA,NA
"484","BO1085","Diet 3",NA,"Diet 3",NA,48.51,0.53,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"7","Diet 3","Egypt","camel",NA,FALSE,NA,NA
"485","BO1085","Diet 4",NA,"Diet 4",NA,47.92,0.53,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"7","Diet 4","Egypt","camel",NA,FALSE,NA,NA
"486","BO1085","Diet 5",NA,"Diet 5",NA,49,0.53,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"7","Diet 5","Egypt","camel",NA,FALSE,NA,NA
"487","BO1085","Diet 6",NA,"Diet 6",NA,47.41,0.53,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"7","Diet 6","Egypt","camel",NA,FALSE,NA,NA
"488","BO1086","0g coffee leaves",NA,"0g coffee leaves",NA,15.1,0.17,"Meat Yield-Empty Carcass Meat Yield","kg/individual/day",NA,NA,NA,FALSE,NA,"4","0g coffee leaves","Ethiopia","camel",NA,FALSE,NA,NA
"489","BO1086","0g coffee leaves",NA,"0g coffee leaves",NA,6.1,0.05,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"4","0g coffee leaves","Ethiopia","camel",NA,FALSE,NA,NA
"490","BO1086","0g coffee leaves",NA,"0g coffee leaves",NA,20,0.19,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"4","0g coffee leaves","Ethiopia","camel",NA,FALSE,NA,NA
"491","BO1086","10g coffee leaves",NA,"10g coffee leaves",NA,18.7,0.17,"Meat Yield-Empty Carcass Meat Yield","kg/individual/day",NA,NA,NA,FALSE,NA,"4","10g coffee leaves","Ethiopia","camel",NA,FALSE,NA,NA
"492","BO1086","10g coffee leaves",NA,"10g coffee leaves",NA,7.2,0.05,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"4","10g coffee leaves","Ethiopia","camel",NA,FALSE,NA,NA
"493","BO1086","10g coffee leaves",NA,"10g coffee leaves",NA,23.1,0.19,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"4","10g coffee leaves","Ethiopia","camel",NA,FALSE,NA,NA
"494","BO1086","15g coffee leaves",NA,"15g coffee leaves",NA,19.2,0.17,"Meat Yield-Empty Carcass Meat Yield","kg/individual/day",NA,NA,NA,FALSE,NA,"4","15g coffee leaves","Ethiopia","camel",NA,FALSE,NA,NA
"495","BO1086","15g coffee leaves",NA,"15g coffee leaves",NA,7.5,0.05,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"4","15g coffee leaves","Ethiopia","camel",NA,FALSE,NA,NA
"496","BO1086","15g coffee leaves",NA,"15g coffee leaves",NA,24.2,0.19,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"4","15g coffee leaves","Ethiopia","camel",NA,FALSE,NA,NA
"497","BO1086","20g coffee leaves",NA,"20g coffee leaves",NA,22.4,0.17,"Meat Yield-Empty Carcass Meat Yield","kg/individual/day",NA,NA,NA,FALSE,NA,"4","20g coffee leaves","Ethiopia","camel",NA,FALSE,NA,NA
"498","BO1086","20g coffee leaves",NA,"20g coffee leaves",NA,8.8,0.05,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"4","20g coffee leaves","Ethiopia","camel",NA,FALSE,NA,NA
"499","BO1086","20g coffee leaves",NA,"20g coffee leaves",NA,26.8,0.19,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"4","20g coffee leaves","Ethiopia","camel",NA,FALSE,NA,NA
"500","BO1086","5g coffee leaves",NA,"5g coffee leaves",NA,15.7,0.17,"Meat Yield-Empty Carcass Meat Yield","kg/individual/day",NA,NA,NA,FALSE,NA,"4","5g coffee leaves","Ethiopia","camel",NA,FALSE,NA,NA
"501","BO1086","5g coffee leaves",NA,"5g coffee leaves",NA,7,0.05,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"4","5g coffee leaves","Ethiopia","camel",NA,FALSE,NA,NA
"502","BO1086","5g coffee leaves",NA,"5g coffee leaves",NA,20.3,0.19,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"4","5g coffee leaves","Ethiopia","camel",NA,FALSE,NA,NA
"503","BO1087","T1 (100% NSC)",NA,"T1 (100% NSC)",NA,17.56,0.97,"Meat Yield-Empty Carcass Meat Yield","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T1 (100% NSC)","Ethiopia","camel",NA,FALSE,NA,NA
"504","BO1087","T1 (100% NSC)",NA,"T1 (100% NSC)",NA,23.52,1.37,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T1 (100% NSC)","Ethiopia","camel",NA,FALSE,NA,NA
"505","BO1087","T1 (100% NSC)",NA,"T1 (100% NSC)",NA,8.98,0.72,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T1 (100% NSC)","Ethiopia","camel",NA,FALSE,NA,NA
"506","BO1087","T1 (100% NSC)",NA,"T1 (100% NSC)",NA,22.66,1.55,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T1 (100% NSC)","Ethiopia","camel",NA,FALSE,NA,NA
"507","BO1087","T2 (75 NSC:25 CSH %)",NA,"T2 (75 NSC:25 CSH %)",NA,17.07,0.97,"Meat Yield-Empty Carcass Meat Yield","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T2 (75 NSC:25 CSH %)","Ethiopia","camel",NA,FALSE,NA,NA
"508","BO1087","T2 (75 NSC:25 CSH %)",NA,"T2 (75 NSC:25 CSH %)",NA,22.52,1.37,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T2 (75 NSC:25 CSH %)","Ethiopia","camel",NA,FALSE,NA,NA
"509","BO1087","T2 (75 NSC:25 CSH %)",NA,"T2 (75 NSC:25 CSH %)",NA,8.3,0.72,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T2 (75 NSC:25 CSH %)","Ethiopia","camel",NA,FALSE,NA,NA
"510","BO1087","T2 (75 NSC:25 CSH %)",NA,"T2 (75 NSC:25 CSH %)",NA,22,1.55,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T2 (75 NSC:25 CSH %)","Ethiopia","camel",NA,FALSE,NA,NA
"511","BO1087","T3 (50 NSC:50 CSH %)",NA,"T3 (50 NSC:50 CSH %)",NA,16.56,0.97,"Meat Yield-Empty Carcass Meat Yield","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T3 (50 NSC:50 CSH %)","Ethiopia","camel",NA,FALSE,NA,NA
"512","BO1087","T3 (50 NSC:50 CSH %)",NA,"T3 (50 NSC:50 CSH %)",NA,22.34,1.37,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T3 (50 NSC:50 CSH %)","Ethiopia","camel",NA,FALSE,NA,NA
"513","BO1087","T3 (50 NSC:50 CSH %)",NA,"T3 (50 NSC:50 CSH %)",NA,7.36,0.72,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T3 (50 NSC:50 CSH %)","Ethiopia","camel",NA,FALSE,NA,NA
"514","BO1087","T3 (50 NSC:50 CSH %)",NA,"T3 (50 NSC:50 CSH %)",NA,21.9,1.55,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T3 (50 NSC:50 CSH %)","Ethiopia","camel",NA,FALSE,NA,NA
"515","BO1087","T4 (25 NSC:75 CSH %)",NA,"T4 (25 NSC:75 CSH %)",NA,17.53,0.97,"Meat Yield-Empty Carcass Meat Yield","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T4 (25 NSC:75 CSH %)","Ethiopia","camel",NA,FALSE,NA,NA
"516","BO1087","T4 (25 NSC:75 CSH %)",NA,"T4 (25 NSC:75 CSH %)",NA,22.68,1.37,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T4 (25 NSC:75 CSH %)","Ethiopia","camel",NA,FALSE,NA,NA
"517","BO1087","T4 (25 NSC:75 CSH %)",NA,"T4 (25 NSC:75 CSH %)",NA,8.7,0.72,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T4 (25 NSC:75 CSH %)","Ethiopia","camel",NA,FALSE,NA,NA
"518","BO1087","T4 (25 NSC:75 CSH %)",NA,"T4 (25 NSC:75 CSH %)",NA,22.4,1.55,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T4 (25 NSC:75 CSH %)","Ethiopia","camel",NA,FALSE,NA,NA
"519","BO1087","T5 (100% CSH)",NA,"T5 (100% CSH)",NA,17.93,0.97,"Meat Yield-Empty Carcass Meat Yield","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T5 (100% CSH)","Ethiopia","camel",NA,FALSE,NA,NA
"520","BO1087","T5 (100% CSH)",NA,"T5 (100% CSH)",NA,23.74,1.37,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T5 (100% CSH)","Ethiopia","camel",NA,FALSE,NA,NA
"521","BO1087","T5 (100% CSH)",NA,"T5 (100% CSH)",NA,9.36,0.72,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T5 (100% CSH)","Ethiopia","camel",NA,FALSE,NA,NA
"522","BO1087","T5 (100% CSH)",NA,"T5 (100% CSH)",NA,23.46,1.55,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"5","T5 (100% CSH)","Ethiopia","camel",NA,FALSE,NA,NA
"523","BO1090","Diet 1",NA,"Diet 1",NA,30.3,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"6","Diet 1","Ethiopia","camel",NA,FALSE,NA,NA
"524","BO1090","Diet 2",NA,"Diet 2",NA,29.7,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"6","Diet 2","Ethiopia","camel",NA,FALSE,NA,NA
"525","BO1090","Diet 3",NA,"Diet 3",NA,28.4,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"6","Diet 3","Ethiopia","camel",NA,FALSE,NA,NA
"526","BO1090","Diet 4",NA,"Diet 4",NA,31,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"6","Diet 4","Ethiopia","camel",NA,FALSE,NA,NA
"527","BO1091","Diet 184 g/d",NA,"Diet 184 g/d||Abergelle*Barka goats",NA,18.1,3.52,"Meat Yield-Empty Carcass Meat Yield","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Diet 184 g/d||Abergelle*Barka goats","Ethiopia","camel",NA,FALSE,NA,NA
"528","BO1091","Diet 184 g/d",NA,"Diet 184 g/d||Abergelle*Barka goats",NA,9.1,3.52,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Diet 184 g/d||Abergelle*Barka goats","Ethiopia","camel",NA,FALSE,NA,NA
"529","BO1091","Diet 184 g/d",NA,"Diet 184 g/d||Abergelle*Barka goats",NA,22.6,3.52,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Diet 184 g/d||Abergelle*Barka goats","Ethiopia","camel",NA,FALSE,NA,NA
"530","BO1091","Diet 368 g/d",NA,"Diet 368 g/d||Abergelle*Barka goats",NA,24.6,3.52,"Meat Yield-Empty Carcass Meat Yield","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Diet 368 g/d||Abergelle*Barka goats","Ethiopia","camel",NA,FALSE,NA,NA
"531","BO1091","Diet 368 g/d",NA,"Diet 368 g/d||Abergelle*Barka goats",NA,12.6,3.52,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Diet 368 g/d||Abergelle*Barka goats","Ethiopia","camel",NA,FALSE,NA,NA
"532","BO1091","Diet 368 g/d",NA,"Diet 368 g/d||Abergelle*Barka goats",NA,29.4,3.52,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Diet 368 g/d||Abergelle*Barka goats","Ethiopia","camel",NA,FALSE,NA,NA
"533","BO1091","Diet 552 g/d",NA,"Diet 552 g/d||Abergelle*Barka goats",NA,22.98,3.52,"Meat Yield-Empty Carcass Meat Yield","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Diet 552 g/d||Abergelle*Barka goats","Ethiopia","camel",NA,FALSE,NA,NA
"534","BO1091","Diet 552 g/d",NA,"Diet 552 g/d||Abergelle*Barka goats",NA,10.8,3.52,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Diet 552 g/d||Abergelle*Barka goats","Ethiopia","camel",NA,FALSE,NA,NA
"535","BO1091","Diet 552 g/d",NA,"Diet 552 g/d||Abergelle*Barka goats",NA,27.4,3.52,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Diet 552 g/d||Abergelle*Barka goats","Ethiopia","camel",NA,FALSE,NA,NA
"536","BO1095","Control Post-partum",NA,"Control Post-partum",NA,15.38,NA,"Milk Yield","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Control Post-partum","Egypt","camel",NA,FALSE,NA,NA
"537","BO1095","Treatment Post-partum",NA,"Treatment Post-partum",NA,18.36,NA,"Milk Yield","kg/individual/day",NA,NA,NA,FALSE,NA,NA,"Treatment Post-partum","Egypt","camel",NA,FALSE,NA,NA
"538","BO1096","0% Sweet Potato Peels",NA,"0% Sweet Potato Peels",NA,25.8,1.1,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"4","0% Sweet Potato Peels","Nigeria","camel",NA,FALSE,NA,NA
"539","BO1096","10% Sweet Potato Peels",NA,"10% Sweet Potato Peels",NA,26.1,1.1,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"4","10% Sweet Potato Peels","Nigeria","camel",NA,FALSE,NA,NA
"540","BO1096","20% Sweet Potato Peels",NA,"20% Sweet Potato Peels",NA,25.6,1.1,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"4","20% Sweet Potato Peels","Nigeria","camel",NA,FALSE,NA,NA
"541","BO1096","30% Sweet Potato Peels",NA,"30% Sweet Potato Peels",NA,26.2,1.1,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"4","30% Sweet Potato Peels","Nigeria","camel",NA,FALSE,NA,NA
"542","BO1097","0% Alfafa",NA,"0% Alfafa",NA,28.5,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"6","0% Alfafa","Nigeria","camel",NA,FALSE,NA,NA
"543","BO1097","0% Alfafa",NA,"0% Alfafa",NA,10.93,NA,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"6","0% Alfafa","Nigeria","camel",NA,FALSE,NA,NA
"544","BO1097","0% Alfafa",NA,"0% Alfafa",NA,29.16,NA,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"6","0% Alfafa","Nigeria","camel",NA,FALSE,NA,NA
"545","BO1097","100% Alfafa",NA,"100% Alfafa",NA,29.83,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"6","100% Alfafa","Nigeria","camel",NA,FALSE,NA,NA
"546","BO1097","100% Alfafa",NA,"100% Alfafa",NA,10.85,NA,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"6","100% Alfafa","Nigeria","camel",NA,FALSE,NA,NA
"547","BO1097","100% Alfafa",NA,"100% Alfafa",NA,29.3,NA,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"6","100% Alfafa","Nigeria","camel",NA,FALSE,NA,NA
"548","BO1097","25% Alfafa",NA,"25% Alfafa",NA,29.16,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"6","25% Alfafa","Nigeria","camel",NA,FALSE,NA,NA
"549","BO1097","25% Alfafa",NA,"25% Alfafa",NA,10.9,NA,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"6","25% Alfafa","Nigeria","camel",NA,FALSE,NA,NA
"550","BO1097","25% Alfafa",NA,"25% Alfafa",NA,28.16,NA,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"6","25% Alfafa","Nigeria","camel",NA,FALSE,NA,NA
"551","BO1097","50% Alfafa",NA,"50% Alfafa",NA,29,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"6","50% Alfafa","Nigeria","camel",NA,FALSE,NA,NA
"552","BO1097","50% Alfafa",NA,"50% Alfafa",NA,10.96,NA,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"6","50% Alfafa","Nigeria","camel",NA,FALSE,NA,NA
"553","BO1097","50% Alfafa",NA,"50% Alfafa",NA,29,NA,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"6","50% Alfafa","Nigeria","camel",NA,FALSE,NA,NA
"554","BO1097","75% Alfafa",NA,"75% Alfafa",NA,29.66,NA,"Meat Yield-Final Body Weight","kg/individual/day",NA,NA,NA,FALSE,NA,"6","75% Alfafa","Nigeria","camel",NA,FALSE,NA,NA
"555","BO1097","75% Alfafa",NA,"75% Alfafa",NA,10.85,NA,"Meat Yield-Hot Carcass","kg/individual/day",NA,NA,NA,FALSE,NA,"6","75% Alfafa","Nigeria","camel",NA,FALSE,NA,NA
"556","BO1097","75% Alfafa",NA,"75% Alfafa",NA,29.5,NA,"Meat Yield-Slaughter Body","kg/individual/day",NA,NA,NA,FALSE,NA,"6","75% Alfafa","Nigeria","camel",NA,FALSE,NA,NA
