"","B.Code","D.Item","is_group","is_entire_diet","DC.Variable","DC.Value","DC.Unit","Source","n_ing","n_tar","kind","Feedipedia","feedipedia_node","ilri_code","GE_source","n_source_rows"
"10641","JS0301","Concentrate Mixture 3",NA,NA,"GE",19.79082208,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10642","JS0301","Concentrate Mixture 4",NA,NA,"GE",18.85820848,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10643","JS0301","Ficus thonningii Leaves Dried",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10644","JS0301","Natural Pasture Dried",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10645","JS0301","No FTL",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10646","JS0301","Salt",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10647","JS0301","Supplement 1",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10648","JS0301","Supplement 2",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10649","JS0301","Supplement 3",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10650","JS0301","Supplement 4",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10651","JS0305","Bicarbonate of Soda",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10652","JS0305","Con Maize",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10653","JS0305","Lime",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10654","JS0305","Mineral Mix",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10655","JS0305","Salt",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10656","JS0305","Sorghum Ensiled",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10657","JS0305","Sugar BP 1",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10658","JS0305","Sugar BP 2",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10659","JS0305","Sugar BP 3",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10660","JS0305","Vitamin Mix",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10661","JS0306","0% MOC",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10662","JS0306","10% MOC",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10663","JS0306","15% MOC",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10664","JS0306","5% MOC",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10665","JS0306","Ammonium Sulphate",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10666","JS0306","Lime",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10667","JS0306","Minerals and Vitamins Mix",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10668","JS0306","Salt",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10669","JS0306","Unspecified Molasses Ground",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10670","JS0306","Urea",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10671","JS0309","Chick Mash",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10672","JS0309","Mash",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10673","JS0311","Poultry Litter Dried",NA,NA,"GE",12.418112,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10674","JS0311","Salt",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10675","JS0314","Acacia AC15",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10676","JS0314","Acacia saligna Dried",NA,NA,"GE",17.26533876,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10677","JS0314","Atriplex AT15",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10678","JS0314","Atriplex and Acacia TC30",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10679","JS0314","Atriplex nummularia Dried",NA,NA,"GE",13.50896448,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10680","JS0314","Bicarbonate of Soda",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10681","JS0314","Con Berseem",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10682","JS0314","Minerals and Vitamins Mix",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10683","JS0314","Salt",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10684","JS0314","Unspecified Molasses",NA,NA,"GE",16.0827590533333,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10685","JS0316","Concentrate Mixture",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10686","JS0316","Digitaria nodosa",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10687","JS0316","Eragrostis papposa",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10688","JS0316","Natural Pasture Hay",NA,NA,"GE",16.3778496,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10689","JS0316","Salt",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10690","JS0316","Sesbania sesban Leaves and Twigs Dried",NA,NA,"GE",18.3,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10691","JS0316","Sporobolus natalensis",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10692","JS0316","Supplement2",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10693","JS0316","Supplement3",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10694","JS0316","Supplement4",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10695","JS0324.1","Concentrate Mixture 1",NA,NA,"GE",18.2480976,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10696","JS0324.1","Concentrate Mixture 2",NA,NA,"GE",18.6179632,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10697","JS0324.1","Concentrate Mixture 3",NA,NA,"GE",19.3903296,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10698","JS0324.1","Concentrate Mixture 4",NA,NA,"GE",18.204584,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10699","JS0324.1","Cynadon plectostachyus",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10700","JS0324.1","Grass Hay Mixture",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10701","JS0324.1","Mineral Block",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10702","JS0324.2","Concentrate Mixture 1",NA,NA,"GE",19.0112592,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10703","JS0324.2","Concentrate Mixture 2",NA,NA,"GE",18.756872,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10704","JS0324.2","Concentrate Mixture 3",NA,NA,"GE",19.7894832,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10705","JS0324.2","Concentrate Mixture 4",NA,NA,"GE",18.518384,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10706","JS0324.2","Cynadon plectostachyus",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10707","JS0324.2","Faidherbia albida Pods Dried Ground Soaked",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10708","JS0324.2","Grass Hay Mixture",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10709","JS0324.2","Mineral Block",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10710","JS0340","Enzyme",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10711","JS0340","Grower Diet 1",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10712","JS0340","Grower Diet 2",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10713","JS0340","Grower Diet 3",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10714","JS0340","Lysine",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10715","JS0340","Methionine",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10716","JS0340","Minerals and Vitamins Mix",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10717","JS0340","Pre-Starter Diet",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10718","JS0340","Saccharomyces cerevisiae",NA,NA,"GE",18.68884016,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10719","JS0340","Salt",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10720","JS0340","Starter Diet 1",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10721","JS0340","Starter Diet 2",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10722","JS0340","Starter Diet 3",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10723","JS0340","Vegetable Oil",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10724","JS0341","Groundnut Cake",NA,NA,"GE",20.1930829972854,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10725","JS0341","Grower Diet",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10726","JS0341","Lysine",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10727","JS0341","Methionine",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10728","JS0341","Mixture",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10729","JS0341","Salt",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10730","JS0342","Commercial Feed",NA,NA,"GE",17.589845616,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10731","JS0342","Finihser 25",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10732","JS0342","Finisher 0",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10733","JS0342","Finisher 100",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10734","JS0342","Finisher 75",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10735","JS0342","Lysine",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10736","JS0342","Methionine",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10737","JS0342","Salt",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10738","JS0342","Sesame Seed Cake Ground Roasted",NA,NA,"GE",22.34373152,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10739","JS0342","Starter 0",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10740","JS0342","Starter 100",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10741","JS0342","Starter 25",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10742","JS0342","Starter 75",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10743","JS0342","Vitamin Mix",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10744","JS0343","Con",NA,NA,"GE",18.95621248,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10745","JS0343","PE1",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10746","JS0343","PE2",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10747","JS0343","PE3",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10748","JS0343","PE4",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10749","JS0344","Afzelia africana Leaves Wilted",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10750","JS0344","Con",NA,NA,"GE",18.95621248,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10751","JS0344","Concentrate1",NA,NA,"GE",18.2748752,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10752","JS0344","Concentrate2",NA,NA,"GE",17.2313856,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10753","JS0344","Concentrate3",NA,NA,"GE",16.7468784,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10754","JS0344","Concentrate4",NA,NA,"GE",16.1075632,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10755","JS0344","Minerals and Vitamins Mix",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10756","JS0344","Rumen 1",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10757","JS0344","Rumen 2",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10758","JS0344","Rumen 3",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10759","JS0344","Salt",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10760","JS0345","Concentrate",NA,NA,"GE",18.421999255934,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10761","JS0345","Cyperus rotundus",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10762","JS0345","Mineral Mix",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10763","JS0345","Salt",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10764","JS0345","Tribulus terrestris",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10765","JS0349","Concentrate 1",NA,NA,"GE",18.2329027066667,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10766","JS0349","Concentrate 2",NA,NA,"GE",18.33886948,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10767","JS0349","Concentrate 3",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10768","JS0349","Control Diet",NA,NA,"GE",19.9739453777778,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10769","JS0349","Minerals and Vitamins Mix",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10770","JS0349","Oat Dried",NA,NA,"GE",19.5,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10771","JS0349","Rosemary E. Oil Diet",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10772","JS0349","Rosemary Leaves",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10773","JS0349","Rosemary Leaves Diet",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10774","JS0349","Rosemary Oil",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10775","JS0350","Concentrate Con",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10776","JS0350","Concentrate REO",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10777","JS0350","Minerals and Vitamins Mix",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10778","JS0350","Oat Dried",NA,NA,"GE",19.5,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10779","JS0350","Rosemary Oil",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10780","JS0370","FishMeal Con",NA,NA,"GE",20.26210784,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10781","JS0370","Minerals and Vitamins Mix",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10782","JS0370","Spirulina One",NA,NA,"GE",20.3961632,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10783","JS0370","Spirulina Three",NA,NA,"GE",20.31365472,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10784","JS0370","Spirulina Two",NA,NA,"GE",20.30286,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10785","JS0370","Sunflower Oil",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10786","JS0371","Control",NA,NA,"GE",18.84892,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10787","JS0371","Defatted Jatropha curcas Kernel Meal",NA,NA,"GE",20.16503904,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10788","JS0371","Jatropha 12",NA,NA,"GE",19.16715504,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10789","JS0371","Jatropha 4",NA,NA,"GE",18.96130224,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10790","JS0371","Jatropha 8",NA,NA,"GE",18.85218352,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10791","JS0371","Jatropha curcas Cake Dried Ground",NA,NA,"GE",31.46041648,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10792","JS0418","Brewers DG1 Bundle1",NA,NA,"GE",20.9028456,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10793","JS0418","Brewers DG2 Bundle1",NA,NA,"GE",20.52277104,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10794","JS0418","Brewers DG3 Bundle1",NA,NA,"GE",20.853056,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10795","JS0418","Brewers DG4 Bundle 2",NA,NA,"GE",20.4882112,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10796","JS0418","Brewers DG4 Bundle1",NA,NA,"GE",20.4882112,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10797","JS0418","Brewers DG5 Bundle 3",NA,NA,"GE",20.5062024,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10798","JS0418","Brewers DG5 Bundle1",NA,NA,"GE",20.5062024,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10799","JS0418","Brewers DG6 Bundle2",NA,NA,"GE",20.56670304,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10800","JS0418","Brewers DG7 Bundle 3",NA,NA,"GE",20.52980016,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10801","JS0418","Dicalcium Phosphate",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10802","JS0418","Diet Con Bundle1",NA,NA,"GE",21.33764688,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"predicted_from_Weiss_GE",NA
"10803","JS0418","Lysine - HCl",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10804","JS0418","Maize-Soybean Meal",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10805","JS0418","Methionine",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10806","JS0418","Salt",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10807","JS0418","Vitamin Mix",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10808","JS0419","Atriplex nummularia Leaves",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10809","JS0419","Barley Atriplex",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10810","JS0419","Barley Soybean",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10811","JS0419","Cactus Atriplex",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10812","JS0419","Cactus Soybean",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10813","JS0419","Calcium Carbonate",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10814","JS0419","Dicalcium Phosphate",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10815","JS0419","Urea",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10816","JS0423","Calcium Carbonate",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10817","JS0423","Carboxymethyl Cellulose",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10818","JS0423","Casein",NA,NA,"GE",0,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"10819","JS0423","Cod Liver Oil",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10820","JS0423","D no Phosphorus",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10821","JS0423","D1 0.1 % Phosphorus",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10822","JS0423","D10 1% Phosphorus",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10823","JS0423","D2 0.2% Phosphorus",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10824","JS0423","D3 0.3% Phosphorus",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10825","JS0423","D4 0.4% Phosphorus",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10826","JS0423","D5 0.5% Phosphorus",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10827","JS0423","D6 0.6% Phosphorus",NA,NA,"GE",NA,"MJ/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA
