"","B.Code","D.Item","P.Product","Herd.Stage","GE_daily","CH4_kg_year","Total_Amount","D.Unit.Amount","CH4_flag","Ym","source","final_intake_kg_day","ED.Mean.T","T.Name","T.Control"
"155","BO1021","50% Nigella sativa","Sheep","Adult Female",NA,NA,NA,NA,"missing_GE_value",0.067,"GE_all",NA,NA,"50% Nigella sativa","no"
"156","BO1021","50% Nigella sativa","Sheep","Adult Female",NA,NA,NA,NA,"missing_GE_value",0.067,"GE_all",NA,NA,"50% Nigella sativa","no"
"157","BO1023","CGS diet","Cattle","Lactating Female",NA,NA,6.03,"kg","missing_GE_value",NA,"GE_all",NA,NA,"CGS diet","no"
"158","BO1023","HSB diet","Cattle","Lactating Female",NA,NA,13.77,"kg","missing_GE_value",NA,"GE_all",NA,NA,"HSB diet","no"
"159","BO1023","LSB diet","Cattle","Lactating Female",NA,NA,13.66,"kg","missing_GE_value",NA,"GE_all",NA,NA,"LSB diet","no"
"160","BO1024","Diet 0%","Sheep","Lamb",NA,NA,0.79977,"kg","missing_GE_value",0.045,"GE_all",NA,NA,"T1","yes"
"161","BO1024","Diet 15%","Sheep","Lamb",NA,NA,0.78304,"kg","missing_GE_value",0.045,"GE_all",NA,NA,"T2","no"
"162","BO1024","Diet 30%","Sheep","Lamb",NA,NA,0.77128,"kg","missing_GE_value",0.045,"GE_all",NA,NA,"T3","no"
"163","BO1024","Diet 45%","Sheep","Lamb",NA,NA,0.65009,"kg","missing_GE_value",0.045,"GE_all",NA,NA,"T4","no"
"164","BO1025","100% (DVLM + DMLM)","Sheep","Intact Yearling Male",NA,NA,0.2281,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"T5","no"
"165","BO1025","100% concentrate mix","Sheep","Intact Yearling Male",14.0868850366059,6.19038227439708,0.7228,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.7228,"T1","yes"
"166","BO1025","25% NSC + 75% (DVLM + DMLM)","Sheep","Intact Yearling Male",NA,NA,0.2941,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"T4","no"
"167","BO1025","50% NSC + 50% (DVLM + DMLM)","Sheep","Intact Yearling Male",NA,NA,0.3233,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"T3","no"
"168","BO1025","75% NSC + 25% (DVLM + DMLM)","Sheep","Intact Yearling Male",NA,NA,0.3259,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"T2","no"
"169","BO1026","Diet 1","Goat","Intact Yearling Male",8.46343519223537,3.05307208417116,0.441,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.441,"T1","yes"
"170","BO1026","Diet 2","Goat","Intact Yearling Male",8.99901535925058,3.24627553166137,0.481,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.481,"T2","no"
"171","BO1026","Diet 3","Goat","Intact Yearling Male",8.98661622804327,3.24180270939746,0.493,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.493,"T3","no"
"172","BO1026","Diet 4","Goat","Intact Yearling Male",8.39352078291924,3.02785138754904,0.473,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.473,"T4","no"
"173","BO1026","Diet 5","Goat","Intact Yearling Male",7.5466782535614,2.72236416783908,0.437,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.437,"T5","no"
"174","BO1027","EM treated RH","Sheep","Intact Yearling Male",NA,NA,0.9624,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"EM treated RH","no"
"175","BO1027","EM treated SCB","Sheep","Intact Yearling Male",NA,NA,0.819,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"EM treated SCB","no"
"176","BO1027","Tv treated RH","Sheep","Intact Yearling Male",NA,NA,1.0519,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"Tv treated RH","no"
"177","BO1027","Tv treated SCB","Sheep","Intact Yearling Male",12.3572211589608,5.43029368270237,0.6619,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.6619,"Tv treated SCB","no"
"178","BO1027","Untreated RH","Sheep","Intact Yearling Male",16.5031969508099,7.25221350282223,0.942,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.942,"Untreated RH","yes"
"179","BO1027","Untreated SCB","Sheep","Intact Yearling Male",10.3558703382317,4.55081418008008,0.5547,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.5547,"Untreated SCB","yes"
"180","BO1028","UMB + UTTS + concentrate","Cattle","Lactating Female",158.416829327059,62.3419328349073,10.58,"kg","GE_diet_based",0.06,"GE_diet_from_ingredients",NA,10.58,"T2","no"
"181","BO1028","UTS + concentrate","Cattle","Lactating Female",191.29918777915,75.2821601502855,10.18,"kg","GE_diet_based",0.06,"GE_diet_from_ingredients",NA,10.18,"T1","no"
"182","BO1028","UTTS + concentrate","Cattle","Lactating Female",189.795854279903,74.6905518190456,10.1,"kg","GE_diet_based",0.06,"GE_diet_from_ingredients",NA,10.1,"T3","yes"
"183","BO1029","T0 (100 CH)","Goat","Lactating Female",10.3312727393037,3.72686972581352,0.9091,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"T0","yes"
"184","BO1029","T1 (50CH:50DBV)","Goat","Lactating Female",10.0279321891852,3.61744364237005,0.9098,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"T1","no"
"185","BO1029","T2 (25CH:75DBV)","Goat","Lactating Female",10.0413680669334,3.62229045720911,0.9102,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"T2","no"
"186","BO1029","T3 (100DBV)","Goat","Lactating Female",10.2410761205629,3.69433249093084,0.9106,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"T3","no"
"187","BO1030","(R + SPVS)","Cattle",NA,NA,NA,3.22485267368926,"kg","missing_GE_value",NA,"GE_all",NA,NA,"(R + SPVS)","no"
"188","BO1030","(R + UMB)","Cattle",NA,NA,NA,2.83447577108477,"kg","missing_GE_value",NA,"GE_all",NA,NA,"(R + UMB)","no"
"189","BO1031","Diet 1","Sheep","Intact Yearling Male",16.929889501141,7.43972053459843,0.839,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.839,"T1","yes"
"190","BO1031","Diet 2","Sheep","Intact Yearling Male",10.3129751555731,4.53196419460091,0.548,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.548,"T2","no"
"191","BO1031","Diet 3","Sheep","Intact Yearling Male",9.92513024166181,4.3615284826566,0.539,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.539,"T3","no"
"192","BO1031","Diet 4","Sheep","Intact Yearling Male",9.93613686601402,4.36636526609834,0.551,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.551,"T4","no"
"193","BO1031","Diet 5","Sheep","Intact Yearling Male",10.003604697028,4.39601352858616,0.566,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.566,"T5","no"
"194","BO1032","NSM0","Sheep","Lamb",28.2018336,8.32372177681941,1.64,"kg","amount_from_total_amounts",0.045,"GE_all",NA,NA,"NSM0","yes"
"195","BO1032","NSM100","Sheep","Lamb",28.0227584,8.27086804528302,1.61,"kg","amount_from_total_amounts",0.045,"GE_all",NA,NA,"NSM100","no"
"196","BO1032","NSM50","Sheep","Lamb",27.9934704,8.26222374339623,1.62,"kg","amount_from_total_amounts",0.045,"GE_all",NA,NA,"NSM50","no"
"197","BO1032","NSM75","Sheep","Lamb",28.511868,8.41522788679245,1.65,"kg","amount_from_total_amounts",0.045,"GE_all",NA,NA,"NSM75","no"
"198","BO1033","Melon seed husk 10","Cattle",NA,144.102572758518,66.1603007004519,10.06,"kg","amount_from_total_amounts",0.07,"GE_all",NA,NA,"T3","no"
"199","BO1033","Melon seed husk 20","Cattle",NA,130.766038666666,60.0372378784066,9.8,"kg","amount_from_total_amounts",0.07,"GE_all",NA,NA,"T4","no"
"200","BO1033","Melon seed husk 5","Cattle",NA,154.373818571852,70.8760299103472,10.16,"kg","amount_from_total_amounts",0.07,"GE_all",NA,NA,"T2","no"
"201","BO1033","Melon seek husk 0","Cattle",NA,161.536107543703,74.1643764194361,10.13,"kg","amount_from_total_amounts",0.07,"GE_all",NA,NA,"T1","yes"
"202","BO1034","Diet 1 (0 kenaf)","Sheep",NA,5.06282847215407,2.22482426390886,0.53896,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,NA,NA
"203","BO1034","Diet 2 (15 kenaf)","Sheep",NA,6.06157645110815,2.66371701908086,0.61021,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,NA,NA
"204","BO1034","Diet 3 (20 kenaf)","Sheep",NA,7.29038290666669,3.20370734919198,0.634,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,NA,NA
"205","BO1034","Diet 4 (25 kenaf)","Sheep",NA,7.45585272888,3.27642189550333,0.66282,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,NA,NA
"206","BO1035","Bermuda Diet","Sheep","Intact Yearling Male",13.8251490614222,6.07536424612903,0.716,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.716,"T4","no"
"207","BO1035","Elephant Diet","Sheep","Intact Yearling Male",13.5162071829547,5.93960191660659,0.7,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.7,"T2","no"
"208","BO1035","Guinea Diet","Sheep","Intact Yearling Male",13.8830756636349,6.10081968291448,0.719,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.719,"T3","no"
"209","BO1035","Rhodes Diet","Sheep","Intact Yearling Male",13.4389717133378,5.90566133422598,0.696,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.696,"T1","no"
"210","BO1036","100% (MLM +VLM)","Sheep","Intact Yearling Male",NA,NA,0.519,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"D5","no"
"211","BO1036","100% concentrate mix","Sheep","Intact Yearling Male",6.71892990574426,2.95258635840029,0.3505,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.3505,"D1","yes"
"212","BO1036","25% NSC + 75% (MLM +VLM)","Sheep","Intact Yearling Male",NA,NA,0.4893,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"D4","no"
"213","BO1036","50% NSC+ 50% (MLM +VLM)","Sheep","Intact Yearling Male",NA,NA,0.4095,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"D3","no"
"214","BO1036","75% NSC+25% (MLM +VLM)","Sheep","Intact Yearling Male",NA,NA,0.3803,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"D2","no"
"215","BO1037","0% cabbage carrot waste","Goat",NA,4.21265313766075,1.51965879134842,0.30589,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"TD1","yes"
"216","BO1037","10% cabbage waste","Goat",NA,4.18167473735109,1.50848374397706,0.29976,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"TD2","no"
"217","BO1037","10% carrot waste","Goat",NA,4.59532130424888,1.65770126114638,0.32592,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"TD4","no"
"218","BO1037","5% carrot 5% cabbage waste","Goat",NA,4.35703971956446,1.57174433729122,0.31058,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"TD3","no"
"219","BO1038","0% treated rice offal","Cattle",NA,133.662177897778,61.3669118650175,9.51,"kg","amount_from_total_amounts",0.07,"GE_all",NA,NA,"T1","yes"
"220","BO1038","10% treated rice offal","Cattle",NA,172.6341412,79.2597000477987,9.99,"kg","amount_from_total_amounts",0.07,"GE_all",NA,NA,"T3","no"
"221","BO1038","15% treated rice ofall","Cattle",NA,171.894549466667,78.9201390633124,9.3,"kg","amount_from_total_amounts",0.07,"GE_all",NA,NA,"T4","no"
"222","BO1038","5% treated rice offal","Cattle",NA,162.242172265185,74.48854449911,9.59,"kg","amount_from_total_amounts",0.07,"GE_all",NA,NA,"T2","no"
"223","BO1040","Control  group","Cattle","Gestating Female",NA,NA,NA,NA,"missing_GE_value",0.06,"GE_all",NA,NA,"Control  group","yes"
"224","BO1040","Control  group","Cattle","Gestating Female",NA,NA,NA,NA,"missing_GE_value",0.06,"GE_all",NA,NA,"Control  group","yes"
"225","BO1040","Control  group","Cattle","Gestating Female",NA,NA,NA,NA,"missing_GE_value",0.06,"GE_all",NA,NA,"Control  group","yes"
"226","BO1040","Control  group","Cattle","Gestating Female",NA,NA,NA,NA,"missing_GE_value",0.06,"GE_all",NA,NA,"Control  group","yes"
"227","BO1040","R-SAF","Cattle","Gestating Female",181.609515111425,71.4689736018005,10.03,"kg","GE_diet_based",0.06,"GE_diet_from_ingredients",NA,10.03,"R-SAF","no"
"228","BO1040","R-SAF","Cattle","Gestating Female",181.609515111425,71.4689736018005,10.03,"kg","GE_diet_based",0.06,"GE_diet_from_ingredients",NA,10.03,"R-SAF","no"
"229","BO1040","R-SAF","Cattle","Gestating Female",181.609515111425,71.4689736018005,10.03,"kg","GE_diet_based",0.06,"GE_diet_from_ingredients",NA,10.03,"R-SAF","no"
"230","BO1040","R-SAF","Cattle","Gestating Female",181.609515111425,71.4689736018005,10.03,"kg","GE_diet_based",0.06,"GE_diet_from_ingredients",NA,10.03,"R-SAF","no"
"231","BO1040","R-SUN","Cattle","Gestating Female",185.214834653869,72.8877785969402,10.18,"kg","GE_diet_based",0.06,"GE_diet_from_ingredients",NA,10.18,"R-SUN","no"
"232","BO1040","R-SUN","Cattle","Gestating Female",185.214834653869,72.8877785969402,10.18,"kg","GE_diet_based",0.06,"GE_diet_from_ingredients",NA,10.18,"R-SUN","no"
"233","BO1040","R-SUN","Cattle","Gestating Female",185.214834653869,72.8877785969402,10.18,"kg","GE_diet_based",0.06,"GE_diet_from_ingredients",NA,10.18,"R-SUN","no"
"234","BO1040","R-SUN","Cattle","Gestating Female",185.214834653869,72.8877785969402,10.18,"kg","GE_diet_based",0.06,"GE_diet_from_ingredients",NA,10.18,"R-SUN","no"
"235","BO1042","0% cashew nut shell","Goat",NA,5.48761743937925,1.97958526676619,0.26161,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"T1 (0% CNS)","yes"
"236","BO1042","10% cashew nut shell","Goat",NA,6.64500296612443,2.39709675732162,0.25899,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"T2 (10% CNS)","no"
"237","BO1042","15% cashew nut shell","Goat",NA,6.91446882716296,2.49430299560281,0.24347,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"T3 (15% CNS)","no"
"238","BO1042","20% cashew nut shell","Goat",NA,6.61125375055555,2.38492217506564,0.21675,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"T4 (20% CNS)","no"
"239","BO1044","T1 (GG100%)","Goat",NA,4.459402386,1.6086703126496,0.48075,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"T1 (GG100%)","yes"
"240","BO1044","T2 (GG80% + CSP10% + SBCW10%)","Goat",NA,5.6990030780741,2.05583983454335,0.499,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"T2 (GG80% + CSP10% + SBCW10%)","no"
"241","BO1044","T3 (GG60% + CSP30% + SBCW10%)","Goat",NA,6.70673234000002,2.41936481088051,0.56775,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"T3 (GG60% + CSP30% + SBCW10%)","no"
"242","BO1044","T4 (GG40% + CSP50% + SBCW10%)","Goat",NA,10.1137741937037,3.64841000788143,0.62825,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"T4 (GG40% + CSP50% + SBCW10%)","no"
"243","BO1045","R1: 70% CFM + 30% BS","Sheep","Lamb Male",25.6665212335412,7.57542877378102,1.452,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,1.452,"T1: 70% CFM + 30% BS","no"
"244","BO1045","R3: 70% CFM + 30% (BH)","Sheep","Lamb Male",25.5825798940805,7.55065363450624,1.457,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,1.457,"T3: 70% CFM + 30% (BH)","no"
"245","BO1046","Basal Diet + Cowpea Residues (Ama)","Sheep",NA,NA,NA,0.36,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"T2 Sheep Ama","no"
"246","BO1046","Basal Diet + Cowpea Residues (Ama)","Sheep",NA,NA,NA,0.36,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"T2 Goat Ama","no"
"247","BO1046","Basal Diet + Cowpea Residues (Ate)","Sheep",NA,NA,NA,0.352,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"T2 Sheep Ate","no"
"248","BO1046","Basal Diet + Cowpea Residues (Ate)","Sheep",NA,NA,NA,0.352,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"T2 Goat Ate","no"
"249","BO1046","Basal Diet + Groundnut Residues (Ama)","Sheep",NA,NA,NA,0.318,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"T3 Sheep Ama","no"
"250","BO1046","Basal Diet + Groundnut Residues (Ama)","Sheep",NA,NA,NA,0.318,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"T3 Goat Ama","no"
"251","BO1046","Basal Diet + Groundnut Residues (Ate)","Sheep",NA,NA,NA,0.332,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"T3 Sheep Ate","no"
"252","BO1046","Basal Diet + Groundnut Residues (Ate)","Sheep",NA,NA,NA,0.332,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"T3 Goat Ate","no"
"253","BO1048","60:40 ratio","Sheep",NA,1.05601330763704,0.464057599968801,0.05719,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"60:40 ratio","no"
"254","BO1048","70;30 ratio","Sheep",NA,0.996171378302569,0.437760486188487,0.05421,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.05421,"70;30 ratio","no"
"255","BO1048","80:20 ratio","Sheep",NA,0.634136182814813,0.278666672969205,0.05018,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"80:20 ratio","no"
"256","BO1048","90;10 ratio","Sheep",NA,0.727009196235111,0.319479063682473,0.04011,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.04011,"90;10 ratio","no"
"257","BO1049","CFM + BH","Sheep","Weaning Lamb",18.7660326348717,5.53876165368854,1.05199,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,1.05199,"CFM + BH","yes"
"258","BO1049","CFM + Cellulase & fibrolytic treated DPL + BH","Sheep","Weaning Lamb",NA,NA,1.11118,"kg","missing_GE_value",0.045,"GE_all",NA,NA,"CFM + Cellulase & fibrolytic treated DPL + BH","no"
"259","BO1049","CFM + Cellulase treated DPL +BH","Sheep","Weaning Lamb",21.4693564280756,6.33664293497111,1.20691,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,1.20691,"CFM + Cellulase treated DPL +BH","no"
"260","BO1049","CFM + Fibrolytic treated DPL + BH","Sheep","Weaning Lamb",19.9567169744984,5.89019005042474,1.12186,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,1.12186,"CFM + Fibrolytic treated DPL + BH","no"
"261","BO1049","CFM + untreated DPL + BH","Sheep","Weaning Lamb",17.9223432526621,5.28974821069138,1.01382,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,1.01382,"CFM + untreated DPL + BH","no"
"262","BO1050","150 sesame","Sheep","Intact Yearling",12.9124811309397,5.67429876113441,0.65412,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.65412,NA,NA
"263","BO1050","200 sesame","Sheep","Intact Yearling",13.3515494886325,5.86724425416907,0.67218,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.67218,NA,NA
"264","BO1050","250 sesame","Sheep","Intact Yearling",13.9410841205479,6.1263110901707,0.69862,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.69862,NA,NA
"265","BO1050","300 sesame","Sheep","Intact Yearling",14.817445001773,6.51142169844311,0.73988,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.73988,NA,NA
"266","BO1051","Citrus pulp treated","Sheep",NA,-1.18743208672,-0.521808655538861,0.74294,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"Citrus pulp treated","no"
"267","BO1051","Grape seeds treated","Sheep",NA,-2.00010680954963,-0.87893283068349,0.95657,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"Grape seeds treated","no"
"268","BO1051","Jojoba meal treated","Sheep",NA,-0.315091672082964,-0.138464812952181,0.80752,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"Jojoba meal treated","no"
"269","BO1051","Olive cake treated","Sheep",NA,-1.64136658797037,-0.721286970508814,0.83632,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"Olive cake treated","no"
"270","BO1051","Sugar beet pulp treated","Sheep",NA,-1.50371012425481,-0.660794808421409,0.84956,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"Sugar beet pulp treated","no"
"271","BO1052","0% untreated WMV","Cattle","Lactating Female",224.664342933334,92.8330020800002,16.7,"kg","amount_from_total_amounts",0.063,"GE_all",NA,NA,"0% untreated WMV","yes"
"272","BO1052","100% treated WMV","Cattle","Lactating Female",199.645580311111,82.4950605436477,16.3,"kg","amount_from_total_amounts",0.063,"GE_all",NA,NA,"100% treated WMV","no"
"273","BO1052","25% treated WMV","Cattle","Lactating Female",219.806889392593,90.8258656169393,16.7,"kg","amount_from_total_amounts",0.063,"GE_all",NA,NA,"25% treated WMV","no"
"274","BO1052","50% treated WMV","Cattle","Lactating Female",210.189593481481,86.8519263631027,16.6,"kg","amount_from_total_amounts",0.063,"GE_all",NA,NA,"50% treated WMV","no"
"275","BO1052","75% treated WMV","Cattle","Lactating Female",204.055795244444,84.3173946387418,16.3,"kg","amount_from_total_amounts",0.063,"GE_all",NA,NA,"75% treated WMV","no"
"276","BO1053","inoculated silage buffalo","Cattle","Postpartum Female",NA,NA,15.99,"kg","missing_GE_value",0.063,"GE_all",NA,NA,"inoculated silage buffalo","no"
"277","BO1053","inoculated silage cattle","Cattle","Postpartum Female",NA,NA,15.68,"kg","missing_GE_value",0.063,"GE_all",NA,NA,"inoculated silage cattle","no"
"278","BO1053","non-inoculated silage buffalo","Cattle","Postpartum Female",NA,NA,15.21,"kg","missing_GE_value",0.063,"GE_all",NA,NA,"non-inoculated silage buffalo","yes"
"279","BO1053","non-inoculated silage cattle","Cattle","Postpartum Female",NA,NA,14.75,"kg","missing_GE_value",0.063,"GE_all",NA,NA,"non-inoculated silage cattle","yes"
"280","BO1054","0 PCK","Cattle",NA,128.184,52.9665962264151,8.4,"kg","amount_from_total_amounts",0.063,"GE_all",NA,NA,"0 PCK","yes"
"281","BO1054","10 PCK","Cattle",NA,136.85,56.5474528301887,8.75,"kg","amount_from_total_amounts",0.063,"GE_all",NA,NA,"10 PCK","no"
"282","BO1054","20 PCK","Cattle",NA,119.7327,49.4744552830189,8.67,"kg","amount_from_total_amounts",0.063,"GE_all",NA,NA,"20 PCK","no"
"283","BO1054","30 PCK","Cattle",NA,141.0728,58.2923456603774,9.02,"kg","amount_from_total_amounts",0.063,"GE_all",NA,NA,"30 PCK","no"
"284","BO1054","40 PCK","Cattle",NA,137.748,56.9185132075472,8.83,"kg","amount_from_total_amounts",0.063,"GE_all",NA,NA,"40 PCK","no"
"285","BO1055","Cassava meal D3","Cattle",NA,123.019494454712,50.8325835577018,6.84,"kg","GE_diet_based",0.063,"GE_diet_from_ingredients",NA,6.84,"Cassava meal D3","no"
"286","BO1055","Cassava meal D3","Cattle",NA,123.019494454712,50.8325835577018,6.84,"kg","GE_diet_based",0.063,"GE_diet_from_ingredients",NA,6.84,"Cassava meal D3","no"
"287","BO1055","Cassava meal D3","Cattle",NA,123.019494454712,50.8325835577018,6.84,"kg","GE_diet_based",0.063,"GE_diet_from_ingredients",NA,6.84,"Cassava meal D3","no"
"288","BO1055","Cassava meal D3","Cattle",NA,123.019494454712,50.8325835577018,6.84,"kg","GE_diet_based",0.063,"GE_diet_from_ingredients",NA,6.84,"Cassava meal D3","no"
"289","BO1055","Cassava meal D3","Cattle",NA,123.019494454712,50.8325835577018,6.84,"kg","GE_diet_based",0.063,"GE_diet_from_ingredients",NA,6.84,"Cassava meal D3","no"
"290","BO1055","Cassava meal D3","Cattle",NA,123.019494454712,50.8325835577018,6.84,"kg","GE_diet_based",0.063,"GE_diet_from_ingredients",NA,6.84,"Cassava meal D3","no"
