B.Code,A.Level.Name,ED.Intake.Item,ED.Intake.Item.Raw,ED.Mean.T,ED.Error,Out.Subind,P.Product,is_entire_diet,is_group,T.Animals,Out.Unit.Animals,Out.Unit.Time,Out.Unit.Amount,Out.WG.Start,Out.WG.Unit
EM1081,Treatment T1,Brewers Grain,Brewers Grain||Fresh,0,0,Feed Intake,NA,FALSE,NA,6,individual,day,kg,18.75,kg
EM1081,Treatment T1,Entire Diet,Entire Diet,0.791,14,Feed Intake,NA,TRUE,NA,6,individual,day,kg,18.75,kg
EM1081,Treatment T1,Natural Pasture Dried,Natural Pasture||Chopping||Drying,0.51,14,Feed Intake,NA,FALSE,NA,6,individual,day,kg,18.75,kg
EM1081,Treatment T1,Wheat Bran,Wheat Bran,0.281,0,Feed Intake,NA,FALSE,NA,6,individual,day,kg,18.75,kg
EM1081,Treatment T2,Brewers Grain,Brewers Grain||Fresh,0.075,0,Feed Intake,NA,FALSE,NA,6,individual,day,kg,18.92,kg
EM1081,Treatment T2,Entire Diet,Entire Diet,0.842,14,Feed Intake,NA,TRUE,NA,6,individual,day,kg,18.92,kg
EM1081,Treatment T2,Natural Pasture Dried,Natural Pasture||Chopping||Drying,0.486,14,Feed Intake,NA,FALSE,NA,6,individual,day,kg,18.92,kg
EM1081,Treatment T2,Wheat Bran,Wheat Bran,0.281,0,Feed Intake,NA,FALSE,NA,6,individual,day,kg,18.92,kg
EM1081,Treatment T3,Brewers Grain,Brewers Grain||Fresh,0.099,0,Feed Intake,NA,FALSE,NA,6,individual,day,kg,19,kg
EM1081,Treatment T3,Entire Diet,Entire Diet,0.852,14,Feed Intake,NA,TRUE,NA,6,individual,day,kg,19,kg
EM1081,Treatment T3,Natural Pasture Dried,Natural Pasture||Chopping||Drying,0.472,14,Feed Intake,NA,FALSE,NA,6,individual,day,kg,19,kg
EM1081,Treatment T3,Wheat Bran,Wheat Bran,0.281,0,Feed Intake,NA,FALSE,NA,6,individual,day,kg,19,kg
EM1081,Treatment T4,Brewers Grain,Brewers Grain||Fresh,0.124,0,Feed Intake,NA,FALSE,NA,6,individual,day,kg,18.67,kg
EM1081,Treatment T4,Entire Diet,Entire Diet,0.861,14,Feed Intake,NA,TRUE,NA,6,individual,day,kg,18.67,kg
EM1081,Treatment T4,Natural Pasture Dried,Natural Pasture||Chopping||Drying,0.455,14,Feed Intake,NA,FALSE,NA,6,individual,day,kg,18.67,kg
EM1081,Treatment T4,Wheat Bran,Wheat Bran,0.281,0,Feed Intake,NA,FALSE,NA,6,individual,day,kg,18.67,kg
EM1082,Treatment T1,Entire Diet,Entire Diet,0.60707,5.36,Feed Intake,NA,TRUE,NA,6,individual,day,kg,19.78,kg
EM1082,Treatment T1,Noug Cake;Wheat Bran;Wheat Middling;Salt,Noug Cake;Wheat Bran;Wheat Middling;Salt,0.2828,2.27,Feed Intake,NA,FALSE,NA,6,individual,day,kg,19.78,kg
EM1082,Treatment T1,Wheat Straw,Wheat Straw||Chopping,0.32427,11.2,Feed Intake,NA,FALSE,NA,6,individual,day,kg,19.78,kg
EM1082,Treatment T2,Entire Diet,Entire Diet,0.6096,5.36,Feed Intake,NA,TRUE,NA,6,individual,day,kg,19.78,kg
EM1082,Treatment T2,Noug Cake;Wheat Bran;Wheat Middling;Salt,Noug Cake;Wheat Bran;Wheat Middling;Salt,0.26430000000000003,2.27,Feed Intake,NA,FALSE,NA,6,individual,day,kg,19.78,kg
EM1082,Treatment T2,Wheat Straw Effective Microbes,Wheat Straw||Chopping||Effective Microbes,0.3394,11.2,Feed Intake,NA,FALSE,NA,6,individual,day,kg,19.78,kg
EM1082,Treatment T3,Entire Diet,Entire Diet,0.61694,5.36,Feed Intake,NA,TRUE,NA,6,individual,day,kg,19.78,kg
EM1082,Treatment T3,Noug Cake;Wheat Bran;Wheat Middling;Salt,Noug Cake;Wheat Bran;Wheat Middling;Salt,0.2702,2.27,Feed Intake,NA,FALSE,NA,6,individual,day,kg,19.78,kg
EM1082,Treatment T3,Wheat Straw Effective Microbes,Wheat Straw||Chopping||Effective Microbes,0.35264,11.2,Feed Intake,NA,FALSE,NA,6,individual,day,kg,19.78,kg
EM1082,Treatment T4,Entire Diet,Entire Diet,0.6466000000000001,5.36,Feed Intake,NA,TRUE,NA,6,individual,day,kg,19.78,kg
EM1082,Treatment T4,Noug Cake;Wheat Bran;Wheat Middling;Salt,Noug Cake;Wheat Bran;Wheat Middling;Salt,0.26639999999999997,2.27,Feed Intake,NA,FALSE,NA,6,individual,day,kg,19.78,kg
EM1082,Treatment T4,Wheat Straw Effective Microbes,Wheat Straw||Chopping||Effective Microbes,0.3782,11.2,Feed Intake,NA,FALSE,NA,6,individual,day,kg,19.78,kg
EM1083,Treatment T1,Entire Diet,Entire Diet,1.73,0.95,Feed Intake,NA,TRUE,NA,4,individual,day,kg,326,kg
EM1083,Treatment T2,Entire Diet,Entire Diet,11.47,0.95,Feed Intake,NA,TRUE,NA,4,individual,day,kg,340,kg
EM1083,Treatment T3,Entire Diet,Entire Diet,9.53,0.95,Feed Intake,NA,TRUE,NA,4,individual,day,kg,318.25,kg
EM1084,Diet A,Trifolium alexandrinum Dried,Berseem Clover||Drying,2.85,NA,Feed Intake,NA,FALSE,NA,6,individual,day,kg,380,kg
EM1084,Diet A,Cotton Seed Cake;Soybean||Grinding;Distillers Grains||Drying;Maize Yellow;Wheat Bran;Rice Bran;Molasses;Limestone;Salt,Cotton Seed Cake;Soybean||Grinding;Distillers Grains||Drying;Maize Yellow;Wheat Bran;Rice Bran;Molasses;Limestone;Salt,6.84,NA,Feed Intake,NA,FALSE,NA,6,individual,day,kg,380,kg
EM1084,Diet A,Entire Diet,Entire Diet,11.4,NA,Feed Intake,NA,TRUE,NA,6,individual,day,kg,380,kg
EM1084,Diet A,Rice Straw,Rice Straw,1.71,NA,Feed Intake,NA,FALSE,NA,6,individual,day,kg,380,kg
EM1084,Diet B,Trifolium alexandrinum Dried,Berseem Clover||Drying,2.88,NA,Feed Intake,NA,FALSE,NA,6,individual,day,kg,385,kg
EM1084,Diet B,Cotton Seed Cake;Maize Yellow;Wheat Bran;Rice Bran;Molasses;Protected Fat;Limestone;Salt,Cotton Seed Cake;Maize Yellow;Wheat Bran;Rice Bran;Molasses;Protected Fat;Limestone;Salt,6.93,NA,Feed Intake,NA,FALSE,NA,6,individual,day,kg,385,kg
EM1084,Diet B,Entire Diet,Entire Diet,11.54,NA,Feed Intake,NA,TRUE,NA,6,individual,day,kg,385,kg
EM1084,Diet B,Rice Straw,Rice Straw,1.732,NA,Feed Intake,NA,FALSE,NA,6,individual,day,kg,385,kg
EM1084,Diet C,Trifolium alexandrinum Dried,Berseem Clover||Drying,2.88,NA,Feed Intake,NA,FALSE,NA,6,individual,day,kg,382,kg
EM1084,Diet C,Entire Diet,Entire Diet,11.52,NA,Feed Intake,NA,TRUE,NA,6,individual,day,kg,382,kg
EM1084,Diet C,Rice Straw,Rice Straw,1.728,NA,Feed Intake,NA,FALSE,NA,6,individual,day,kg,382,kg
EM1084,Diet C,Soybean||Grinding;Maize Yellow;Wheat Bran;Rice Bran;Molasses;Limestone;Salt,Soybean||Grinding;Maize Yellow;Wheat Bran;Rice Bran;Molasses;Limestone;Salt,6.912,NA,Feed Intake,NA,FALSE,NA,6,individual,day,kg,382,kg
EM1084,Diet D,Trifolium alexandrinum Dried,Berseem Clover||Drying,2.868,NA,Feed Intake,NA,FALSE,NA,6,individual,day,kg,384,kg
EM1084,Diet D,Distillers Grains||Drying;Maize Yellow;Wheat Bran;Rice Bran;Molasses;Limestone;Salt,Distillers Grains||Drying;Maize Yellow;Wheat Bran;Rice Bran;Molasses;Limestone;Salt,6.882,NA,Feed Intake,NA,FALSE,NA,6,individual,day,kg,384,kg
EM1084,Diet D,Entire Diet,Entire Diet,11.471,NA,Feed Intake,NA,TRUE,NA,6,individual,day,kg,384,kg
EM1084,Diet D,Rice Straw,Rice Straw,1.721,NA,Feed Intake,NA,FALSE,NA,6,individual,day,kg,384,kg
EM1085,Control,Entire Diet,Entire Diet,1.139,5.7,Feed Intake,NA,TRUE,NA,9,individual,day,kg,35,kg
EM1085,Mconc,Entire Diet,Entire Diet,1.143,5.7,Feed Intake,NA,TRUE,NA,9,individual,day,kg,35,kg
EM1085,Mhay,Entire Diet,Entire Diet,1.085,5.7,Feed Intake,NA,TRUE,NA,9,individual,day,kg,35,kg
EM1086,Dried,Cassava Peel||Wilting||Drying;Cotton Seed||Decorticated||Drying,Cassava Peel||Wilting||Drying;Cotton Seed||Decorticated||Drying,0.18,0.04,Feed Intake,NA,FALSE,NA,5,individual,day,kg,12.6,kg
EM1086,Ensiled,Cassava Peel||Ensilation||Wilting||Drying;Cotton Seed||Decorticated||Drying,Cassava Peel||Ensilation||Wilting||Drying;Cotton Seed||Decorticated||Drying,0.23,0.04,Feed Intake,NA,FALSE,NA,5,individual,day,kg,11.9,kg
EM1087,Eragrostis teff hay,Entire Diet,Entire Diet,1.716,35.49,Feed Intake,NA,TRUE,NA,9,individual,day,kg,43.03,kg
EM1087,Lucerne Hay,Entire Diet,Entire Diet,1.604,35.49,Feed Intake,NA,TRUE,NA,9,individual,day,kg,43.03,kg
EM1087,Maize S,Entire Diet,Entire Diet,1.694,35.49,Feed Intake,NA,TRUE,NA,9,individual,day,kg,43.03,kg
EM1087,Soybean Hulls,Entire Diet,Entire Diet,1.436,35.49,Feed Intake,NA,TRUE,NA,9,individual,day,kg,43.03,kg
EM1089,Ration R1,Entire Diet,Entire Diet,0.5662,9.77,Feed Intake,NA,TRUE,NA,3,individual,day,kg,17.5,kg
EM1089,Ration R2,Entire Diet,Entire Diet,0.57039,9.77,Feed Intake,NA,TRUE,NA,3,individual,day,kg,17.5,kg
EM1089,Ration R3,Entire Diet,Entire Diet,0.60377,9.77,Feed Intake,NA,TRUE,NA,3,individual,day,kg,17.5,kg
EM1090,Treatment T1,Entire Diet,Entire Diet,0.70233,15.81,Feed Intake,NA,TRUE,NA,5,individual,day,kg,15.76,kg
EM1090,Treatment T1,Noug Seed Cake,Noug Cake,0.24,0,Feed Intake,NA,FALSE,NA,5,individual,day,kg,15.76,kg
EM1090,Treatment T1,Rice Bran,Rice Bran,0.1,NA,Feed Intake,NA,FALSE,NA,5,individual,day,kg,15.76,kg
EM1090,Treatment T1,Wheat Straw,Wheat Straw||Chopping,0.36233,15.81,Feed Intake,NA,FALSE,NA,5,individual,day,kg,15.76,kg
EM1090,Treatment T2,Entire Diet,Entire Diet,0.70853,15.81,Feed Intake,NA,TRUE,NA,5,individual,day,kg,15.74,kg
EM1090,Treatment T2,Noug Cake;Lentil screening,Noug Cake;Lentil screening,0.255,0,Feed Intake,NA,FALSE,NA,5,individual,day,kg,15.74,kg
EM1090,Treatment T2,Rice Bran,Rice Bran,0.1,NA,Feed Intake,NA,FALSE,NA,5,individual,day,kg,15.74,kg
EM1090,Treatment T2,Wheat Straw,Wheat Straw||Chopping,0.35352999999999996,15.81,Feed Intake,NA,FALSE,NA,5,individual,day,kg,15.74,kg
EM1090,Treatment T3,Entire Diet,Entire Diet,0.7163200000000001,15.81,Feed Intake,NA,TRUE,NA,5,individual,day,kg,15.64,kg
EM1090,Treatment T3,Noug Cake;Lentil screening,Noug Cake;Lentil screening,0.269,0,Feed Intake,NA,FALSE,NA,5,individual,day,kg,15.64,kg
EM1090,Treatment T3,Rice Bran,Rice Bran,0.1,NA,Feed Intake,NA,FALSE,NA,5,individual,day,kg,15.64,kg
EM1090,Treatment T3,Wheat Straw,Wheat Straw||Chopping,0.34032,15.81,Feed Intake,NA,FALSE,NA,5,individual,day,kg,15.64,kg
EM1090,Treatment T4,Entire Diet,Entire Diet,0.72249,15.81,Feed Intake,NA,TRUE,NA,5,individual,day,kg,15.68,kg
EM1090,Treatment T4,Noug Cake;Lentil screening,Noug Cake;Lentil screening,0.283,0,Feed Intake,NA,FALSE,NA,5,individual,day,kg,15.68,kg
EM1090,Treatment T4,Rice Bran,Rice Bran,0.1,NA,Feed Intake,NA,FALSE,NA,5,individual,day,kg,15.68,kg
EM1090,Treatment T4,Wheat Straw,Wheat Straw||Chopping,0.33949,15.81,Feed Intake,NA,FALSE,NA,5,individual,day,kg,15.68,kg
EM1090,Treatment T5,Entire Diet,Entire Diet,0.73038,15.81,Feed Intake,NA,TRUE,NA,5,individual,day,kg,15.6,kg
EM1090,Treatment T5,Lentil Screening,Lentil screening,0.297,0,Feed Intake,NA,FALSE,NA,5,individual,day,kg,15.6,kg
EM1090,Treatment T5,Rice Bran,Rice Bran,0.1,NA,Feed Intake,NA,FALSE,NA,5,individual,day,kg,15.6,kg
EM1090,Treatment T5,Wheat Straw,Wheat Straw||Chopping,0.33338,15.81,Feed Intake,NA,FALSE,NA,5,individual,day,kg,15.6,kg
EM1091,Treatment T1,Entire Diet,Entire Diet,1.211,NA,Feed Intake,NA,TRUE,NA,5,individual,day,kg,22.06,kg
EM1091,Treatment T1,Soybean Straw Dried,Soybean Straw||Drying,0.353,NA,Feed Intake,NA,FALSE,NA,5,individual,day,kg,22.06,kg
EM1091,Treatment T1,Wheat Bran;Maize Yellow;Soybean||Grinding;Limestone;Salt;Minerals and Vitamins Mix,Wheat Bran;Maize Yellow;Soybean||Grinding;Limestone;Salt;Minerals and Vitamins Mix,0.858,NA,Feed Intake,NA,FALSE,NA,5,individual,day,kg,22.06,kg
EM1091,Treatment T2,Entire Diet,Entire Diet,1.336,NA,Feed Intake,NA,TRUE,NA,5,individual,day,kg,20.7,kg
EM1091,Treatment T2,Soybean Straw Dried Molasses Treated Urea Treated,Soybean Straw||Urea Treatment||Molasses Treatment||Drying,0.416,NA,Feed Intake,NA,FALSE,NA,5,individual,day,kg,20.7,kg
EM1091,Treatment T2,Wheat Bran;Maize Yellow;Soybean||Grinding;Limestone;Salt;Minerals and Vitamins Mix,Wheat Bran;Maize Yellow;Soybean||Grinding;Limestone;Salt;Minerals and Vitamins Mix,0.92,NA,Feed Intake,NA,FALSE,NA,5,individual,day,kg,20.7,kg
EM1091,Treatment T3,Entire Diet,Entire Diet,1.36,NA,Feed Intake,NA,TRUE,NA,5,individual,day,kg,22.8,kg
EM1091,Treatment T3,Soybean Straw Baker's yeast Treament Dried Molasses Treated Urea Treated,Soybean Straw||Urea Treatment||Molasses Treatment||Baker's yeast Treament||Drying,0.42,NA,Feed Intake,NA,FALSE,NA,5,individual,day,kg,22.8,kg
EM1091,Treatment T3,Wheat Bran;Maize Yellow;Soybean||Grinding;Limestone;Salt;Minerals and Vitamins Mix,Wheat Bran;Maize Yellow;Soybean||Grinding;Limestone;Salt;Minerals and Vitamins Mix,0.94,NA,Feed Intake,NA,FALSE,NA,5,individual,day,kg,22.8,kg
EM1091,Treatment T4,Entire Diet,Entire Diet,1.375,NA,Feed Intake,NA,TRUE,NA,5,individual,day,kg,23.6,kg
EM1091,Treatment T4,Soybean Straw||Urea Treatment||Molasses Treatment||Baker's yeast Treament||Drying;Soybean Oil,Soybean Straw||Urea Treatment||Molasses Treatment||Baker's yeast Treament||Drying;Soybean Oil,0.45,NA,Feed Intake,NA,FALSE,NA,5,individual,day,kg,23.6,kg
EM1091,Treatment T4,Wheat Bran;Maize Yellow;Soybean||Grinding;Limestone;Salt;Minerals and Vitamins Mix,Wheat Bran;Maize Yellow;Soybean||Grinding;Limestone;Salt;Minerals and Vitamins Mix,0.925,NA,Feed Intake,NA,FALSE,NA,5,individual,day,kg,23.6,kg
EM1092,MCFJM,Entire Diet,Entire Diet,0.04058,0.55,Feed Intake,NA,TRUE,NA,7,individual,day,kg,0.633,kg
EM1092,PWFJM,Entire Diet,Entire Diet,0.037700000000000004,0.55,Feed Intake,NA,TRUE,NA,7,individual,day,kg,0.645,kg
EM1092,RDFFJM,Entire Diet,Entire Diet,0.04088,0.55,Feed Intake,NA,TRUE,NA,7,individual,day,kg,0.673,kg
EM1092,RJFM,Entire Diet,Entire Diet,0.038689999999999995,0.55,Feed Intake,NA,TRUE,NA,7,individual,day,kg,0.647,kg
EM1092,Treatment C,Entire Diet,Entire Diet,0.04982,0.55,Feed Intake,NA,TRUE,NA,7,individual,day,kg,0.613,kg
EM1095,Treatment T1,Entire Diet,Entire Diet,5.045,42.552,Feed Intake,NA,TRUE,NA,4,individual,NA,kg,8.05,kg
EM1095,Treatment T2,Entire Diet,Entire Diet,4.765,42.552,Feed Intake,NA,TRUE,NA,4,individual,NA,kg,8.05,kg
EM1095,Treatment T3,Entire Diet,Entire Diet,6.645,42.552,Feed Intake,NA,TRUE,NA,4,individual,NA,kg,8.05,kg
EM1095,Treatment T4,Entire Diet,Entire Diet,6.9125,42.552,Feed Intake,NA,TRUE,NA,4,individual,NA,kg,8.05,kg
EM1095,Treatment T5,Entire Diet,Entire Diet,8.675,42.552,Feed Intake,NA,TRUE,NA,4,individual,NA,kg,8.05,kg
EM1095,Treatment T6,Entire Diet,Entire Diet,8.9125,42.552,Feed Intake,NA,TRUE,NA,4,individual,NA,kg,8.05,kg
EM1096,RCNS A,Entire Diet,Entire Diet,0.45637,NA,Feed Intake,NA,TRUE,NA,5,individual,day,kg,6.67,kg
EM1096,RCNS B,Entire Diet,Entire Diet,0.40216,NA,Feed Intake,NA,TRUE,NA,5,individual,day,kg,6.9,kg
EM1096,RCNS C,Entire Diet,Entire Diet,0.29457,NA,Feed Intake,NA,TRUE,NA,5,individual,day,kg,6.52,kg
EM1096,RCNS D,Entire Diet,Entire Diet,0.20768999999999999,NA,Feed Intake,NA,TRUE,NA,5,individual,day,kg,6.86,kg
EM1097,Treatment T1,Bambara nut offal;Fish offal||Grinding;Rice Offal;Wood Ash;Salt;Bone||Grinding;Maize Offal,Bambara nut offal;Fish offal||Grinding;Rice Offal;Wood Ash;Salt;Bone||Grinding;Maize Offal,0.09412999999999999,8.23,Feed Intake,NA,FALSE,NA,4,individual,day,kg,6.33,kg
EM1097,Treatment T1,Bamboo Leaves Wilted,Bamboo Leaves||Wilting,0.10282,3.57,Feed Intake,NA,FALSE,NA,4,individual,day,kg,6.33,kg
EM1097,Treatment T1,Entire Diet,Entire Diet,0.19695,5.59,Feed Intake,NA,TRUE,NA,4,individual,day,kg,6.33,kg
EM1097,Treatment T2,Bambara nut offal;Fish offal||Grinding;Rice Offal;Wood Ash;Salt;Bone||Grinding;Maize Offal;Cashew Shell||Grinding,Bambara nut offal;Fish offal||Grinding;Rice Offal;Wood Ash;Salt;Bone||Grinding;Maize Offal;Cashew Shell||Grinding,0.0858,8.23,Feed Intake,NA,FALSE,NA,4,individual,day,kg,6.26,kg
EM1097,Treatment T2,Bamboo Leaves Wilted,Bamboo Leaves||Wilting,0.10481,3.57,Feed Intake,NA,FALSE,NA,4,individual,day,kg,6.26,kg
EM1097,Treatment T2,Entire Diet,Entire Diet,0.19066999999999998,5.59,Feed Intake,NA,TRUE,NA,4,individual,day,kg,6.26,kg
EM1097,Treatment T3,Bambara nut offal;Fish offal||Grinding;Rice Offal;Wood Ash;Salt;Bone||Grinding;Maize Offal;Cashew Shell||Grinding,Bambara nut offal;Fish offal||Grinding;Rice Offal;Wood Ash;Salt;Bone||Grinding;Maize Offal;Cashew Shell||Grinding,0.05897,8.23,Feed Intake,NA,FALSE,NA,4,individual,day,kg,6.16,kg
EM1097,Treatment T3,Bamboo Leaves Wilted,Bamboo Leaves||Wilting,0.10967,3.57,Feed Intake,NA,FALSE,NA,4,individual,day,kg,6.16,kg
EM1097,Treatment T3,Entire Diet,Entire Diet,0.16863999999999998,5.59,Feed Intake,NA,TRUE,NA,4,individual,day,kg,6.16,kg
EM1097,Treatment T4,Bambara nut offal;Fish offal||Grinding;Rice Offal;Wood Ash;Salt;Bone||Grinding;Maize Offal;Cashew Shell||Grinding,Bambara nut offal;Fish offal||Grinding;Rice Offal;Wood Ash;Salt;Bone||Grinding;Maize Offal;Cashew Shell||Grinding,0.0248,8.23,Feed Intake,NA,FALSE,NA,4,individual,day,kg,6.3,kg
EM1097,Treatment T4,Bamboo Leaves Wilted,Bamboo Leaves||Wilting,0.10991,3.57,Feed Intake,NA,FALSE,NA,4,individual,day,kg,6.3,kg
EM1097,Treatment T4,Entire Diet,Entire Diet,0.13471,5.59,Feed Intake,NA,TRUE,NA,4,individual,day,kg,6.3,kg
EM1098,Treatment T1,Entire Diet,Entire Diet,2.87166666666667,NA,Feed Intake,NA,TRUE,NA,6,individual,day,kg,89.17,kg
EM1098,Treatment T2,Entire Diet,Entire Diet,2.64666666666667,NA,Feed Intake,NA,TRUE,NA,6,individual,day,kg,83.67,kg
EM1098,Treatment T3,Entire Diet,Entire Diet,2.71333333333333,NA,Feed Intake,NA,TRUE,NA,6,individual,day,kg,86.83,kg
EM1099,Treatment T1,Entire Diet,Entire Diet,0.43619,7.53,Feed Intake,NA,TRUE,NA,3,individual,day,kg,13.01,kg
EM1099,Treatment T2,Entire Diet,Entire Diet,0.5077200000000001,7.53,Feed Intake,NA,TRUE,NA,3,individual,day,kg,13.3,kg
EM1099,Treatment T3,Entire Diet,Entire Diet,0.59923,7.53,Feed Intake,NA,TRUE,NA,3,individual,day,kg,13.45,kg
EM1099,Treatment T4,Entire Diet,Entire Diet,0.62536,7.53,Feed Intake,NA,TRUE,NA,3,individual,day,kg,13.81,kg
EM1100,Control PKC,Entire Diet,Entire Diet,0.54414,17.89,Feed Intake,NA,TRUE,NA,4,individual,day,kg,7.5875,kg
EM1100,Control PKC,Gmelina arborea Leaves,Gmelina arborea Leaves,0.44432,6.73,Feed Intake,NA,FALSE,NA,4,individual,day,kg,7.5875,kg
EM1100,Control PKC,Palm Kernel Cake,Palm Kernel Cake,0.09981999999999999,14.35,Feed Intake,NA,FALSE,NA,4,individual,day,kg,7.5875,kg
EM1100,PFBSM,Entire Diet,Entire Diet,0.57043,17.89,Feed Intake,NA,TRUE,NA,4,individual,day,kg,7.76,kg
EM1100,PFBSM,Gmelina arborea Leaves,Gmelina arborea Leaves,0.43932,6.73,Feed Intake,NA,FALSE,NA,4,individual,day,kg,7.76,kg
EM1100,PFBSM,Palm Kernel Cake;Adansonia digitata Seed Cake||Milling||Fermentation||Drying||palm wine fermented,Palm Kernel Cake;Adansonia digitata Seed Cake||Milling||Fermentation||Drying||palm wine fermented,0.13111,14.35,Feed Intake,NA,FALSE,NA,4,individual,day,kg,7.76,kg
EM1100,WFBSM,Entire Diet,Entire Diet,0.62658,17.89,Feed Intake,NA,TRUE,NA,4,individual,day,kg,7.5725,kg
EM1100,WFBSM,Gmelina arborea Leaves,Gmelina arborea Leaves,0.44822,6.73,Feed Intake,NA,FALSE,NA,4,individual,day,kg,7.5725,kg
EM1100,WFBSM,Palm Kernel Cake;Adansonia digitata Seed Cake||Milling||Fermentation||Drying||water fermented,Palm Kernel Cake;Adansonia digitata Seed Cake||Milling||Fermentation||Drying||water fermented,0.17836000000000002,14.35,Feed Intake,NA,FALSE,NA,4,individual,day,kg,7.5725,kg
EM1101,DSBP 1,Entire Diet,Entire Diet,20.43,0.12,Feed Intake,NA,TRUE,NA,10,individual,day,kg,642,kg
EM1101,DSBP 2,Entire Diet,Entire Diet,20.39,0.12,Feed Intake,NA,TRUE,NA,10,individual,day,kg,642,kg
EM1101,YCG,Entire Diet,Entire Diet,20.47,0.12,Feed Intake,NA,TRUE,NA,10,individual,day,kg,642,kg
EM1102,Treatment Control,Entire Diet,Entire Diet,2.10284,40.18,Feed Intake,NA,TRUE,NA,6,individual,day,kg,27.33,kg
EM1102,Treatment Control,Sorghum;Maize Grain;Wheat Bran;Cotton Seed Cake||Grinding;Limestone;Salt;Minerals and Vitamins Premix,Sorghum;Maize Grain;Wheat Bran;Cotton Seed Cake||Grinding;Limestone;Salt;Minerals and Vitamins Premix,1.35885,0,Feed Intake,NA,FALSE,NA,6,individual,day,kg,27.33,kg
EM1102,Treatment Control,Wheat Straw,Wheat Straw,0.74399,40.18,Feed Intake,NA,FALSE,NA,6,individual,day,kg,27.33,kg
EM1102,Treatment T1,Entire Diet,Entire Diet,2.0112,55.5,Feed Intake,NA,TRUE,NA,6,individual,day,kg,27.66,kg
EM1102,Treatment T1,Sorghum;Maize Grain;Wheat Bran;Cotton Seed Cake||Grinding;Limestone;Salt;Minerals and Vitamins Premix;Black Cumin Seed||Grinding,Sorghum;Maize Grain;Wheat Bran;Cotton Seed Cake||Grinding;Limestone;Salt;Minerals and Vitamins Premix;Black Cumin Seed||Grinding,1.29759,51.83,Feed Intake,NA,FALSE,NA,6,individual,day,kg,27.66,kg
EM1102,Treatment T1,Wheat Straw,Wheat Straw,0.71361,64.38,Feed Intake,NA,FALSE,NA,6,individual,day,kg,27.66,kg
EM1102,Treatment T2,Entire Diet,Entire Diet,2.1752,36.39,Feed Intake,NA,TRUE,NA,6,individual,day,kg,27.33,kg
EM1102,Treatment T2,Sorghum;Maize Grain;Wheat Bran;Cotton Seed Cake||Grinding;Limestone;Salt;Minerals and Vitamins Premix;Black Cumin Seed||Grinding,Sorghum;Maize Grain;Wheat Bran;Cotton Seed Cake||Grinding;Limestone;Salt;Minerals and Vitamins Premix;Black Cumin Seed||Grinding,1.29702,39.9,Feed Intake,NA,FALSE,NA,6,individual,day,kg,27.33,kg
EM1102,Treatment T2,Wheat Straw,Wheat Straw,0.8905,10.22,Feed Intake,NA,FALSE,NA,6,individual,day,kg,27.33,kg
EM1103,Ration R1,Concentrate,Concentrate,0.62825,0,Feed Intake,NA,FALSE,NA,10,individual,day,kg,22.75,kg
EM1103,Ration R1,Entire Diet,Entire Diet,1.09002,41.07,Feed Intake,NA,TRUE,NA,10,individual,day,kg,22.75,kg
EM1103,Ration R1,Maize Ensiled,Maize||Chopping||Ensilation,0.46176999999999996,34.25,Feed Intake,NA,FALSE,NA,10,individual,day,kg,22.75,kg
EM1103,Ration R2,Concentrate,Concentrate,0.62825,0,Feed Intake,NA,FALSE,NA,10,individual,day,kg,22.92,kg
EM1103,Ration R2,Entire Diet,Entire Diet,0.99664,41.07,Feed Intake,NA,TRUE,NA,10,individual,day,kg,22.92,kg
EM1103,Ration R2,Maize||Chopping||Ensilation;Onion veins||Chopping||Ensilation;lemon pulp||Ensilation,Maize||Chopping||Ensilation;Onion veins||Chopping||Ensilation;lemon pulp||Ensilation,0.36738,34.25,Feed Intake,NA,FALSE,NA,10,individual,day,kg,22.92,kg
EM1103,Ration R3,Concentrate,Concentrate,0.62825,0,Feed Intake,NA,FALSE,NA,10,individual,day,kg,23.07,kg
EM1103,Ration R3,Entire Diet,Entire Diet,0.9424199999999999,41.07,Feed Intake,NA,TRUE,NA,10,individual,day,kg,23.07,kg
EM1103,Ration R3,Onion veins||Chopping||Ensilation;lemon pulp||Ensilation,Onion veins||Chopping||Ensilation;lemon pulp||Ensilation,0.31417,34.25,Feed Intake,NA,FALSE,NA,10,individual,day,kg,23.07,kg
EM1104,CR50,Entire Diet,Entire Diet,1.177,NA,Feed Intake,NA,TRUE,NA,5,individual,day,kg,24,kg
EM1104,Control,Entire Diet,Entire Diet,1.14,NA,Feed Intake,NA,TRUE,NA,5,individual,day,kg,24,kg
EM1104,SB50,Entire Diet,Entire Diet,1.176,NA,Feed Intake,NA,TRUE,NA,5,individual,day,kg,24,kg
EM1105,1 C,Digitaria smutsii Dried,Digitaria smutsii||Drying,0.71256,57.71,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,31.13,kg
EM1105,1 C,Entire Diet,Entire Diet,0.9834299999999999,76.23,Feed Intake,NA,TRUE,NA,NA,individual,day,kg,31.13,kg
EM1105,1 C,Maize||Grinding;Maize Offal;Palm Oil;Cotton Seed Cake;Urea;Bone||Grinding;Salt,Maize||Grinding;Maize Offal;Palm Oil;Cotton Seed Cake;Urea;Bone||Grinding;Salt,0.27087,27.89,Feed Intake,NA,FALSE,NA,NA,individual,day,kg,31.13,kg
