"","B.Code","A.Level.Name","D.Item","D.Type","D.Amount","D.Unit.Amount","D.Unit.Time","D.Unit.Animals","DC.Is.Dry","D.Ad.lib","D.Item.Group","D.Item.AOM","AOM.Scientific.Name","Source","Units","T.Animals","D.Unit.Standard","Out.WG.Start","Out.WG.Unit","intake_source","ignore_for_balance","T.Name","T.Control"
"5320","HK0107","16% Palm Oil","Maize","Crop Product",0.1686177,"kg",NA,"individual","Yes",NA,"Concentrate Mix 5","AOM_000648","Zea mays","livestock","%;NA;individual",5,"% NA individual",28.9,"kg","diet_intake",FALSE,"16% Palm Oil","no"
"5321","HK0107","16% Palm Oil","Palm Oil","Crop Product",0.12336,"kg",NA,"individual","Yes",NA,"Concentrate Mix 5","AOM_000671","Arecaceae","livestock","%;NA;individual",5,"% NA individual",28.9,"kg","diet_intake",FALSE,"16% Palm Oil","no"
"5322","HK0107","16% Palm Oil","Digitaria smutsii","Herbaceous Fodders",0.376,"kg","day","individual","Yes",NA,"Base","AOM_001391","Digitaria smutsii","livestock","% Body Mass;day;individual",5,"% Body Mass day individual",28.9,"kg","ingredient_intake",FALSE,"16% Palm Oil","no"
"5323","HK0107","16% Palm Oil","Cotton Seed Cake","Crop Byproduct",0.2976831,"kg",NA,"individual","Yes",NA,"Concentrate Mix 5","AOM_000620","Gossypium","livestock","%;NA;individual",5,"% NA individual",28.9,"kg","diet_intake",FALSE,"16% Palm Oil","no"
"5324","HK0107","16% Palm Oil","Bone Ground","Other Feed",0.019275,"kg",NA,"individual","Yes",NA,"Concentrate Mix 5","AOM_000539",NA,"livestock","%;NA;individual",5,"% NA individual",28.9,"kg","diet_intake",FALSE,"16% Palm Oil","no"
"5325","HK0107","16% Palm Oil","Salt","Non-ERA Feed",0.011565,"kg",NA,"individual","Yes",NA,"Concentrate Mix 5","AOM_000772",NA,"livestock","%;NA;individual",5,"% NA individual",28.9,"kg","diet_intake",TRUE,"16% Palm Oil","no"
"5326","HK0107","16% Palm Oil","Urea","Non-ERA Feed",0.0044718,"kg",NA,"individual","Yes",NA,"Concentrate Mix 5","AOM_001749",NA,"livestock","%;NA;individual",5,"% NA individual",28.9,"kg","diet_intake",FALSE,"16% Palm Oil","no"
"5327","HK0107","4% Palm Oil","Digitaria smutsii","Herbaceous Fodders",0.503,"kg","day","individual","Yes",NA,"Base","AOM_001391","Digitaria smutsii","livestock","% Body Mass;day;individual",5,"% Body Mass day individual",29.4,"kg","ingredient_intake",FALSE,"4% Palm Oil","no"
"5328","HK0107","4% Palm Oil","Cotton Seed Cake","Crop Byproduct",0.3556544,"kg",NA,"individual","Yes",NA,"Concentrate Mix 2","AOM_000620","Gossypium","livestock","%;NA;individual",5,"% NA individual",29.4,"kg","diet_intake",FALSE,"4% Palm Oil","no"
"5329","HK0107","4% Palm Oil","Salt","Non-ERA Feed",0.013665,"kg",NA,"individual","Yes",NA,"Concentrate Mix 2","AOM_000772",NA,"livestock","%;NA;individual",5,"% NA individual",29.4,"kg","diet_intake",TRUE,"4% Palm Oil","no"
"5330","HK0107","4% Palm Oil","Maize","Crop Product",0.3085557,"kg",NA,"individual","Yes",NA,"Concentrate Mix 2","AOM_000648","Zea mays","livestock","%;NA;individual",5,"% NA individual",29.4,"kg","diet_intake",FALSE,"4% Palm Oil","no"
"5331","HK0107","4% Palm Oil","Palm Oil","Crop Product",0.03644,"kg",NA,"individual","Yes",NA,"Concentrate Mix 2","AOM_000671","Arecaceae","livestock","%;NA;individual",5,"% NA individual",29.4,"kg","diet_intake",FALSE,"4% Palm Oil","no"
"5332","HK0107","4% Palm Oil","Maize Offal","Crop Byproduct",0.1725434,"kg",NA,"individual","Yes",NA,"Concentrate Mix 2","AOM_000571","Zea mays","livestock","%;NA;individual",5,"% NA individual",29.4,"kg","diet_intake",FALSE,"4% Palm Oil","no"
"5333","HK0107","4% Palm Oil","Bone Ground","Other Feed",0.022775,"kg",NA,"individual","Yes",NA,"Concentrate Mix 2","AOM_000539",NA,"livestock","%;NA;individual",5,"% NA individual",29.4,"kg","diet_intake",FALSE,"4% Palm Oil","no"
"5334","HK0107","4% Palm Oil","Urea","Non-ERA Feed",0.0013665,"kg",NA,"individual","Yes",NA,"Concentrate Mix 2","AOM_001749",NA,"livestock","%;NA;individual",5,"% NA individual",29.4,"kg","diet_intake",FALSE,"4% Palm Oil","no"
"5335","HK0107","8% Palm Oil","Palm Oil","Crop Product",0.06904,"kg",NA,"individual","Yes",NA,"Concentrate Mix 3","AOM_000671","Arecaceae","livestock","%;NA;individual",5,"% NA individual",27.6,"kg","diet_intake",FALSE,"8% Palm Oil","no"
"5336","HK0107","8% Palm Oil","Maize","Crop Product",0.2577781,"kg",NA,"individual","Yes",NA,"Concentrate Mix 3","AOM_000648","Zea mays","livestock","%;NA;individual",5,"% NA individual",27.6,"kg","diet_intake",FALSE,"8% Palm Oil","no"
"5337","HK0107","8% Palm Oil","Urea","Non-ERA Feed",0.0025027,"kg",NA,"individual","Yes",NA,"Concentrate Mix 3","AOM_001749",NA,"livestock","%;NA;individual",5,"% NA individual",27.6,"kg","diet_intake",FALSE,"8% Palm Oil","no"
"5338","HK0107","8% Palm Oil","Salt","Non-ERA Feed",0.012945,"kg",NA,"individual","Yes",NA,"Concentrate Mix 3","AOM_000772",NA,"livestock","%;NA;individual",5,"% NA individual",27.6,"kg","diet_intake",TRUE,"8% Palm Oil","no"
"5339","HK0107","8% Palm Oil","Maize Offal","Crop Byproduct",0.1634522,"kg",NA,"individual","Yes",NA,"Concentrate Mix 3","AOM_000571","Zea mays","livestock","%;NA;individual",5,"% NA individual",27.6,"kg","diet_intake",FALSE,"8% Palm Oil","no"
"5340","HK0107","8% Palm Oil","Digitaria smutsii","Herbaceous Fodders",0.462,"kg","day","individual","Yes",NA,"Base","AOM_001391","Digitaria smutsii","livestock","% Body Mass;day;individual",5,"% Body Mass day individual",27.6,"kg","ingredient_intake",FALSE,"8% Palm Oil","no"
"5341","HK0107","8% Palm Oil","Cotton Seed Cake","Crop Byproduct",0.335707,"kg",NA,"individual","Yes",NA,"Concentrate Mix 3","AOM_000620","Gossypium","livestock","%;NA;individual",5,"% NA individual",27.6,"kg","diet_intake",FALSE,"8% Palm Oil","no"
"5342","HK0107","8% Palm Oil","Bone Ground","Other Feed",0.021575,"kg",NA,"individual","Yes",NA,"Concentrate Mix 3","AOM_000539",NA,"livestock","%;NA;individual",5,"% NA individual",27.6,"kg","diet_intake",FALSE,"8% Palm Oil","no"
"5343","HK0108","0% Leucaena Diet","Cassava Peel Dried","Crop Byproduct",0.13789,"kg",NA,"individual","Yes",NA,NA,"AOM_001627","Manihot esculenta","livestock","% Diet;NA;individual",5,"% Diet NA individual",5.56,"kg","diet_intake",FALSE,"T1 0% Leucaena Diet","yes"
"5344","HK0108","15% Leucaena Diet","Cassava Peel Dried","Crop Byproduct",0.1529065,"kg",NA,"individual","Yes",NA,NA,"AOM_001627","Manihot esculenta","livestock","% Diet;NA;individual",5,"% Diet NA individual",6.97,"kg","diet_intake",FALSE,"T2 15% Leucaena Diet","no"
"5345","HK0108","15% Leucaena Diet","Leucaena leucocephala Leaves Dried","Agroforestry Fodders",0.0269835,"kg",NA,"individual","Yes",NA,NA,"AOM_001710","Leucaena leucocephala","livestock","% Diet;NA;individual",5,"% Diet NA individual",6.97,"kg","diet_intake",FALSE,"T2 15% Leucaena Diet","no"
"5346","HK0108","30% Leucaena Diet","Leucaena leucocephala Leaves Dried","Agroforestry Fodders",0.041283,"kg",NA,"individual","Yes",NA,NA,"AOM_001710","Leucaena leucocephala","livestock","% Diet;NA;individual",5,"% Diet NA individual",6.02,"kg","diet_intake",FALSE,"T3 30% Leucaena Diet","no"
"5347","HK0108","30% Leucaena Diet","Cassava Peel Dried","Crop Byproduct",0.096327,"kg",NA,"individual","Yes",NA,NA,"AOM_001627","Manihot esculenta","livestock","% Diet;NA;individual",5,"% Diet NA individual",6.02,"kg","diet_intake",FALSE,"T3 30% Leucaena Diet","no"
"5348","HK0108","45% Leucaena Diet","Leucaena leucocephala Leaves Dried","Agroforestry Fodders",0.105813,"kg",NA,"individual","Yes",NA,NA,"AOM_001710","Leucaena leucocephala","livestock","% Diet;NA;individual",5,"% Diet NA individual",5.98,"kg","diet_intake",FALSE,"T4 45% Leucaena Diet","no"
"5349","HK0108","45% Leucaena Diet","Cassava Peel Dried","Crop Byproduct",0.129327,"kg",NA,"individual","Yes",NA,NA,"AOM_001627","Manihot esculenta","livestock","% Diet;NA;individual",5,"% Diet NA individual",5.98,"kg","diet_intake",FALSE,"T4 45% Leucaena Diet","no"
"5350","HK0118","TM 1","Chromium Oxide",NA,0.000292261904761905,"g",NA,"individual","Yes",NA,"Base","AOM_000746",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00192,"kg","diet_intake",FALSE,"TM1","yes"
"5351","HK0118","TM 1","Blood Ground","Animal",0.0058452380952381,"g",NA,"individual","Yes",NA,"Base","AOM_000536",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00192,"kg","diet_intake",FALSE,"TM1","yes"
"5352","HK0118","TM 1","Maize","Crop Product",0.0167758333333333,"g",NA,"individual","Yes",NA,NA,"AOM_000648","Zea mays","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00192,"kg","diet_intake",FALSE,"TM1","yes"
"5353","HK0118","TM 1","Bone Ground","Other Feed",0.00058452380952381,"g",NA,"individual","Yes",NA,"Base","AOM_000539",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00192,"kg","diet_intake",FALSE,"TM1","yes"
"5354","HK0118","TM 1","Groundnut Cake","Crop Byproduct",0.00683892857142858,"g",NA,"individual","Yes",NA,NA,"AOM_001254","Arachis hypogaea","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00192,"kg","diet_intake",FALSE,"TM1","yes"
"5355","HK0118","TM 1","Cassava Starch","Crop Product",0.00058452380952381,"g",NA,"individual","Yes",NA,"Base","AOM_003978","Manihot esculenta","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00192,"kg","diet_intake",FALSE,"TM1","yes"
"5356","HK0118","TM 1","Palm Oil","Crop Product",0.00116904761904762,"g",NA,"individual","Yes",NA,"Base","AOM_000671","Arecaceae","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00192,"kg","diet_intake",FALSE,"TM1","yes"
"5357","HK0118","TM 1","Salt","Non-ERA Feed",0.000292261904761905,"g",NA,"individual","Yes",NA,"Base","AOM_000772",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00192,"kg","diet_intake",TRUE,"TM1","yes"
"5358","HK0118","TM 1","Clupeid Fish Ground","Animal",0.0175357142857143,"g",NA,"individual","Yes",NA,NA,"AOM_001878",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00192,"kg","diet_intake",FALSE,"TM1","yes"
"5359","HK0118","TM 1","Minerals and Vitamins Mix","Non-ERA Feed",0.00116904761904762,"g",NA,"individual","Yes",NA,"Base","AOM_000794",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00192,"kg","diet_intake",TRUE,"TM1","yes"
"5360","HK0118","TM 1","Soybean Ground","Crop Product",0.00736500000000001,"g",NA,"individual","Yes",NA,NA,"AOM_000613","Glycine max","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00192,"kg","diet_intake",FALSE,"TM1","yes"
"5361","HK0118","TM 2","Clupeid Fish Ground","Animal",0.0125625,"g",NA,"individual","Yes",NA,NA,"AOM_001878",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00235,"kg","diet_intake",FALSE,"TM2","no"
"5362","HK0118","TM 2","Minerals and Vitamins Mix","Non-ERA Feed",0.00111666666666667,"g",NA,"individual","Yes",NA,"Base","AOM_000794",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00235,"kg","diet_intake",TRUE,"TM2","no"
"5363","HK0118","TM 2","Bone Ground","Other Feed",0.000558333333333333,"g",NA,"individual","Yes",NA,"Base","AOM_000539",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00235,"kg","diet_intake",FALSE,"TM2","no"
"5364","HK0118","TM 2","Palm Oil","Crop Product",0.00111666666666667,"g",NA,"individual","Yes",NA,"Base","AOM_000671","Arecaceae","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00235,"kg","diet_intake",FALSE,"TM2","no"
"5365","HK0118","TM 2","Salt","Non-ERA Feed",0.000279166666666666,"g",NA,"individual","Yes",NA,"Base","AOM_000772",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00235,"kg","diet_intake",TRUE,"TM2","no"
"5366","HK0118","TM 2","Soybean Ground","Crop Product",0.00859833333333333,"g",NA,"individual","Yes",NA,NA,"AOM_000613","Glycine max","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00235,"kg","diet_intake",FALSE,"TM2","no"
"5367","HK0118","TM 2","Blood Ground","Animal",0.00558333333333333,"g",NA,"individual","Yes",NA,"Base","AOM_000536",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00235,"kg","diet_intake",FALSE,"TM2","no"
"5368","HK0118","TM 2","Groundnut Cake","Crop Byproduct",0.00804,"g",NA,"individual","Yes",NA,NA,"AOM_001254","Arachis hypogaea","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00235,"kg","diet_intake",FALSE,"TM2","no"
"5369","HK0118","TM 2","Chromium Oxide",NA,0.000279166666666666,"g",NA,"individual","Yes",NA,"Base","AOM_000746",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00235,"kg","diet_intake",FALSE,"TM2","no"
"5370","HK0118","TM 2","Cassava Starch","Crop Product",0.000558333333333333,"g",NA,"individual","Yes",NA,"Base","AOM_003978","Manihot esculenta","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00235,"kg","diet_intake",FALSE,"TM2","no"
"5371","HK0118","TM 2","Termite Dried Ground","Animal",0.0041875,"g",NA,"individual","Yes",NA,NA,"AOM_001933",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00235,"kg","diet_intake",FALSE,"TM2","no"
"5372","HK0118","TM 2","Maize","Crop Product",0.0129533333333333,"g",NA,"individual","Yes",NA,NA,"AOM_000648","Zea mays","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00235,"kg","diet_intake",FALSE,"TM2","no"
"5373","HK0118","TM 3","Palm Oil","Crop Product",0.00115952380952381,"g",NA,"individual","Yes",NA,"Base","AOM_000671","Arecaceae","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",FALSE,"TM4","no"
"5374","HK0118","TM 3","Palm Oil","Crop Product",0.00115952380952381,"g",NA,"individual","Yes",NA,"Base","AOM_000671","Arecaceae","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",FALSE,"TM3","no"
"5375","HK0118","TM 3","Minerals and Vitamins Mix","Non-ERA Feed",0.00115952380952381,"g",NA,"individual","Yes",NA,"Base","AOM_000794",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",TRUE,"TM4","no"
"5376","HK0118","TM 3","Minerals and Vitamins Mix","Non-ERA Feed",0.00115952380952381,"g",NA,"individual","Yes",NA,"Base","AOM_000794",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",TRUE,"TM3","no"
"5377","HK0118","TM 3","Groundnut Cake","Crop Byproduct",0.00997190476190477,"g",NA,"individual","Yes",NA,NA,"AOM_001254","Arachis hypogaea","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",FALSE,"TM4","no"
"5378","HK0118","TM 3","Groundnut Cake","Crop Byproduct",0.00997190476190477,"g",NA,"individual","Yes",NA,NA,"AOM_001254","Arachis hypogaea","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",FALSE,"TM3","no"
"5379","HK0118","TM 3","Maize","Crop Product",0.0102617857142857,"g",NA,"individual","Yes",NA,NA,"AOM_000648","Zea mays","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",FALSE,"TM4","no"
"5380","HK0118","TM 3","Maize","Crop Product",0.0102617857142857,"g",NA,"individual","Yes",NA,NA,"AOM_000648","Zea mays","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",FALSE,"TM3","no"
"5381","HK0118","TM 3","Clupeid Fish Ground","Animal",0.00869642857142858,"g",NA,"individual","Yes",NA,NA,"AOM_001878",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",FALSE,"TM4","no"
"5382","HK0118","TM 3","Clupeid Fish Ground","Animal",0.00869642857142858,"g",NA,"individual","Yes",NA,NA,"AOM_001878",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",FALSE,"TM3","no"
"5383","HK0118","TM 3","Cassava Starch","Crop Product",0.000579761904761905,"g",NA,"individual","Yes",NA,"Base","AOM_003978","Manihot esculenta","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",FALSE,"TM4","no"
"5384","HK0118","TM 3","Cassava Starch","Crop Product",0.000579761904761905,"g",NA,"individual","Yes",NA,"Base","AOM_003978","Manihot esculenta","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",FALSE,"TM3","no"
"5385","HK0118","TM 3","Chromium Oxide",NA,0.000289880952380952,"g",NA,"individual","Yes",NA,"Base","AOM_000746",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",FALSE,"TM4","no"
"5386","HK0118","TM 3","Chromium Oxide",NA,0.000289880952380952,"g",NA,"individual","Yes",NA,"Base","AOM_000746",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",FALSE,"TM3","no"
"5387","HK0118","TM 3","Soybean Ground","Crop Product",0.0104936904761905,"g",NA,"individual","Yes",NA,NA,"AOM_000613","Glycine max","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",FALSE,"TM4","no"
"5388","HK0118","TM 3","Soybean Ground","Crop Product",0.0104936904761905,"g",NA,"individual","Yes",NA,NA,"AOM_000613","Glycine max","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",FALSE,"TM3","no"
"5389","HK0118","TM 3","Termite Dried Ground","Animal",0.00869642857142858,"g",NA,"individual","Yes",NA,NA,"AOM_001933",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",FALSE,"TM4","no"
"5390","HK0118","TM 3","Termite Dried Ground","Animal",0.00869642857142858,"g",NA,"individual","Yes",NA,NA,"AOM_001933",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",FALSE,"TM3","no"
"5391","HK0118","TM 3","Bone Ground","Other Feed",0.000579761904761905,"g",NA,"individual","Yes",NA,"Base","AOM_000539",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",FALSE,"TM4","no"
"5392","HK0118","TM 3","Bone Ground","Other Feed",0.000579761904761905,"g",NA,"individual","Yes",NA,"Base","AOM_000539",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",FALSE,"TM3","no"
"5393","HK0118","TM 3","Salt","Non-ERA Feed",0.000289880952380952,"g",NA,"individual","Yes",NA,"Base","AOM_000772",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",TRUE,"TM4","no"
"5394","HK0118","TM 3","Salt","Non-ERA Feed",0.000289880952380952,"g",NA,"individual","Yes",NA,"Base","AOM_000772",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",TRUE,"TM3","no"
"5395","HK0118","TM 3","Blood Ground","Animal",0.00579761904761905,"g",NA,"individual","Yes",NA,"Base","AOM_000536",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",FALSE,"TM4","no"
"5396","HK0118","TM 3","Blood Ground","Animal",0.00579761904761905,"g",NA,"individual","Yes",NA,"Base","AOM_000536",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.002055,"kg","diet_intake",FALSE,"TM3","no"
"5397","HK0118","TM 5","Maize","Crop Product",0.00427523809523809,"g",NA,"individual","Yes",NA,NA,"AOM_000648","Zea mays","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00184,"kg","diet_intake",FALSE,"TM5","no"
"5398","HK0118","TM 5","Groundnut Cake","Crop Byproduct",0.0144847619047619,"g",NA,"individual","Yes",NA,NA,"AOM_001254","Arachis hypogaea","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00184,"kg","diet_intake",FALSE,"TM5","no"
"5399","HK0118","TM 5","Chromium Oxide",NA,0.000319047619047619,"g",NA,"individual","Yes",NA,"Base","AOM_000746",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00184,"kg","diet_intake",FALSE,"TM5","no"
"5400","HK0118","TM 5","Minerals and Vitamins Mix","Non-ERA Feed",0.00127619047619048,"g",NA,"individual","Yes",NA,"Base","AOM_000794",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00184,"kg","diet_intake",TRUE,"TM5","no"
"5401","HK0118","TM 5","Soybean Ground","Crop Product",0.0150590476190476,"g",NA,"individual","Yes",NA,NA,"AOM_000613","Glycine max","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00184,"kg","diet_intake",FALSE,"TM5","no"
"5402","HK0118","TM 5","Bone Ground","Other Feed",0.000638095238095238,"g",NA,"individual","Yes",NA,"Base","AOM_000539",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00184,"kg","diet_intake",FALSE,"TM5","no"
"5403","HK0118","TM 5","Salt","Non-ERA Feed",0.000319047619047619,"g",NA,"individual","Yes",NA,"Base","AOM_000772",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00184,"kg","diet_intake",TRUE,"TM5","no"
"5404","HK0118","TM 5","Cassava Starch","Crop Product",0.000638095238095238,"g",NA,"individual","Yes",NA,"Base","AOM_003978","Manihot esculenta","livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00184,"kg","diet_intake",FALSE,"TM5","no"
"5405","HK0118","TM 5","Blood Ground","Animal",0.00638095238095238,"g",NA,"individual","Yes",NA,"Base","AOM_000536",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00184,"kg","diet_intake",FALSE,"TM5","no"
"5406","HK0118","TM 5","Termite Dried Ground","Animal",0.0191428571428571,"g",NA,"individual","Yes",NA,NA,"AOM_001933",NA,"livestock","g/kg;NA;individual",15,"g/kg NA individual",0.00184,"kg","diet_intake",FALSE,"TM5","no"
